<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
GM,201701241009,37.04,37.05,37.03,37.04,15970
GM,201701241010,37.05,37.07,37.04,37.05,21384
GM,201701241011,37.07,37.09,37.04,37.05,59775
GM,201701241012,37.05,37.16,37.05,37.14,141842
GM,201701241013,37.14,37.15,37.09,37.1,69525
GM,201701241014,37.1,37.12,37.09,37.1,18648
GM,201701241015,37.1,37.12,37.09,37.1,20127
GM,201701241016,37.1,37.11,37.09,37.09,19294
GM,201701241017,37.09,37.09,37.07,37.08,31527
GM,201701241018,37.09,37.1,37.08,37.1,8903
GM,201701241019,37.09,37.11,37.09,37.1,28837
GM,201701241020,37.1,37.11,37.09,37.09,15316
GM,201701241021,37.09,37.11,37.09,37.11,40279
GM,201701241022,37.11,37.12,37.08,37.09,17497
GM,201701241023,37.08,37.11,37.07,37.09,20960
GM,201701241024,37.09,37.12,37.09,37.12,12346
GM,201701241025,37.12,37.14,37.12,37.12,23924
GM,201701241026,37.12,37.15,37.12,37.15,13024
GM,201701241027,37.15,37.2,37.14,37.18,45680
GM,201701241028,37.17,37.17,37.15,37.15,19132
GM,201701241029,37.16,37.16,37.12,37.12,17815
GM,201701241030,37.12,37.15,37.12,37.14,22361
GM,201701241031,37.14,37.15,37.13,37.14,14089
GM,201701241032,37.14,37.15,37.12,37.13,30236
GM,201701241033,37.13,37.14,37.12,37.12,32511
GM,201701241034,37.12,37.12,37.11,37.11,10810
GM,201701241035,37.11,37.12,37.09,37.09,37289
GM,201701241036,37.1,37.11,37.1,37.11,16970
GM,201701241037,37.11,37.11,37.09,37.09,27122
GM,201701241038,37.09,37.11,37.08,37.08,26832
GM,201701241039,37.08,37.09,37.08,37.08,26468
GM,201701241040,37.08,37.1,37.08,37.1,15070
GM,201701241041,37.09,37.1,37.09,37.09,5930
GM,201701241042,37.09,37.1,37.08,37.09,15274
GM,201701241043,37.09,37.1,36.89,37.09,4651
GM,201701241044,37.09,37.1,36.89,37.08,21042
GM,201701241045,37.09,37.1,36.89,37.09,14120
GM,201701241046,37.09,37.1,37.09,37.09,5607
GM,201701241047,37.09,37.09,37.05,37.05,18584
GM,201701241048,37.05,37.06,37.05,37.06,19776
GM,201701241049,37.06,37.07,37.05,37.06,7385
GM,201701241050,37.07,37.07,37.06,37.06,10628
GM,201701241051,37.06,37.07,37.06,37.06,11626
GM,201701241052,37.06,37.09,37.06,37.07,20732
GM,201701241053,37.07,37.08,37.07,37.07,10605
GM,201701241054,37.07,37.08,37.07,37.08,5029
GM,201701241055,37.07,37.08,37.07,37.07,3415
GM,201701241056,37.07,37.08,37.06,37.06,21567
GM,201701241057,37.06,37.07,37.05,37.06,15772
GM,201701241058,37.06,37.08,37.05,37.07,14921
GM,201701241059,37.07,37.08,37.07,37.07,9161
GM,201701241100,37.07,37.1,37.04,37.04,44699
GM,201701241101,37.05,37.06,37.04,37.05,12942
GM,201701241102,37.05,37.05,37.03,37.04,11591
GM,201701241103,37.03,37.04,37.03,37.04,6096
GM,201701241104,37.04,37.05,37.02,37.05,16874
GM,201701241105,37.04,37.07,37.04,37.06,12155
GM,201701241106,37.06,37.06,37.04,37.04,15464
GM,201701241107,37.04,37.07,37.04,37.06,19267
GM,201701241108,37.06,37.1,37.06,37.08,40291
GM,201701241109,37.08,37.11,37.08,37.09,25235
GM,201701241110,37.09,37.09,37.08,37.08,23061
GM,201701241111,37.08,37.09,37.08,37.09,14228
GM,201701241112,37.08,37.08,37.06,37.06,17482
GM,201701241113,37.07,37.07,37.06,37.06,10070
GM,201701241114,37.06,37.07,37.05,37.05,9814
GM,201701241115,37.06,37.07,37.06,37.07,17498
GM,201701241116,37.07,37.09,37.06,37.09,9495
GM,201701241117,37.08,37.13,37.08,37.13,15206
GM,201701241118,37.12,37.13,37.12,37.12,6058
GM,201701241119,37.12,37.12,37.1,37.1,17924
GM,201701241120,37.11,37.12,37.1,37.12,8564
GM,201701241121,37.12,37.12,37.11,37.12,4876
GM,201701241122,37.13,37.14,37.11,37.11,15494
GM,201701241123,37.11,37.11,37.09,37.09,7192
GM,201701241124,37.09,37.11,37.09,37.1,9996
GM,201701241125,37.11,37.12,37.1,37.11,6078
GM,201701241126,37.12,37.12,37.11,37.11,3275
GM,201701241127,37.11,37.12,37.09,37.1,21267
GM,201701241128,37.09,37.1,37.09,37.09,15405
GM,201701241129,37.09,37.11,37.09,37.1,14714
GM,201701241130,37.11,37.12,37.09,37.1,52261
GM,201701241131,37.1,37.11,37.09,37.1,12734
GM,201701241132,37.1,37.11,37.09,37.11,25231
GM,201701241133,37.11,37.14,37.11,37.12,33841
GM,201701241134,37.13,37.13,37.1,37.12,48787
GM,201701241135,37.12,37.14,37.12,37.13,35814
GM,201701241136,37.13,37.14,37.13,37.14,15113
GM,201701241137,37.14,37.15,37.14,37.15,4137
GM,201701241138,37.14,37.15,37.14,37.15,15534
GM,201701241139,37.15,37.16,37.14,37.15,24623
GM,201701241140,37.16,37.16,37.15,37.16,6458
GM,201701241141,37.16,37.17,37.15,37.16,10712
GM,201701241142,37.17,37.18,37.15,37.15,26918
GM,201701241143,37.15,37.18,37.15,37.17,8465
GM,201701241144,37.17,37.19,37.17,37.19,10105
GM,201701241145,37.19,37.21,37.19,37.19,46180
GM,201701241146,37.2,37.2,37.18,37.18,7369
GM,201701241147,37.18,37.19,37.17,37.18,12242
GM,201701241148,37.19,37.23,37.18,37.22,21027
GM,201701241149,37.21,37.22,37.2,37.21,14633
GM,201701241150,37.21,37.23,37.21,37.22,6500
GM,201701241151,37.22,37.23,37.22,37.23,4984
GM,201701241152,37.22,37.24,37.22,37.22,27056
GM,201701241153,37.23,37.23,37.2,37.2,12258
GM,201701241154,37.21,37.21,37.17,37.17,16000
GM,201701241155,37.18,37.2,37.17,37.2,11905
GM,201701241156,37.19,37.2,37.18,37.2,16390
GM,201701241157,37.2,37.2,37.19,37.19,13690
GM,201701241158,37.19,37.19,37.17,37.19,42131
GM,201701241159,37.19,37.19,37.15,37.16,7996
GM,201701241200,37.16,37.16,37.15,37.15,6000
GM,201701241201,37.15,37.15,37.13,37.14,27727
GM,201701241202,37.14,37.14,37.13,37.14,21743
GM,201701241203,37.13,37.14,37.13,37.13,8108
GM,201701241204,37.13,37.14,37.12,37.12,40158
GM,201701241205,37.11,37.14,37.11,37.13,3178
GM,201701241206,37.14,37.14,37.12,37.14,21782
GM,201701241207,37.13,37.15,37.13,37.15,10174
GM,201701241208,37.14,37.16,37.14,37.14,25692
GM,201701241209,37.15,37.15,37.12,37.13,21654
GM,201701241210,37.12,37.15,37.12,37.14,27605
GM,201701241211,37.13,37.14,37.13,37.13,3930
GM,201701241212,37.13,37.16,37.13,37.16,23052
GM,201701241213,37.16,37.17,37.14,37.16,43935
GM,201701241214,37.16,37.16,37.15,37.16,16343
GM,201701241215,37.17,37.18,37.16,37.18,13120
GM,201701241216,37.17,37.18,37.14,37.14,70945
GM,201701241217,37.14,37.15,37.13,37.13,11403
GM,201701241218,37.14,37.14,37.13,37.14,4132
GM,201701241219,37.14,37.14,37.11,37.11,10784
GM,201701241220,37.11,37.13,37.11,37.12,23383
GM,201701241221,37.12,37.15,37.12,37.12,23571
GM,201701241222,37.13,37.16,37.12,37.15,29474
GM,201701241223,37.15,37.16,37.15,37.15,5952
GM,201701241224,37.15,37.16,37.14,37.14,30065
GM,201701241225,37.14,37.16,37.14,37.15,36406
GM,201701241226,37.16,37.16,37.15,37.16,8509
GM,201701241227,37.16,37.17,37.14,37.16,44728
GM,201701241228,37.16,37.16,37.15,37.15,20670
GM,201701241229,37.15,37.16,37.15,37.16,14682
GM,201701241230,37.15,37.16,37.14,37.16,34061
GM,201701241231,37.16,37.16,37.14,37.15,25698
GM,201701241232,37.15,37.16,37.15,37.15,9735
GM,201701241233,37.15,37.16,37.15,37.16,10623
GM,201701241234,37.16,37.17,37.16,37.16,58712
GM,201701241235,37.17,37.17,37.16,37.17,31894
GM,201701241236,37.17,37.17,37.16,37.17,19331
GM,201701241237,37.16,37.17,37.16,37.16,6780
GM,201701241238,37.17,37.17,37.16,37.17,5737
