<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
STT,201701171102,81.55,81.55,81.47,81.47,1705
STT,201701171103,81.48,81.49,81.42,81.42,2108
STT,201701171104,81.45,81.49,81.45,81.49,500
STT,201701171105,81.48,81.48,81.44,81.44,893
STT,201701171106,81.44,81.44,81.37,81.4,1920
STT,201701171107,81.42,81.47,81.42,81.43,1295
STT,201701171108,81.42,81.42,81.4,81.4,1613
STT,201701171109,81.39,81.41,81.38,81.41,900
STT,201701171110,81.44,81.46,81.39,81.46,600
STT,201701171111,81.43,81.44,81.39,81.39,2243
STT,201701171112,81.41,81.41,81.34,81.34,32450
STT,201701171113,81.36,81.37,81.31,81.35,3102
STT,201701171114,81.35,81.35,81.31,81.31,200
STT,201701171115,81.33,81.36,81.33,81.35,1413
STT,201701171116,81.34,81.35,81.34,81.35,1229
STT,201701171117,81.32,81.33,81.24,81.26,2650
STT,201701171118,81.26,81.28,81.26,81.27,4297
STT,201701171119,81.26,81.32,81.25,81.25,5812
STT,201701171120,81.27,81.29,81.22,81.24,3759
STT,201701171121,81.25,81.26,81.23,81.23,808
STT,201701171122,81.26,81.27,81.25,81.27,700
STT,201701171123,81.27,81.27,81.22,81.26,4120
STT,201701171125,81.24,81.25,81.21,81.25,2748
STT,201701171126,81.26,81.26,81.21,81.22,2441
STT,201701171127,81.26,81.32,81.25,81.3,1267
STT,201701171128,81.31,81.32,81.27,81.32,1550
STT,201701171129,81.3,81.3,81.25,81.25,1000
STT,201701171130,81.25,81.31,81.25,81.31,1700
STT,201701171131,81.28,81.28,81.27,81.27,510
STT,201701171132,81.29,81.31,81.27,81.27,1900
STT,201701171133,81.26,81.3,81.26,81.28,750
STT,201701171134,81.26,81.27,81.22,81.23,2500
STT,201701171135,81.28,81.3,81.27,81.27,507
STT,201701171136,81.28,81.29,81.27,81.27,500
STT,201701171137,81.3,81.3,81.27,81.27,1765
STT,201701171138,81.27,81.29,81.26,81.29,1500
STT,201701171139,81.27,81.27,81.24,81.27,1610
STT,201701171140,81.28,81.28,81.28,81.28,100
STT,201701171141,81.28,81.29,81.26,81.28,1705
STT,201701171142,81.29,81.31,81.27,81.27,900
STT,201701171143,81.31,81.31,81.28,81.28,600
STT,201701171144,81.28,81.28,81.28,81.28,300
STT,201701171145,81.3,81.3,81.28,81.29,1200
STT,201701171146,81.29,81.31,81.27,81.31,1406
STT,201701171147,81.3,81.35,81.3,81.31,1000
STT,201701171148,81.31,81.35,81.3,81.35,900
STT,201701171149,81.34,81.34,81.3,81.33,1400
STT,201701171150,81.31,81.31,81.29,81.3,1170
STT,201701171151,81.31,81.33,81.29,81.33,1401
