<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
M,201507160905,71.83,71.83,71.83,71.83,100
M,201507160906,71.7,71.7,71.7,71.7,490
M,201507160911,71.75,71.75,71.75,71.75,500
M,201507160918,71.83,71.83,71.83,71.83,640
M,201507160919,71.83,71.83,71.64,71.64,3125
M,201507160920,71.75,71.8,71.75,71.8,644
M,201507160922,71.93,71.93,71.8,71.8,700
M,201507160923,71.8,71.8,71.8,71.8,500
M,201507160926,71.93,71.93,71.93,71.93,100
M,201507160927,71.93,71.93,71.93,71.93,600
M,201507160928,71.85,71.93,71.84,71.93,3144
M,201507160929,71.95,71.95,71.88,71.88,395
M,201507160930,71.98,72,71.67,71.67,34598
M,201507160931,71.67,71.87,71.46,71.52,75259
M,201507160932,71.46,71.54,71.38,71.4459,46919
M,201507160933,71.44,71.51,71.39,71.43,26752
M,201507160934,71.41,71.8,71.36,71.72,53248
M,201507160935,71.72,72.17,71.66,71.93,50977
M,201507160936,71.9,72,71.75,71.78,48949
M,201507160937,71.79,71.96,71.79,71.8392,12000
M,201507160938,71.8,71.81,71.55,71.61,36280
M,201507160939,71.61,71.61,71.16,71.17,88880
M,201507160940,71.15,71.39,71.1,71.22,34692
M,201507160941,71.27,71.33,71.13,71.31,23297
M,201507160942,71.31,71.42,71.29,71.37,13173
M,201507160943,71.37,71.4,71.36,71.38,9220
M,201507160944,71.38,71.48,71.38,71.46,11372
M,201507160945,71.44,71.46,71.21,71.22,25738
M,201507160946,71.21,71.28,71.19,71.19,18900
M,201507160947,71.18,71.26,71.18,71.2,23685
M,201507160948,71.21,71.29,71.19,71.28,20638
M,201507160949,71.26,71.27,71.25,71.27,4794
M,201507160950,71.27,71.41,71.2675,71.35,37344
M,201507160951,71.38,71.43,71.36,71.43,15315
M,201507160952,71.42,71.4499,71.4,71.43,9540
M,201507160953,71.43,71.46,71.42,71.43,13529
M,201507160954,71.43,71.49,71.4,71.44,18500
M,201507160955,71.44,71.71,71.44,71.55,18745
M,201507160956,71.53,71.5599,71.42,71.53,15966
M,201507160957,71.55,71.64,71.55,71.58,4650
M,201507160958,71.6154,71.68,71.6154,71.65,3887
M,201507160959,71.65,71.65,71.59,71.59,3123
M,201507161000,71.59,71.59,71.5,71.55,6333
M,201507161001,71.54,71.56,71.49,71.5,8346
M,201507161002,71.5128,71.5128,71.44,71.46,5800
M,201507161003,71.46,71.48,71.44,71.45,4636
M,201507161004,71.45,71.45,71.3,71.31,20322
M,201507161005,71.31,71.47,71.29,71.47,21250
M,201507161006,71.48,71.53,71.4,71.4,9380
M,201507161007,71.39,71.45,71.39,71.39,13579
M,201507161008,71.4,71.41,71.29,71.31,63716
M,201507161009,71.33,71.52,71.3,71.52,25531
M,201507161010,71.53,71.55,71.5,71.5,10844
M,201507161011,71.5,71.52,71.47,71.5,5412
M,201507161012,71.4799,71.4799,71.43,71.45,6802
M,201507161013,71.44,71.5,71.4391,71.5,6202
M,201507161014,71.48,71.49,71.21,71.24,36405
M,201507161015,71.25,71.3396,71.23,71.3396,19646
M,201507161016,71.34,71.345,71.25,71.25,6065
M,201507161017,71.25,71.25,71.13,71.15,13294
M,201507161018,71.15,71.25,71.11,71.23,11148
M,201507161019,71.24,71.25,71.18,71.25,6452
M,201507161020,71.25,71.26,71.21,71.23,7967
M,201507161021,71.23,71.33,71.2299,71.33,13970
M,201507161022,71.34,71.35,71.32,71.3498,2019
M,201507161023,71.35,71.39,71.34,71.37,7663
M,201507161024,71.36,71.44,71.36,71.42,5600
M,201507161025,71.41,71.42,71.33,71.33,13518
M,201507161026,71.31,71.32,71.27,71.29,17063
M,201507161027,71.28,71.33,71.26,71.31,15199
M,201507161028,71.32,71.32,71.27,71.3,24150
M,201507161029,71.29,71.29,71.23,71.23,6869
M,201507161030,71.23,71.29,71.23,71.29,8077
M,201507161031,71.2837,71.34,71.2837,71.34,5985
M,201507161032,71.34,71.39,71.34,71.38,11669
M,201507161033,71.3801,71.41,71.3644,71.41,5100
M,201507161034,71.41,71.41,71.4,71.41,7400
M,201507161035,71.42,71.45,71.42,71.43,4550
M,201507161036,71.43,71.46,71.42,71.46,5632
M,201507161037,71.455,71.5,71.45,71.4968,16451
M,201507161038,71.49,71.5,71.48,71.48,3376
M,201507161039,71.48,71.48,71.44,71.46,9211
M,201507161040,71.46,71.46,71.43,71.44,3100
M,201507161041,71.43,71.44,71.4,71.44,6549
M,201507161042,71.44,71.46,71.44,71.46,5600
M,201507161043,71.46,71.5,71.46,71.5,2600
M,201507161044,71.5,71.5,71.49,71.49,3500
M,201507161045,71.5,71.5,71.5,71.5,3800
M,201507161046,71.49,71.5,71.46,71.47,7849
M,201507161047,71.47,71.47,71.42,71.44,7600
M,201507161048,71.44,71.47,71.44,71.47,2908
M,201507161049,71.475,71.475,71.44,71.4498,3400
M,201507161050,71.4599,71.4798,71.4599,71.47,3424
M,201507161051,71.47,71.48,71.46,71.46,3151
M,201507161052,71.465,71.47,71.4,71.41,11783
M,201507161053,71.4123,71.42,71.38,71.38,8516
M,201507161054,71.3802,71.3802,71.37,71.38,5815
M,201507161055,71.385,71.42,71.38,71.42,17444
M,201507161056,71.42,71.43,71.415,71.43,2350
M,201507161057,71.43,71.44,71.4,71.42,6720
M,201507161058,71.43,71.44,71.4,71.41,4729
M,201507161059,71.42,71.43,71.4168,71.4296,3480
M,201507161100,71.43,71.5,71.43,71.49,20611
M,201507161101,71.5,71.5,71.48,71.5,4600
M,201507161102,71.5,71.5,71.47,71.49,4200
M,201507161103,71.5,71.5,71.49,71.49,4451
M,201507161104,71.5,71.5,71.47,71.4712,5567
M,201507161105,71.47,71.49,71.45,71.48,12840
M,201507161106,71.48,71.5,71.475,71.5,19985
M,201507161107,71.5,71.5,71.49,71.5,4673
M,201507161108,71.5,71.62,71.49,71.62,24840
M,201507161109,71.61,71.63,71.55,71.63,14463
M,201507161110,71.62,71.67,71.62,71.67,3600
M,201507161111,71.68,71.75,71.65,71.74,16382
M,201507161112,71.74,71.76,71.7,71.71,12257
M,201507161113,71.71,71.735,71.7,71.73,6123
M,201507161114,71.7225,71.725,71.59,71.6,17671
M,201507161115,71.6,71.65,71.6,71.6,9094
M,201507161116,71.6,71.63,71.5,71.56,34744
M,201507161117,71.56,71.57,71.55,71.56,1823
M,201507161118,71.56,71.63,71.56,71.63,3530
M,201507161119,71.63,71.63,71.61,71.62,2684
M,201507161120,71.62,71.65,71.61,71.65,5044
M,201507161121,71.65,71.67,71.63,71.6425,7430
M,201507161122,71.649,71.65,71.64,71.64,1300
M,201507161123,71.64,71.64,71.59,71.59,4499
M,201507161124,71.58,71.58,71.56,71.57,3552
M,201507161125,71.56,71.6,71.54,71.6,11950
M,201507161126,71.6,71.66,71.6,71.66,8976
M,201507161127,71.66,71.7,71.66,71.67,4500
M,201507161128,71.67,71.69,71.67,71.69,2500
M,201507161129,71.69,71.74,71.69,71.74,3177
M,201507161130,71.75,71.79,71.74,71.77,12786
M,201507161131,71.78,71.78,71.76,71.77,1950
M,201507161132,71.78,71.86,71.77,71.85,15575
M,201507161133,71.85,71.8699,71.84,71.84,4616
M,201507161134,71.85,71.86,71.84,71.85,3404
M,201507161135,71.86,71.86,71.79,71.81,6830
M,201507161136,71.82,71.83,71.82,71.82,2836
M,201507161137,71.82,71.825,71.8,71.82,4306
M,201507161138,71.82,71.85,71.82,71.85,1900
M,201507161139,71.86,71.89,71.86,71.88,5771
