<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
BA,201612061024,151.47,151.47,151.33,151.35,7250
BA,201612061025,151.33,151.33,151.21,151.21,983
BA,201612061026,151.22,151.28,151.22,151.25,2024
BA,201612061027,151.29,151.37,151.27,151.27,7014
BA,201612061028,151.26,151.26,151.2,151.25,1201
BA,201612061029,151.28,151.28,151.09,151.19,13643
BA,201612061030,151.18,151.25,151.14,151.14,6854
BA,201612061031,151.14,151.18,151.1,151.15,5889
BA,201612061032,151.12,151.25,151.12,151.2,7100
BA,201612061033,151.19,151.25,151.14,151.23,4613
BA,201612061034,151.21,151.22,151.1,151.15,8076
BA,201612061035,151.17,151.21,151.1,151.1,4119
BA,201612061036,151.1,151.22,151.1,151.22,3699
BA,201612061037,151.21,151.21,151.08,151.1,6800
BA,201612061038,151.1,151.1,151.02,151.05,3800
BA,201612061039,151.08,151.17,151.05,151.15,5908
BA,201612061040,151.14,151.27,151.14,151.24,3400
BA,201612061041,151.28,151.3,151.25,151.27,4930
BA,201612061042,151.28,151.28,151.13,151.13,1700
BA,201612061043,151.13,151.13,151.09,151.09,2913
BA,201612061044,151.12,151.2,151.12,151.16,6342
BA,201612061045,151.16,151.16,151.09,151.11,4237
BA,201612061046,151.17,151.28,151.17,151.28,2525
BA,201612061047,151.27,151.27,151.18,151.2,2569
BA,201612061048,151.21,151.35,151.18,151.31,4820
BA,201612061049,151.31,151.39,151.31,151.36,2683
BA,201612061050,151.36,151.36,151.32,151.35,1420
BA,201612061051,151.35,151.35,151.26,151.28,3004
BA,201612061052,151.31,151.42,151.29,151.42,1500
BA,201612061053,151.42,151.43,151.37,151.39,3179
BA,201612061054,151.39,151.42,151.37,151.37,800
BA,201612061055,151.38,151.42,151.37,151.38,3000
BA,201612061056,151.38,151.4,151.33,151.34,4100
BA,201612061057,151.35,151.4,151.29,151.3,6759
BA,201612061058,151.3,151.33,151.21,151.23,6439
BA,201612061059,151.21,151.21,151.16,151.2,2368
BA,201612061100,151.16,151.28,151.13,151.22,6166
BA,201612061101,151.21,151.29,151.21,151.25,2100
BA,201612061102,151.24,151.24,151.16,151.17,9203
BA,201612061103,151.13,151.21,151.1,151.17,9197
BA,201612061104,151.17,151.22,151.17,151.17,4100
BA,201612061105,151.14,151.19,151.11,151.19,3604
BA,201612061106,151.12,151.12,151.03,151.03,4757
BA,201612061107,151,151.17,151,151.17,4365
BA,201612061108,151.23,151.25,151.11,151.11,6490
BA,201612061109,151.08,151.18,151.08,151.18,2525
BA,201612061110,151.21,151.28,151.16,151.25,5277
BA,201612061111,151.28,151.3,151.26,151.26,5823
BA,201612061112,151.26,151.26,151.17,151.21,5410
BA,201612061113,151.18,151.19,151.13,151.15,2450
BA,201612061114,151.16,151.24,151.14,151.24,4140
BA,201612061115,151.26,151.27,151.23,151.27,2180
BA,201612061116,151.26,151.29,151.15,151.16,4541
BA,201612061117,151.2,151.25,151.16,151.25,2736
BA,201612061118,151.26,151.29,151.22,151.29,3644
BA,201612061119,151.29,151.29,151.21,151.26,5600
BA,201612061120,151.25,151.29,151.24,151.24,1340
BA,201612061121,151.26,151.39,151.24,151.39,23622
BA,201612061122,151.39,151.46,151.36,151.46,12388
BA,201612061123,151.45,151.45,151.33,151.36,3365
BA,201612061124,151.33,151.38,151.33,151.36,1710
BA,201612061125,151.35,151.41,151.33,151.38,5859
BA,201612061126,151.35,151.36,151.31,151.32,2500
BA,201612061127,151.33,151.35,151.28,151.35,5138
BA,201612061128,151.35,151.4,151.31,151.38,15097
BA,201612061129,151.39,151.45,151.37,151.4,4456
BA,201612061130,151.4,151.41,151.37,151.38,1300
BA,201612061131,151.35,151.43,151.3,151.43,8861
BA,201612061132,151.42,151.48,151.42,151.46,5339
BA,201612061133,151.48,151.5,151.46,151.46,9371
BA,201612061134,151.46,151.48,151.36,151.48,11486
BA,201612061135,151.43,151.46,151.4,151.46,2158
BA,201612061136,151.45,151.45,151.4,151.41,1005
BA,201612061137,151.41,151.41,151.3,151.34,3923
BA,201612061138,151.34,151.37,151.29,151.33,4469
BA,201612061139,151.34,151.45,151.34,151.42,2067
BA,201612061140,151.41,151.43,151.37,151.37,1308
BA,201612061141,151.38,151.38,151.36,151.38,526
BA,201612061142,151.35,151.38,151.35,151.37,1320
BA,201612061143,151.37,151.47,151.35,151.46,4608
BA,201612061144,151.47,151.58,151.47,151.57,6744
BA,201612061145,151.56,151.58,151.49,151.52,4729
BA,201612061146,151.51,151.51,151.47,151.47,1003
BA,201612061147,151.46,151.5,151.45,151.5,690
BA,201612061148,151.45,151.45,151.33,151.36,6065
BA,201612061149,151.33,151.36,151.24,151.24,10811
BA,201612061150,151.25,151.33,151.23,151.3,4364
BA,201612061151,151.34,151.37,151.32,151.35,1900
BA,201612061152,151.33,151.35,151.3,151.3,2371
BA,201612061153,151.36,151.36,151.32,151.34,1714
BA,201612061154,151.39,151.39,151.33,151.33,1000
BA,201612061155,151.36,151.39,151.33,151.37,1660
BA,201612061156,151.36,151.36,151.26,151.28,1900
BA,201612061157,151.24,151.29,151.23,151.26,3365
BA,201612061158,151.28,151.28,151.25,151.26,1970
BA,201612061159,151.26,151.35,151.26,151.35,1550
BA,201612061200,151.38,151.41,151.33,151.34,5135
BA,201612061201,151.31,151.33,151.29,151.3,1200
BA,201612061202,151.31,151.36,151.31,151.35,1200
BA,201612061203,151.33,151.35,151.3,151.35,1502
BA,201612061204,151.35,151.35,151.32,151.34,4305
BA,201612061205,151.35,151.41,151.32,151.38,6842
BA,201612061206,151.41,151.46,151.37,151.46,2667
BA,201612061207,151.45,151.47,151.38,151.43,3560
BA,201612061208,151.38,151.4,151.34,151.34,1508
BA,201612061209,151.38,151.39,151.36,151.36,2100
BA,201612061210,151.38,151.42,151.36,151.36,2247
BA,201612061211,151.37,151.37,151.32,151.33,3108
BA,201612061212,151.32,151.36,151.27,151.28,5900
BA,201612061213,151.26,151.28,151.2,151.28,4682
BA,201612061214,151.26,151.28,151.24,151.25,2239
BA,201612061215,151.24,151.29,151.24,151.27,1815
BA,201612061216,151.27,151.3,151.23,151.25,1105
BA,201612061217,151.23,151.24,151.15,151.15,3320
BA,201612061218,151.17,151.17,151.12,151.14,7100
BA,201612061219,151.15,151.2,151.15,151.15,2400
BA,201612061220,151.21,151.26,151.21,151.26,3898
BA,201612061221,151.24,151.27,151.24,151.24,1500
BA,201612061222,151.26,151.27,151.22,151.22,1600
BA,201612061223,151.21,151.27,151.2,151.25,1408
BA,201612061224,151.23,151.27,151.2,151.26,5458
BA,201612061225,151.22,151.3,151.21,151.3,2000
BA,201612061226,151.3,151.36,151.3,151.34,1105
BA,201612061227,151.32,151.39,151.32,151.37,3180
BA,201612061228,151.4,151.42,151.35,151.36,4569
BA,201612061229,151.4,151.4,151.35,151.38,1300
BA,201612061230,151.39,151.44,151.38,151.4,3300
BA,201612061231,151.4,151.42,151.37,151.42,3714
BA,201612061232,151.41,151.45,151.39,151.45,2366
BA,201612061233,151.45,151.46,151.44,151.46,5160
BA,201612061234,151.48,151.5,151.44,151.5,3291
BA,201612061235,151.45,151.56,151.45,151.56,3679
BA,201612061236,151.54,151.61,151.54,151.6,3271
BA,201612061237,151.6,151.62,151.56,151.59,6875
BA,201612061238,151.61,151.62,151.59,151.59,1091
BA,201612061239,151.57,151.6,151.51,151.51,2691
BA,201612061240,151.51,151.54,151.51,151.52,900
BA,201612061241,151.55,151.59,151.54,151.56,802
BA,201612061242,151.54,151.66,151.54,151.64,11716
BA,201612061243,151.64,151.66,151.62,151.66,2430
BA,201612061244,151.63,151.72,151.63,151.69,6668
BA,201612061245,151.69,151.74,151.68,151.72,1828
BA,201612061246,151.72,151.75,151.7,151.73,1700
BA,201612061247,151.75,151.86,151.73,151.81,4403
BA,201612061248,151.83,151.95,151.83,151.95,5112
BA,201612061249,151.94,151.97,151.87,151.88,9650
BA,201612061250,151.88,151.88,151.85,151.86,3811
BA,201612061251,151.88,151.92,151.88,151.9,4043
BA,201612061252,151.92,151.92,151.89,151.92,1540
BA,201612061253,151.92,151.96,151.89,151.94,8986
BA,201612061254,151.94,152.05,151.93,152.01,5883
BA,201612061255,152.01,152.01,151.98,151.98,2400
BA,201612061256,151.98,152.09,151.98,152.04,11590
BA,201612061257,152.06,152.09,152.06,152.09,1600
BA,201612061258,152.11,152.15,152.09,152.09,3355
BA,201612061259,152.13,152.15,152.13,152.14,2120
BA,201612061300,152.14,152.16,152.13,152.15,6868
BA,201612061301,152.17,152.2,152.15,152.2,3830
BA,201612061302,152.2,152.25,152.2,152.24,3102
BA,201612061303,152.24,152.25,152.23,152.25,5195
BA,201612061304,152.24,152.26,152.24,152.25,13420
BA,201612061305,152.24,152.29,152.24,152.28,9319
BA,201612061306,152.3,152.31,152.25,152.25,4210
BA,201612061307,152.24,152.27,152.23,152.24,4717
BA,201612061308,152.23,152.28,152.23,152.28,2440
BA,201612061309,152.28,152.34,152.24,152.32,15173
BA,201612061310,152.34,152.36,152.33,152.34,2067
BA,201612061311,152.37,152.44,152.37,152.41,6587
BA,201612061312,152.4,152.44,152.4,152.43,103189
BA,201612061313,152.41,152.45,152.38,152.42,6463
BA,201612061314,152.44,152.49,152.42,152.46,4773
BA,201612061315,152.46,152.46,152.4,152.4,82225
BA,201612061316,152.38,152.42,152.34,152.41,5872
BA,201612061317,152.42,152.64,152.4,152.63,87069
BA,201612061318,152.63,152.63,152.51,152.51,5765
BA,201612061319,152.51,152.52,152.42,152.42,7025
BA,201612061320,152.5,152.52,152.45,152.52,3734
BA,201612061321,152.46,152.51,152.46,152.51,880
BA,201612061322,152.47,152.49,152.47,152.48,1755
BA,201612061323,152.46,152.49,152.46,152.48,4866
BA,201612061324,152.48,152.48,152.46,152.47,527
BA,201612061325,152.47,152.51,152.32,152.32,7254
BA,201612061326,152.3,152.3,152.18,152.18,3091
BA,201612061327,152.19,152.21,152.05,152.08,7618
BA,201612061328,152.09,152.09,151.1,152.08,18381
BA,201612061329,152.09,152.09,152.03,152.05,7570
BA,201612061330,152.05,152.1,152.04,152.08,2185
BA,201612061331,152.07,152.07,152.01,152.02,1745
BA,201612061332,152.02,152.09,152.02,152.04,4525
BA,201612061333,152.05,152.14,152.05,152.09,4420
BA,201612061334,152.09,152.16,152.08,152.16,1300
BA,201612061335,152.1,152.11,152.06,152.06,1910
BA,201612061336,152.06,152.06,152.01,152.03,3545
BA,201612061337,152.03,152.08,152.03,152.07,1265
BA,201612061338,152.07,152.14,152.07,152.09,4383
BA,201612061339,152.1,152.1,152.09,152.09,826
BA,201612061340,152.11,152.15,152.1,152.14,1000
BA,201612061341,152.15,152.19,152.1,152.1,3500
BA,201612061342,152.09,152.09,152,152.01,1464
BA,201612061343,151.99,152.01,151.96,151.96,6200
BA,201612061344,151.95,151.95,151.9,151.9,3256
BA,201612061345,151.91,151.94,151.9,151.92,1400
BA,201612061346,151.92,152.07,151.92,152.07,3654
BA,201612061347,152.07,152.15,152.07,152.15,2133
BA,201612061348,152.15,152.22,152.15,152.2,9951
BA,201612061349,152.15,152.19,152.1,152.18,5333
BA,201612061350,152.11,152.14,152.11,152.14,1150
BA,201612061351,152.14,152.17,152.14,152.17,655
BA,201612061352,152.19,152.23,152.17,152.2,7086
BA,201612061353,152.2,152.23,152.16,152.19,5320
BA,201612061354,152.17,152.2,152.17,152.2,1200
BA,201612061355,152.21,152.22,152.2,152.2,1700
