<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
GM,201701170909,37.3,37.3,37.3,37.3,841
GM,201701170921,37.45,37.45,37.45,37.45,125
GM,201701170928,37.33,37.33,37.33,37.33,100
GM,201701170929,37.33,37.43,37.33,37.43,285
GM,201701170930,37.34,37.4,37.28,37.32,227983
GM,201701170931,37.34,37.42,37.27,37.39,16610
GM,201701170932,37.4,37.41,37.38,37.4,18266
GM,201701170933,37.39,37.45,37.37,37.43,26417
GM,201701170934,37.42,37.42,37.38,37.39,12653
GM,201701170935,37.38,37.44,37.38,37.43,19404
GM,201701170936,37.43,37.45,37.42,37.44,12763
GM,201701170937,37.44,37.48,37.4,37.41,27690
GM,201701170938,37.4,37.45,37.39,37.42,30460
GM,201701170939,37.41,37.42,37.39,37.4,65276
GM,201701170940,37.4,37.48,37.4,37.47,25678
GM,201701170941,37.47,37.52,37.46,37.52,55143
GM,201701170942,37.54,37.57,37.5,37.5,42887
GM,201701170943,37.5,37.55,37.5,37.52,29172
GM,201701170944,37.53,37.54,37.5,37.52,38332
GM,201701170945,37.53,37.56,37.46,37.46,40679
GM,201701170946,37.46,37.51,37.46,37.5,32952
GM,201701170947,37.49,37.49,37.44,37.45,20037
GM,201701170948,37.45,37.46,37.42,37.43,30623
GM,201701170949,37.43,37.46,37.43,37.45,57434
GM,201701170950,37.45,37.46,37.41,37.42,59441
GM,201701170951,37.42,37.43,37.41,37.43,16936
GM,201701170952,37.42,37.43,37.38,37.39,27823
GM,201701170953,37.4,37.45,37.4,37.45,26737
GM,201701170954,37.44,37.53,37.44,37.53,130009
GM,201701170955,37.52,37.52,37.46,37.47,29870
GM,201701170956,37.46,37.48,37.45,37.48,20380
GM,201701170957,37.47,37.56,37.47,37.47,16532
GM,201701170958,37.56,37.59,37.55,37.59,39420
GM,201701170959,37.6,37.69,37.6,37.68,66586
GM,201701171000,37.68,37.68,37.64,37.65,52422
GM,201701171001,37.65,37.66,37.6,37.62,81180
GM,201701171002,37.62,37.68,37.62,37.66,52462
GM,201701171003,37.67,37.67,37.61,37.61,17554
GM,201701171004,37.62,37.62,37.59,37.62,19808
GM,201701171005,37.61,37.61,37.56,37.57,26019
GM,201701171006,37.57,37.6,37.56,37.56,21063
GM,201701171007,37.57,37.62,37.57,37.62,6600
GM,201701171008,37.63,37.66,37.61,37.66,44298
GM,201701171009,37.66,37.66,37.64,37.65,14921
GM,201701171010,37.65,37.66,37.6,37.61,12925
GM,201701171011,37.62,37.65,37.6,37.63,13794
GM,201701171012,37.63,37.64,37.6,37.61,16100
GM,201701171013,37.61,37.61,37.58,37.58,5777
GM,201701171014,37.58,37.6,37.55,37.58,16773
GM,201701171015,37.58,37.62,37.58,37.62,13302
GM,201701171016,37.63,37.64,37.63,37.64,5876
GM,201701171017,37.65,37.67,37.63,37.65,29340
GM,201701171018,37.65,37.66,37.64,37.64,7650
GM,201701171019,37.64,37.65,37.6,37.61,16888
GM,201701171020,37.61,37.62,37.6,37.61,8866
GM,201701171021,37.61,37.63,37.61,37.62,9172
GM,201701171022,37.63,37.64,37.62,37.62,7981
GM,201701171023,37.62,37.62,37.61,37.62,3865
GM,201701171024,37.6,37.6,37.56,37.59,17340
GM,201701171025,37.58,37.58,37.54,37.54,14474
GM,201701171026,37.55,37.58,37.55,37.57,11856
GM,201701171027,37.57,37.57,37.56,37.56,14580
GM,201701171028,37.56,37.56,37.51,37.52,32995
GM,201701171029,37.53,37.54,37.52,37.54,21400
GM,201701171030,37.55,37.55,37.54,37.55,2883
GM,201701171031,37.55,37.57,37.55,37.56,5091
GM,201701171032,37.56,37.57,37.54,37.54,21453
GM,201701171033,37.54,37.57,37.53,37.56,23349
GM,201701171034,37.56,37.56,37.53,37.56,25968
GM,201701171035,37.56,37.58,37.56,37.58,8408
GM,201701171036,37.57,37.58,37.54,37.55,23017
GM,201701171037,37.55,37.55,37.52,37.54,25284
GM,201701171038,37.54,37.55,37.52,37.52,6580
GM,201701171039,37.52,37.53,37.5,37.5,13843
GM,201701171040,37.5,37.52,37.5,37.52,12886
GM,201701171041,37.53,37.53,37.52,37.52,9552
GM,201701171042,37.52,37.52,37.5,37.51,20016
GM,201701171043,37.51,37.51,37.49,37.51,29797
GM,201701171044,37.5,37.53,37.5,37.53,20555
GM,201701171045,37.52,37.53,37.52,37.52,7381
GM,201701171046,37.52,37.52,37.51,37.51,14537
GM,201701171047,37.51,37.51,37.48,37.48,20518
GM,201701171048,37.48,37.49,37.47,37.47,9995
GM,201701171049,37.47,37.48,37.47,37.48,8832
GM,201701171050,37.48,37.52,37.47,37.52,12416
GM,201701171051,37.53,37.54,37.49,37.5,11911
GM,201701171052,37.5,37.51,37.5,37.51,6909
GM,201701171053,37.5,37.5,37.49,37.49,6502
GM,201701171054,37.49,37.53,37.48,37.52,17743
GM,201701171055,37.53,37.54,37.52,37.52,12059
GM,201701171056,37.51,37.52,37.5,37.5,10213
GM,201701171057,37.5,37.52,37.5,37.51,11019
GM,201701171058,37.5,37.52,37.5,37.51,5345
GM,201701171059,37.51,37.53,37.51,37.52,11578
GM,201701171100,37.52,37.52,37.51,37.51,6753
GM,201701171101,37.51,37.53,37.51,37.52,9496
GM,201701171102,37.51,37.52,37.47,37.47,29970
GM,201701171103,37.47,37.48,37.46,37.46,16171
GM,201701171104,37.47,37.48,37.46,37.47,19094
GM,201701171105,37.47,37.47,37.46,37.46,4803
GM,201701171106,37.46,37.47,37.43,37.44,36122
GM,201701171107,37.44,37.45,37.43,37.43,7794
GM,201701171108,37.44,37.44,37.42,37.43,23369
GM,201701171109,37.43,37.44,37.43,37.43,10022
GM,201701171110,37.43,37.43,37.42,37.42,12066
GM,201701171111,37.42,37.42,37.38,37.39,68301
GM,201701171112,37.39,37.39,37.36,37.36,37754
GM,201701171113,37.37,37.38,37.36,37.37,7509
GM,201701171114,37.37,37.37,37.36,37.37,12877
GM,201701171115,37.36,37.39,37.36,37.38,15107
GM,201701171116,37.38,37.38,37.37,37.37,4394
GM,201701171117,37.37,37.38,37.34,37.34,22685
GM,201701171118,37.35,37.35,37.33,37.33,8745
GM,201701171119,37.33,37.34,37.31,37.31,14822
GM,201701171120,37.31,37.32,37.31,37.31,6233
GM,201701171121,37.31,37.35,37.29,37.34,47755
GM,201701171122,37.34,37.36,37.34,37.36,6574
GM,201701171123,37.36,37.36,37.32,37.33,16894
GM,201701171124,37.32,37.33,37.3,37.3,10399
GM,201701171125,37.3,37.3,37.27,37.29,31567
GM,201701171126,37.3,37.32,37.29,37.32,16868
GM,201701171127,37.31,37.32,37.31,37.31,9149
GM,201701171128,37.31,37.32,37.31,37.31,4167
GM,201701171129,37.31,37.32,37.31,37.32,9178
GM,201701171130,37.32,37.35,37.31,37.34,21484
GM,201701171131,37.34,37.34,37.31,37.32,11394
GM,201701171132,37.32,37.32,37.3,37.31,8751
GM,201701171133,37.32,37.33,37.31,37.31,7201
GM,201701171134,37.31,37.31,37.3,37.31,3988
GM,201701171135,37.3,37.34,37.3,37.34,11238
GM,201701171136,37.34,37.35,37.34,37.34,4744
GM,201701171137,37.34,37.35,37.34,37.34,4315
GM,201701171138,37.34,37.36,37.34,37.34,8115
GM,201701171139,37.34,37.34,37.33,37.34,1100
GM,201701171140,37.34,37.35,37.34,37.35,5081
GM,201701171141,37.36,37.36,37.34,37.34,14400
GM,201701171142,37.34,37.37,37.34,37.35,11435
GM,201701171143,37.35,37.36,37.35,37.36,7850
GM,201701171144,37.36,37.38,37.35,37.36,10759
GM,201701171145,37.36,37.41,37.36,37.4,23296
GM,201701171146,37.41,37.44,37.41,37.43,17167
GM,201701171147,37.43,37.47,37.43,37.45,45417
GM,201701171148,37.45,37.45,37.43,37.43,18421
GM,201701171149,37.43,37.44,37.43,37.44,5952
GM,201701171150,37.44,37.46,37.43,37.44,14713
GM,201701171151,37.44,37.46,37.43,37.46,8042
GM,201701171152,37.45,37.46,37.45,37.45,13200
GM,201701171153,37.45,37.45,37.43,37.43,25743
GM,201701171154,37.43,37.43,37.41,37.41,8325
GM,201701171155,37.41,37.44,37.41,37.44,11693
GM,201701171156,37.44,37.44,37.42,37.42,3150
GM,201701171157,37.41,37.42,37.41,37.41,3400
GM,201701171158,37.41,37.42,37.41,37.41,2556
GM,201701171159,37.41,37.41,37.4,37.4,5310
GM,201701171200,37.4,37.4,37.38,37.39,12635
GM,201701171201,37.38,37.41,37.38,37.4,12671
GM,201701171202,37.4,37.41,37.4,37.4,2000
GM,201701171203,37.4,37.41,37.39,37.4,53246
GM,201701171204,37.41,37.43,37.4,37.42,13800
GM,201701171205,37.43,37.43,37.41,37.43,8748
GM,201701171206,37.42,37.48,37.42,37.47,39932
GM,201701171207,37.46,37.46,37.45,37.45,6244
GM,201701171208,37.45,37.46,37.45,37.45,3250
