<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
PNC,201701170929,118,118.15,118,118.15,500
PNC,201701170930,117.94,117.99,117.67,117.67,40560
PNC,201701170931,117.64,117.83,117.1,117.1,9392
PNC,201701170932,117.19,117.23,117.1,117.1,7092
PNC,201701170933,117.1,117.18,116.6,116.8,12435
PNC,201701170934,116.67,116.98,116.57,116.66,6349
PNC,201701170935,116.66,116.75,116.5,116.57,9092
PNC,201701170936,116.57,116.57,116.12,116.33,16683
PNC,201701170937,116.32,116.32,116.09,116.13,5721
PNC,201701170938,116.18,116.19,115.97,116.19,6858
PNC,201701170939,116.17,116.21,116,116.03,5500
PNC,201701170940,116.06,116.29,116.01,116.13,17794
PNC,201701170941,116.09,116.25,116,116.23,6752
PNC,201701170942,116.22,116.22,115.91,115.91,7391
PNC,201701170943,115.93,116.07,115.78,115.78,31684
PNC,201701170944,115.79,115.83,115.51,115.57,11525
PNC,201701170945,115.58,115.59,115.19,115.2,61808
PNC,201701170946,115.17,115.32,115.15,115.32,6788
PNC,201701170947,115.32,115.33,115.04,115.18,13754
PNC,201701170948,115.2,115.29,115.14,115.26,7021
PNC,201701170949,115.29,115.52,115.26,115.3,8601
PNC,201701170950,115.3,115.45,115.3,115.4,23306
PNC,201701170951,115.41,115.52,115.4,115.45,13531
PNC,201701170952,115.46,115.46,115.33,115.33,6265
PNC,201701170953,115.33,115.57,115.32,115.57,7738
PNC,201701170954,115.58,115.86,115.56,115.84,12702
PNC,201701170955,115.82,115.82,115.5,115.55,9616
PNC,201701170956,115.5,115.61,115.49,115.51,6440
PNC,201701170957,115.5,115.71,115.5,115.55,14462
PNC,201701170958,115.55,115.62,115.49,115.51,9391
PNC,201701170959,115.5,115.51,115.41,115.42,6210
PNC,201701171000,115.47,115.55,115.45,115.48,8906
PNC,201701171001,115.46,115.47,115.13,115.15,11070
PNC,201701171002,115.16,115.27,115.02,115.23,12867
PNC,201701171003,115.25,115.41,115.25,115.41,6050
PNC,201701171004,115.41,115.58,115.38,115.58,4661
PNC,201701171005,115.66,115.66,115.49,115.54,7591
PNC,201701171006,115.53,115.59,115.45,115.59,11438
PNC,201701171007,115.59,115.62,115.55,115.6,11703
PNC,201701171008,115.64,115.81,115.6,115.8,6669
PNC,201701171009,115.83,115.84,115.8,115.8,4047
PNC,201701171010,115.8,115.8,115.62,115.68,6688
PNC,201701171011,115.7,115.7,115.56,115.64,10200
PNC,201701171012,115.66,115.75,115.66,115.67,5653
PNC,201701171013,115.67,115.74,115.66,115.66,5100
PNC,201701171014,115.66,115.71,115.66,115.71,2507
PNC,201701171015,115.71,115.82,115.68,115.82,8681
PNC,201701171016,115.81,115.85,115.81,115.83,2195
PNC,201701171017,115.85,115.97,115.85,115.97,11099
PNC,201701171018,115.99,116,115.94,115.94,4685
PNC,201701171019,115.94,115.94,115.71,115.71,5910
PNC,201701171020,115.76,115.78,115.66,115.7,8105
PNC,201701171021,115.75,115.81,115.73,115.77,7957
PNC,201701171022,115.8,115.8,115.72,115.75,4440
PNC,201701171023,115.72,115.83,115.71,115.73,13578
PNC,201701171024,115.72,115.72,115.62,115.66,11453
PNC,201701171025,115.65,115.66,115.57,115.57,8559
PNC,201701171026,115.58,115.61,115.55,115.58,7468
PNC,201701171027,115.57,115.59,115.47,115.55,20765
PNC,201701171028,115.54,115.56,115.5,115.53,24756
PNC,201701171029,115.52,115.55,115.41,115.47,12114
PNC,201701171030,115.44,115.56,115.44,115.55,21207
PNC,201701171031,115.55,115.59,115.42,115.42,21519
PNC,201701171032,115.4,115.45,115.34,115.37,37567
PNC,201701171033,115.35,115.41,115.35,115.36,17793
PNC,201701171034,115.35,115.35,115.26,115.26,4300
PNC,201701171035,115.29,115.3,115.23,115.23,14016
PNC,201701171036,115.25,115.26,115.2,115.22,9719
PNC,201701171037,115.2,115.23,115.12,115.19,11756
PNC,201701171038,115.19,115.2,115.14,115.18,4400
PNC,201701171039,115.16,115.19,115.11,115.12,6668
PNC,201701171040,115.13,115.18,115.12,115.17,12583
PNC,201701171041,115.18,115.19,115.11,115.13,11314
PNC,201701171042,115.14,115.17,115.08,115.14,13462
PNC,201701171043,115.12,115.18,115.11,115.14,6414
PNC,201701171044,115.15,115.18,115.1,115.16,6596
PNC,201701171045,115.16,115.2,115.1,115.19,21773
PNC,201701171046,115.17,115.3,115.17,115.3,9773
PNC,201701171047,115.28,115.35,115.27,115.34,26901
PNC,201701171048,115.34,115.34,115.2,115.23,19731
PNC,201701171049,115.22,115.29,115.2,115.25,15270
PNC,201701171050,115.26,115.26,115.17,115.17,19928
PNC,201701171051,115.13,115.2,115.13,115.18,16978
PNC,201701171052,115.19,115.19,115.09,115.11,33856
PNC,201701171053,115.1,115.11,115.04,115.09,9220
PNC,201701171054,115.08,115.16,115.06,115.1,31298
PNC,201701171055,115.12,115.14,115.04,115.06,11083
PNC,201701171056,115.06,115.06,114.93,114.94,17613
PNC,201701171057,114.95,114.95,114.81,114.85,25750
PNC,201701171058,114.84,114.97,114.81,114.97,26320
PNC,201701171059,114.98,115.03,114.91,114.93,6690
PNC,201701171100,114.93,114.99,114.93,114.95,9950
PNC,201701171101,114.94,114.99,114.9,114.95,7414
PNC,201701171102,114.95,114.95,114.66,114.67,35839
PNC,201701171103,114.68,114.71,114.6,114.65,15493
PNC,201701171104,114.66,114.79,114.66,114.79,8195
PNC,201701171105,114.79,114.8,114.66,114.68,10655
PNC,201701171106,114.67,114.68,114.51,114.58,16062
PNC,201701171107,114.58,114.64,114.58,114.61,15496
PNC,201701171108,114.6,114.62,114.56,114.61,7048
PNC,201701171109,114.62,114.72,114.61,114.68,12175
PNC,201701171110,114.68,114.74,114.61,114.63,26961
PNC,201701171111,114.65,114.66,114.53,114.53,19609
PNC,201701171112,114.55,114.61,114.39,114.42,51833
PNC,201701171113,114.43,114.53,114.38,114.47,38644
PNC,201701171114,114.48,114.49,114.41,114.43,17766
PNC,201701171115,114.44,114.63,114.41,114.57,49191
PNC,201701171116,114.57,114.64,114.41,114.43,33123
PNC,201701171117,114.43,114.45,114.25,114.25,18451
PNC,201701171118,114.28,114.37,114.24,114.37,28822
PNC,201701171119,114.39,114.43,114.3,114.31,18507
PNC,201701171120,114.3,114.31,114.26,114.27,12509
PNC,201701171121,114.28,114.31,114.27,114.3,9802
PNC,201701171122,114.3,114.37,114.3,114.31,10970
PNC,201701171123,114.33,114.39,114.21,114.35,18406
PNC,201701171124,114.37,114.47,114.37,114.46,8899
PNC,201701171125,114.48,114.51,114.36,114.5,14157
PNC,201701171126,114.52,114.58,114.52,114.58,7709
PNC,201701171127,114.57,114.75,114.56,114.74,23689
PNC,201701171128,114.73,114.73,114.66,114.72,4506
PNC,201701171129,114.73,114.73,114.67,114.71,7687
PNC,201701171130,114.71,114.75,114.7,114.73,5430
PNC,201701171131,114.74,114.76,114.7,114.75,11276
PNC,201701171132,114.76,114.78,114.66,114.66,9403
PNC,201701171133,114.66,114.67,114.65,114.67,850
PNC,201701171134,114.64,114.64,114.53,114.55,8632
PNC,201701171135,114.56,114.59,114.55,114.55,5544
PNC,201701171136,114.55,114.58,114.49,114.54,8916
PNC,201701171137,114.55,114.57,114.5,114.52,7402
PNC,201701171138,114.52,114.54,114.49,114.51,6960
PNC,201701171139,114.52,114.52,114.45,114.46,4343
PNC,201701171140,114.41,114.5,114.39,114.4,22768
PNC,201701171141,114.42,114.44,114.38,114.43,15428
PNC,201701171142,114.44,114.52,114.41,114.49,44037
PNC,201701171143,114.5,114.61,114.5,114.53,23670
PNC,201701171144,114.53,114.56,114.52,114.53,10699
PNC,201701171145,114.52,114.61,114.52,114.53,13150
PNC,201701171146,114.54,114.58,114.52,114.55,15369
PNC,201701171147,114.56,114.63,114.55,114.59,9036
PNC,201701171148,114.59,114.68,114.59,114.68,9883
PNC,201701171149,114.69,114.71,114.65,114.7,11957
PNC,201701171150,114.69,114.74,114.61,114.62,10348
PNC,201701171151,114.61,114.71,114.61,114.7,6015
PNC,201701171152,114.7,114.72,114.66,114.71,9539
PNC,201701171153,114.71,114.76,114.71,114.72,6985
PNC,201701171154,114.72,114.74,114.65,114.65,4700
PNC,201701171155,114.64,114.7,114.64,114.69,5624
PNC,201701171156,114.71,114.72,114.63,114.63,6501
PNC,201701171157,114.62,114.65,114.61,114.65,4184
PNC,201701171158,114.64,114.65,114.6,114.61,6515
PNC,201701171159,114.61,114.62,114.52,114.56,31007
PNC,201701171200,114.56,114.66,114.56,114.66,5768
PNC,201701171201,114.68,114.69,114.62,114.65,11738
PNC,201701171202,114.66,114.69,114.64,114.66,3196
PNC,201701171203,114.65,114.66,114.53,114.59,8976
PNC,201701171204,114.61,114.62,114.6,114.62,1200
PNC,201701171205,114.63,114.67,114.63,114.67,4715
PNC,201701171206,114.67,114.72,114.58,114.58,8953
PNC,201701171207,114.58,114.58,114.53,114.57,2715
PNC,201701171208,114.56,114.56,114.51,114.54,31622
PNC,201701171209,114.52,114.62,114.51,114.55,29154
PNC,201701171210,114.55,114.58,114.52,114.52,4855
PNC,201701171211,114.52,114.52,114.46,114.46,9351
PNC,201701171212,114.46,114.46,114.36,114.41,9066
PNC,201701171213,114.41,114.48,114.4,114.46,7900
PNC,201701171214,114.44,114.47,114.4,114.43,5636
PNC,201701171215,114.46,114.49,114.44,114.48,2516
PNC,201701171216,114.51,114.54,114.51,114.52,2500
PNC,201701171217,114.53,114.58,114.53,114.58,2129
PNC,201701171218,114.58,114.69,114.55,114.67,7241
PNC,201701171219,114.68,114.7,114.61,114.61,7108
PNC,201701171220,114.61,114.67,114.6,114.63,5263
PNC,201701171221,114.63,114.68,114.61,114.62,1572
PNC,201701171222,114.64,114.65,114.63,114.64,2509
PNC,201701171223,114.63,114.64,114.52,114.56,2574
PNC,201701171224,114.57,114.65,114.57,114.65,1200
PNC,201701171225,114.64,114.79,114.64,114.77,5480
PNC,201701171226,114.77,114.79,114.75,114.77,3085
PNC,201701171227,114.76,114.77,114.68,114.71,3116
PNC,201701171228,114.73,114.81,114.71,114.74,5800
PNC,201701171229,114.74,114.74,114.72,114.72,700
PNC,201701171230,114.75,114.81,114.68,114.68,8497
PNC,201701171231,114.66,114.66,114.62,114.66,5111
PNC,201701171232,114.64,114.75,114.64,114.69,3639
PNC,201701171233,114.7,114.78,114.68,114.78,2800
PNC,201701171234,114.74,114.76,114.72,114.75,1608
PNC,201701171235,114.79,114.83,114.78,114.81,4200
PNC,201701171236,114.8,114.83,114.79,114.81,1892
PNC,201701171237,114.81,114.81,114.75,114.78,4371
PNC,201701171238,114.78,114.83,114.78,114.83,2630
PNC,201701171239,114.81,114.84,114.81,114.82,2737
PNC,201701171240,114.81,114.86,114.81,114.86,4250
PNC,201701171241,114.85,114.91,114.85,114.91,2202
PNC,201701171242,114.91,114.92,114.9,114.92,3607
PNC,201701171243,114.94,114.99,114.93,114.99,2900
PNC,201701171244,114.98,114.98,114.86,114.86,5936
PNC,201701171245,114.88,114.92,114.87,114.92,2133
PNC,201701171246,114.91,114.94,114.81,114.81,3489
PNC,201701171247,114.81,114.84,114.72,114.72,3833
PNC,201701171248,114.72,114.83,114.72,114.83,3923
PNC,201701171249,114.84,114.85,114.83,114.84,1700
PNC,201701171250,114.83,114.87,114.83,114.83,3470
PNC,201701171251,114.82,114.89,114.82,114.87,2382
PNC,201701171252,114.87,114.91,114.87,114.89,3814
PNC,201701171253,114.87,114.87,114.77,114.77,9012
PNC,201701171254,114.79,114.79,114.6,114.61,7082
PNC,201701171255,114.62,114.68,114.59,114.67,6041
PNC,201701171256,114.67,114.67,114.64,114.64,2962
PNC,201701171257,114.65,114.66,114.65,114.66,300
PNC,201701171258,114.66,114.67,114.66,114.66,2000
PNC,201701171259,114.65,114.7,114.63,114.68,5182
PNC,201701171300,114.66,114.66,114.62,114.62,2652
PNC,201701171301,114.65,114.67,114.64,114.66,4329
PNC,201701171302,114.67,114.7,114.67,114.69,4600
PNC,201701171303,114.67,114.73,114.67,114.73,1600
PNC,201701171304,114.73,114.77,114.73,114.77,2200
PNC,201701171305,114.78,114.78,114.72,114.72,4260
PNC,201701171306,114.73,114.77,114.73,114.74,2138
PNC,201701171307,114.74,114.76,114.73,114.74,2520
PNC,201701171308,114.74,114.74,114.71,114.73,2800
PNC,201701171309,114.72,114.79,114.72,114.79,2000
PNC,201701171310,114.8,114.8,114.78,114.78,2479
PNC,201701171311,114.78,114.8,114.77,114.8,4435
PNC,201701171312,114.8,114.86,114.8,114.86,2340
PNC,201701171313,114.86,114.88,114.8,114.8,7442
PNC,201701171314,114.81,114.81,114.79,114.79,1000
PNC,201701171315,114.81,114.85,114.79,114.82,4625
PNC,201701171316,114.81,114.85,114.79,114.79,3516
PNC,201701171317,114.79,114.81,114.78,114.81,2800
PNC,201701171318,114.83,114.84,114.8,114.8,3090
PNC,201701171319,114.8,114.83,114.75,114.76,4054
PNC,201701171320,114.75,114.82,114.75,114.8,3158
PNC,201701171321,114.82,114.82,114.75,114.75,5716
PNC,201701171322,114.76,114.77,114.75,114.77,1200
PNC,201701171323,114.77,114.79,114.75,114.75,4215
