<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
BA,201612050929,152.85,152.85,152.85,152.85,100
BA,201612050930,153.23,153.29,153,153.29,2960
BA,201612050931,153.45,153.73,153.16,153.16,73308
BA,201612050932,152.93,153.04,152.78,152.95,5617
BA,201612050933,153.01,153.21,152.98,153.15,25397
BA,201612050934,153.14,153.14,152.99,153.09,5336
BA,201612050935,153.08,153.21,152.85,152.99,13064
BA,201612050936,152.92,153.04,152.85,153.03,8072
BA,201612050937,153.1,153.19,153.09,153.19,3526
BA,201612050938,153.15,153.15,153.01,153.01,5686
BA,201612050939,153.02,153.04,152.87,152.95,8105
BA,201612050940,152.97,153.15,152.97,153.14,4006
BA,201612050941,153.19,153.26,153.14,153.26,6499
BA,201612050942,153.25,153.28,153.11,153.28,4465
BA,201612050943,153.32,153.4,153.31,153.39,1869
BA,201612050944,153.36,153.42,153.28,153.39,2148
BA,201612050945,153.4,153.6,153.33,153.33,9775
BA,201612050946,153.35,153.38,153.24,153.28,4800
BA,201612050947,153.27,153.46,153.16,153.4,7463
BA,201612050948,153.47,153.47,153.21,153.29,12955
BA,201612050949,153.29,153.3,153.1,153.1,3783
BA,201612050950,153.13,153.32,153.09,153.29,5747
BA,201612050951,153.28,153.28,153.2,153.26,9850
BA,201612050952,153.28,153.34,153.25,153.34,2285
BA,201612050953,153.26,153.5,153.26,153.45,8807
BA,201612050954,153.5,153.54,153.39,153.39,8972
BA,201612050955,153.38,153.42,153.33,153.35,2200
BA,201612050956,153.33,153.4,153.28,153.36,1600
BA,201612050957,153.35,153.46,153.3,153.42,3600
BA,201612050958,153.4,153.4,153.22,153.36,3404
BA,201612050959,153.36,153.44,153.26,153.3,4500
BA,201612051000,153.31,153.41,153.28,153.3,1808
BA,201612051001,153.28,153.37,153.22,153.32,5122
BA,201612051002,153.32,153.57,153.31,153.51,17712
BA,201612051003,153.49,153.49,153.38,153.42,1650
BA,201612051004,153.43,153.5,153.43,153.5,951
BA,201612051005,153.46,153.46,153.33,153.38,2500
BA,201612051006,153.32,153.51,153.29,153.38,15323
BA,201612051007,153.47,153.5,153.4,153.46,7402
BA,201612051008,153.46,153.57,153.42,153.54,2002
BA,201612051009,153.57,153.57,153.45,153.52,2200
BA,201612051010,153.43,153.46,153.39,153.46,2049
BA,201612051011,153.44,153.49,153.31,153.35,4729
BA,201612051012,153.26,153.31,153.26,153.3,1680
BA,201612051013,153.31,153.31,153.2,153.31,35315
BA,201612051014,153.31,153.49,153.28,153.38,7636
BA,201612051015,153.34,153.46,153.3,153.45,6962
BA,201612051016,153.41,153.46,153.36,153.4,1100
BA,201612051017,153.34,153.57,153.3,153.47,13882
BA,201612051018,153.48,153.6,153.44,153.6,5004
BA,201612051019,153.52,153.53,153.47,153.47,3100
BA,201612051020,153.45,153.53,153.45,153.45,6543
BA,201612051021,153.44,153.54,153.44,153.54,300
BA,201612051022,153.54,153.57,153.45,153.53,4750
BA,201612051023,153.47,153.47,153.46,153.46,300
BA,201612051024,153.47,153.55,153.44,153.5,11776
BA,201612051025,153.5,153.6,153.49,153.6,1870
BA,201612051026,153.6,153.7,153.48,153.52,12242
BA,201612051027,153.53,153.62,153.53,153.62,1100
BA,201612051028,153.69,153.7,153.61,153.66,6950
BA,201612051029,153.7,153.72,153.64,153.69,4398
BA,201612051030,153.66,153.75,153.64,153.75,4051
BA,201612051031,153.7,153.73,153.64,153.73,3221
BA,201612051032,153.73,153.73,153.62,153.66,5254
BA,201612051033,153.64,153.64,153.55,153.64,9500
BA,201612051034,153.66,153.66,153.5,153.62,13170
BA,201612051035,153.57,153.61,153.46,153.52,10620
BA,201612051036,153.58,153.58,153.38,153.38,8072
BA,201612051037,153.39,153.41,153.26,153.41,8566
BA,201612051038,153.36,153.48,153.33,153.45,11769
BA,201612051039,153.46,153.55,153.41,153.55,8764
BA,201612051040,153.48,153.48,153.45,153.45,2100
BA,201612051041,153.46,153.49,153.15,153.44,4183
BA,201612051042,153.49,153.54,153.44,153.47,7340
BA,201612051043,153.49,153.52,153.43,153.43,3479
BA,201612051044,153.43,153.43,153.28,153.32,4100
BA,201612051045,153.32,153.39,153.3,153.36,3300
BA,201612051046,153.35,153.6,152.91,153.28,10795
BA,201612051047,153.28,153.36,153.28,153.31,1680
BA,201612051048,153.35,153.35,153.22,153.22,7525
BA,201612051049,153.25,153.28,153.2,153.28,2740
BA,201612051050,153.28,153.3,153.22,153.23,2028
BA,201612051051,153.27,153.27,153.14,153.17,1600
BA,201612051052,153.15,153.27,153.14,153.2,2700
BA,201612051053,153.23,153.32,153.16,153.32,4307
BA,201612051054,153.33,153.47,153.29,153.4,11936
BA,201612051055,153.42,153.46,153.34,153.36,12691
BA,201612051056,153.36,153.42,153.35,153.37,4849
BA,201612051057,153.41,153.43,153.36,153.36,3109
BA,201612051058,153.36,153.42,153.32,153.42,3600
BA,201612051059,153.47,153.47,153.35,153.39,4500
BA,201612051100,153.39,153.39,153.29,153.31,5300
BA,201612051101,153.3,153.3,153.25,153.3,1131
BA,201612051102,153.3,153.33,153.29,153.29,2997
BA,201612051103,153.3,153.37,153.3,153.35,4629
BA,201612051104,153.33,153.37,153.27,153.3,28550
BA,201612051105,153.25,153.31,153.2,153.2,4874
BA,201612051106,153.17,153.2,153.14,153.19,2274
BA,201612051107,153.12,153.15,153.04,153.04,8706
BA,201612051108,153.11,153.21,153.07,153.21,6454
BA,201612051109,153.2,153.28,153.2,153.28,1984
BA,201612051110,153.27,153.33,153.23,153.23,2760
BA,201612051111,153.22,153.23,153.22,153.23,200
BA,201612051112,153.17,153.3,153.13,153.3,6579
BA,201612051113,153.29,153.3,153.21,153.26,3355
BA,201612051114,153.27,153.3,153.2,153.2,3900
BA,201612051115,153.24,153.25,153.09,153.16,3921
BA,201612051116,153.15,153.16,153.09,153.14,8625
BA,201612051117,153.13,153.19,153.1,153.19,3760
BA,201612051118,153.16,153.16,153.1,153.11,2402
BA,201612051119,153.13,153.22,153.13,153.21,8325
BA,201612051120,153.21,153.29,153.21,153.25,2549
BA,201612051121,153.26,153.27,153.24,153.26,3800
BA,201612051122,153.24,153.24,153.2,153.2,1499
BA,201612051123,153.2,153.2,153.05,153.13,5515
BA,201612051124,153.16,153.21,153.16,153.21,2300
BA,201612051125,153.2,153.2,153.04,153.06,3063
BA,201612051126,153.04,153.12,153.04,153.08,3660
BA,201612051127,153.08,153.12,153.08,153.1,500
BA,201612051128,153.09,153.1,153,153.01,3220
BA,201612051129,152.96,153.01,152.96,152.98,900
BA,201612051130,152.99,153.02,152.98,152.99,2756
BA,201612051131,153.03,153.03,152.98,153.01,2455
BA,201612051132,152.97,152.98,152.94,152.96,3109
BA,201612051133,152.94,152.97,152.92,152.97,1657
BA,201612051134,152.93,152.97,152.9,152.97,6959
BA,201612051135,152.91,152.99,152.91,152.95,2200
BA,201612051136,152.97,153,152.92,152.92,2550
BA,201612051137,152.95,152.99,152.91,152.93,2250
BA,201612051138,152.93,153.06,152.93,153.06,2945
BA,201612051139,153.06,153.1,153,153.03,4630
BA,201612051140,153.02,153.02,152.94,152.94,2000
BA,201612051141,152.95,152.99,152.93,152.99,4775
BA,201612051142,152.99,153.05,152.93,152.95,10400
BA,201612051143,152.91,152.97,152.91,152.97,2888
BA,201612051144,152.97,153.06,152.97,153.02,11897
BA,201612051145,152.99,153.01,152.91,152.94,1500
BA,201612051146,152.93,152.94,152.83,152.83,2300
BA,201612051147,152.81,152.87,152.78,152.81,15401
BA,201612051148,152.81,152.86,152.81,152.81,3302
BA,201612051149,152.87,152.87,152.71,152.71,10350
BA,201612051150,152.72,152.74,152.68,152.71,3156
BA,201612051151,152.72,152.72,152.69,152.72,800
BA,201612051152,152.68,152.68,152.67,152.68,3298
BA,201612051153,152.68,152.7,152.64,152.65,2363
BA,201612051154,152.63,152.69,152.61,152.61,7000
BA,201612051155,152.63,152.69,152.6,152.6,11739
BA,201612051156,152.63,152.72,152.6,152.69,6997
BA,201612051157,152.67,152.7,152.6,152.6,4195
BA,201612051158,152.58,152.6,152.54,152.59,1586
BA,201612051159,152.62,152.64,152.54,152.58,5736
BA,201612051200,152.58,152.62,152.58,152.58,1125
BA,201612051201,152.58,152.58,152.55,152.56,3158
BA,201612051202,152.56,152.63,152.56,152.63,1299
BA,201612051203,152.63,152.63,152.58,152.61,4803
BA,201612051204,152.6,152.6,152.56,152.59,2313
BA,201612051205,152.57,152.61,152.53,152.57,3849
BA,201612051206,152.55,152.56,152.51,152.51,1700
BA,201612051207,152.55,152.55,152.55,152.55,100
BA,201612051208,152.51,152.51,152.4,152.51,16506
BA,201612051209,152.5,152.52,152.45,152.49,2417
BA,201612051210,152.47,152.5,152.45,152.5,1400
BA,201612051211,152.53,152.63,152.53,152.61,1700
BA,201612051212,152.56,152.6,152.56,152.6,2330
BA,201612051213,152.6,152.7,152.6,152.68,2255
BA,201612051214,152.67,152.67,152.64,152.64,200
BA,201612051215,152.63,152.7,152.63,152.67,2200
BA,201612051216,152.68,152.68,152.58,152.62,2868
BA,201612051217,152.65,152.65,152.65,152.65,500
BA,201612051218,152.64,152.64,152.57,152.62,3179
BA,201612051219,152.6,152.7,152.57,152.7,8738
BA,201612051220,152.7,152.71,152.65,152.65,4900
BA,201612051221,152.7,152.7,152.61,152.64,14300
BA,201612051222,152.64,152.69,152.62,152.64,17102
BA,201612051223,152.61,152.65,152.61,152.61,4904
BA,201612051224,152.58,152.68,152.58,152.67,15200
BA,201612051225,152.61,152.64,152.61,152.63,1550
BA,201612051226,152.62,152.66,152.62,152.64,1663
BA,201612051227,152.65,152.66,152.64,152.64,1450
BA,201612051228,152.65,152.67,152.61,152.65,3076
BA,201612051229,152.63,152.66,152.61,152.62,1900
BA,201612051230,152.62,152.68,152.62,152.68,1500
BA,201612051231,152.64,152.66,152.63,152.65,600
BA,201612051232,152.69,152.87,152.66,152.82,14243
BA,201612051233,152.81,152.81,152.71,152.77,6000
BA,201612051234,152.76,152.78,152.68,152.72,4536
BA,201612051235,152.74,152.74,152.62,152.63,5311
BA,201612051236,152.68,152.73,152.68,152.73,3017
BA,201612051237,152.7,152.7,152.62,152.65,3539
BA,201612051238,152.63,152.65,152.61,152.63,3100
BA,201612051239,152.62,152.66,152.59,152.65,3025
BA,201612051240,152.63,152.65,152.59,152.63,13366
BA,201612051241,152.66,152.68,152.63,152.68,1417
BA,201612051242,152.68,152.69,152.64,152.65,2860
BA,201612051243,152.65,152.68,152.61,152.61,3108
BA,201612051244,152.63,152.63,152.52,152.52,1800
BA,201612051245,152.52,152.56,152.46,152.46,6098
BA,201612051246,152.51,152.51,152.43,152.43,4472
