<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
F,201701180900,12.49,12.5,12.49,12.49,1520
F,201701180901,12.5,12.5,12.5,12.5,142
F,201701180903,12.48,12.48,12.48,12.48,500
F,201701180904,12.48,12.48,12.46,12.46,2150
F,201701180909,12.49,12.49,12.49,12.49,100
F,201701180911,12.49,12.49,12.49,12.49,900
F,201701180912,12.49,12.49,12.49,12.49,300
F,201701180913,12.49,12.49,12.45,12.45,7907
F,201701180915,12.44,12.44,12.44,12.44,1950
F,201701180916,12.44,12.44,12.44,12.44,400
F,201701180917,12.44,12.44,12.44,12.44,800
F,201701180918,12.43,12.43,12.43,12.43,5800
F,201701180919,12.42,12.43,12.42,12.43,2580
F,201701180923,12.44,12.44,12.44,12.44,658
F,201701180924,12.45,12.45,12.44,12.45,3900
F,201701180925,12.44,12.44,12.44,12.44,20150
F,201701180926,12.44,12.44,12.44,12.44,300
F,201701180930,12.43,12.45,12.4,12.43,731988
F,201701180931,12.42,12.43,12.41,12.41,124893
F,201701180932,12.41,12.42,12.4,12.4,153458
F,201701180933,12.39,12.4,12.35,12.36,109445
F,201701180934,12.36,12.37,12.35,12.37,237508
F,201701180935,12.36,12.37,12.32,12.34,191945
F,201701180936,12.34,12.37,12.34,12.35,231159
F,201701180937,12.34,12.36,12.34,12.35,252671
F,201701180938,12.36,12.36,12.34,12.34,128120
F,201701180939,12.34,12.36,12.34,12.36,125434
F,201701180940,12.35,12.39,12.35,12.38,361944
F,201701180941,12.38,12.38,12.35,12.35,126281
F,201701180942,12.35,12.36,12.35,12.35,39182
F,201701180943,12.36,12.37,12.35,12.37,104494
F,201701180944,12.37,12.37,12.35,12.36,74029
F,201701180945,12.36,12.37,12.35,12.37,147477
F,201701180946,12.36,12.37,12.36,12.36,73120
F,201701180947,12.36,12.37,12.35,12.35,111138
F,201701180948,12.35,12.37,12.35,12.36,85196
F,201701180949,12.36,12.37,12.35,12.36,151934
F,201701180950,12.35,12.36,12.34,12.35,116578
F,201701180951,12.34,12.35,12.33,12.34,184747
F,201701180952,12.35,12.36,12.34,12.34,133105
F,201701180953,12.34,12.35,12.34,12.35,44852
F,201701180954,12.35,12.35,12.34,12.34,32270
F,201701180955,12.34,12.35,12.34,12.34,30075
F,201701180956,12.34,12.35,12.34,12.34,10841
F,201701180957,12.34,12.35,12.34,12.34,60694
F,201701180958,12.34,12.35,12.34,12.34,24865
F,201701180959,12.34,12.36,12.34,12.35,143242
F,201701181000,12.35,12.36,12.35,12.35,35706
F,201701181001,12.35,12.36,12.35,12.35,15285
F,201701181002,12.35,12.36,12.35,12.35,58156
F,201701181003,12.35,12.36,12.35,12.35,38904
F,201701181004,12.36,12.36,12.35,12.35,51029
F,201701181005,12.35,12.36,12.35,12.35,19241
F,201701181006,12.36,12.36,12.35,12.35,20460
F,201701181007,12.35,12.36,12.35,12.36,36279
F,201701181008,12.35,12.36,12.35,12.35,58156
F,201701181009,12.36,12.36,12.35,12.35,26019
F,201701181010,12.35,12.36,12.35,12.35,19997
F,201701181011,12.35,12.36,12.35,12.35,66552
F,201701181012,12.35,12.36,12.35,12.35,29903
