<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
F,201701240900,12.34,12.34,12.34,12.34,100
F,201701240903,12.34,12.34,12.34,12.34,200
F,201701240904,12.32,12.33,12.32,12.33,700
F,201701240905,12.34,12.34,12.34,12.34,408
F,201701240907,12.34,12.35,12.34,12.35,5565
F,201701240909,12.36,12.36,12.36,12.36,150
F,201701240910,12.35,12.35,12.35,12.35,1500
F,201701240913,12.35,12.35,12.35,12.35,1399
F,201701240917,12.35,12.35,12.35,12.35,100
F,201701240919,12.35,12.35,12.35,12.35,200
F,201701240920,12.35,12.35,12.32,12.34,4464
F,201701240921,12.34,12.34,12.34,12.34,537
F,201701240923,12.33,12.33,12.33,12.33,1900
F,201701240924,12.32,12.33,12.32,12.33,700
F,201701240925,12.33,12.33,12.33,12.33,600
F,201701240926,12.35,12.35,12.33,12.33,570
F,201701240927,12.35,12.35,12.35,12.35,400
F,201701240930,12.35,12.37,12.33,12.36,635432
F,201701240931,12.36,12.38,12.36,12.36,92248
F,201701240932,12.36,12.38,12.36,12.37,71509
F,201701240933,12.36,12.38,12.36,12.37,156458
F,201701240934,12.36,12.39,12.36,12.38,146806
F,201701240935,12.38,12.41,12.37,12.4,183052
F,201701240936,12.4,12.42,12.4,12.41,112930
F,201701240937,12.4,12.43,12.4,12.42,296853
F,201701240938,12.43,12.43,12.41,12.43,165038
F,201701240939,12.42,12.43,12.4,12.4,105606
F,201701240940,12.4,12.43,12.4,12.43,121594
F,201701240941,12.43,12.44,12.42,12.42,139056
F,201701240942,12.43,12.45,12.43,12.44,183162
F,201701240943,12.44,12.45,12.44,12.44,157262
F,201701240944,12.44,12.48,12.44,12.47,500997
F,201701240945,12.47,12.49,12.47,12.48,261324
F,201701240946,12.47,12.49,12.47,12.48,154937
F,201701240947,12.48,12.48,12.46,12.46,279454
F,201701240948,12.46,12.47,12.46,12.47,71215
F,201701240949,12.47,12.47,12.45,12.45,101782
F,201701240950,12.45,12.46,12.43,12.43,122098
F,201701240951,12.43,12.44,12.43,12.43,71107
F,201701240952,12.44,12.45,12.44,12.44,49104
F,201701240953,12.44,12.47,12.44,12.47,103609
F,201701240954,12.46,12.47,12.46,12.46,22235
F,201701240955,12.46,12.48,12.46,12.46,85325
F,201701240956,12.47,12.47,12.46,12.46,74863
F,201701240957,12.46,12.49,12.46,12.48,209697
F,201701240958,12.49,12.49,12.48,12.48,70878
F,201701240959,12.49,12.49,12.48,12.48,65201
F,201701241000,12.48,12.49,12.48,12.48,290441
F,201701241001,12.48,12.49,12.47,12.48,143876
F,201701241002,12.48,12.48,12.47,12.48,60537
F,201701241003,12.47,12.5,12.47,12.49,240893
F,201701241004,12.49,12.5,12.49,12.49,60416
F,201701241005,12.49,12.5,12.49,12.49,106980
F,201701241006,12.49,12.5,12.48,12.48,93943
F,201701241007,12.48,12.49,12.48,12.48,95562
F,201701241008,12.48,12.48,12.47,12.47,287248
F,201701241009,12.47,12.47,12.46,12.46,41959
F,201701241010,12.46,12.47,12.46,12.46,27293
F,201701241011,12.46,12.47,12.46,12.46,89596
F,201701241012,12.46,12.48,12.46,12.48,65863
F,201701241013,12.48,12.49,12.47,12.48,99460
F,201701241014,12.48,12.49,12.48,12.48,44691
F,201701241015,12.48,12.49,12.47,12.47,112674
F,201701241016,12.47,12.48,12.47,12.47,33829
F,201701241017,12.47,12.49,12.47,12.48,128581
F,201701241018,12.49,12.49,12.48,12.48,91374
F,201701241019,12.48,12.49,12.48,12.48,70824
F,201701241020,12.48,12.49,12.48,12.48,82054
F,201701241021,12.48,12.5,12.48,12.5,80027
