<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
FB,201612161058,120.33,120.36,120.32,120.34,12571
FB,201612161059,120.33,120.36,120.25,120.25,26052
FB,201612161100,120.25,120.25,120.21,120.24,19719
FB,201612161101,120.23,120.31,120.23,120.25,26734
FB,201612161102,120.24,120.26,120.2,120.21,24442
FB,201612161103,120.22,120.22,120.12,120.13,29900
FB,201612161104,120.12,120.13,119.96,120,201768
FB,201612161105,120,120.05,119.1,119.97,81303
FB,201612161106,119.96,120.02,119.1,119.99,49144
FB,201612161107,119.99,119.99,119.88,119.88,53539
FB,201612161108,119.88,119.89,119.84,119.88,67221
FB,201612161109,119.85,119.85,119.72,119.73,63229
FB,201612161110,119.73,119.77,119.7,119.75,94401
FB,201612161111,119.75,119.77,119.72,119.77,67761
FB,201612161112,119.77,119.86,119.75,119.84,96607
FB,201612161113,119.85,119.87,119.75,119.76,60427
FB,201612161114,119.77,119.77,119.68,119.69,47568
FB,201612161115,119.69,119.8,119.68,119.7,105965
FB,201612161116,119.7,119.71,119.66,119.68,76784
FB,201612161117,119.68,119.7,119.66,119.67,47802
FB,201612161118,119.67,119.67,119.61,119.65,52856
FB,201612161119,119.64,119.64,119.54,119.54,48325
FB,201612161120,119.57,119.58,119.52,119.57,58406
FB,201612161121,119.57,119.6,119.51,119.52,85426
FB,201612161122,119.51,119.54,119.45,119.53,67140
FB,201612161123,119.52,119.58,119.47,119.47,37992
FB,201612161124,119.47,119.5,119.47,119.48,32255
FB,201612161125,119.48,119.5,119.45,119.49,37511
FB,201612161126,119.48,119.54,119.47,119.48,52740
FB,201612161127,119.48,119.54,119.45,119.5,30229
FB,201612161128,119.49,119.49,119.35,119.35,68962
FB,201612161129,119.35,119.37,119.27,119.3,80416
FB,201612161130,119.29,119.36,119.27,119.35,35557
FB,201612161131,119.34,119.45,119.33,119.45,67913
FB,201612161132,119.42,119.48,119.42,119.48,58899
FB,201612161133,119.48,119.56,119.47,119.54,83246
FB,201612161134,119.55,119.68,119.55,119.67,47290
FB,201612161135,119.67,119.74,119.64,119.73,65519
FB,201612161136,119.74,119.76,119.72,119.75,34641
FB,201612161137,119.76,119.88,119.74,119.76,87238
FB,201612161138,119.76,119.82,119.74,119.78,49987
FB,201612161139,119.77,119.86,119.77,119.8,48241
FB,201612161140,119.81,119.81,119.74,119.76,31524
FB,201612161141,119.77,119.87,119.75,119.86,44015
FB,201612161142,119.85,119.85,119.76,119.82,20261
FB,201612161143,119.82,119.84,119.8,119.84,21265
FB,201612161144,119.83,119.86,119.83,119.85,24409
FB,201612161145,119.85,119.94,119.78,119.8,54315
FB,201612161146,119.8,119.8,119.73,119.77,42314
FB,201612161147,119.76,119.87,119.75,119.79,22406
FB,201612161148,119.8,119.86,119.78,119.83,22390
FB,201612161149,119.83,119.88,119.82,119.86,16795
FB,201612161150,119.87,119.91,119.87,119.89,21527
FB,201612161151,119.9,119.95,119.88,119.94,38209
FB,201612161152,119.95,120,119.95,119.96,59738
FB,201612161153,119.96,119.96,119.88,119.93,42445
FB,201612161154,119.93,119.93,119.92,119.92,12385
FB,201612161155,119.92,119.98,119.9,119.96,46167
FB,201612161156,119.97,120.02,119.95,120,29996
FB,201612161157,120,120,119.92,119.95,31196
FB,201612161158,119.95,119.97,119.91,119.92,19010
FB,201612161159,119.93,119.95,119.9,119.94,13982
FB,201612161200,119.93,119.97,119.89,119.89,23159
FB,201612161201,119.89,119.89,119.83,119.84,40298
FB,201612161202,119.84,119.84,119.81,119.82,20423
FB,201612161203,119.82,119.84,119.82,119.83,7212
FB,201612161204,119.8,119.8,119.68,119.68,40993
FB,201612161205,119.69,119.74,119.68,119.69,37968
FB,201612161206,119.69,119.77,119.69,119.76,21149
FB,201612161207,119.76,119.77,119.71,119.71,14734
FB,201612161208,119.71,119.79,119.7,119.79,8835
FB,201612161209,119.78,119.91,119.78,119.9,47583
FB,201612161210,119.91,119.92,119.82,119.84,18928
FB,201612161211,119.83,119.83,119.8,119.82,11133
FB,201612161212,119.83,119.89,119.83,119.88,21929
FB,201612161213,119.88,119.9,119.86,119.9,17672
FB,201612161214,119.91,119.91,119.87,119.88,10232
FB,201612161215,119.87,119.87,119.83,119.84,6883
FB,201612161216,119.84,119.85,119.83,119.83,10150
FB,201612161217,119.82,119.82,119.72,119.73,15499
FB,201612161218,119.74,119.74,119.68,119.68,36396
FB,201612161219,119.69,119.72,119.65,119.66,23416
FB,201612161220,119.66,119.74,119.65,119.69,18363
FB,201612161221,119.69,119.74,119.69,119.73,12056
FB,201612161222,119.73,119.79,119.73,119.76,16546
FB,201612161223,119.76,119.77,119.72,119.72,7151
FB,201612161224,119.7,119.7,119.67,119.68,11823
FB,201612161225,119.68,119.72,119.68,119.71,16430
FB,201612161226,119.7,119.72,119.69,119.7,16164
FB,201612161227,119.69,119.75,119.68,119.74,14070
FB,201612161228,119.75,119.78,119.73,119.76,13368
FB,201612161229,119.76,119.78,119.73,119.74,18896
FB,201612161230,119.74,119.76,119.71,119.76,5428
FB,201612161231,119.75,119.85,119.75,119.82,20555
FB,201612161232,119.84,119.92,119.83,119.91,31974
FB,201612161233,119.91,119.97,119.91,119.97,26488
FB,201612161234,119.96,119.99,119.95,119.96,27832
FB,201612161235,119.95,119.97,119.93,119.97,13828
FB,201612161236,119.96,119.98,119.96,119.97,4705
FB,201612161237,119.96,119.98,119.92,119.92,29402
FB,201612161238,119.91,119.98,119.91,119.96,18849
FB,201612161239,119.95,119.97,119.95,119.95,6581
FB,201612161240,119.96,119.98,119.94,119.96,21166
FB,201612161241,119.97,119.98,119.94,119.97,10689
FB,201612161242,119.97,119.98,119.94,119.95,15847
FB,201612161243,119.94,119.94,119.85,119.85,28539
FB,201612161244,119.85,119.87,119.8,119.82,31313
FB,201612161245,119.82,119.82,119.72,119.8,26583
FB,201612161246,119.79,119.88,119.79,119.84,22222
FB,201612161247,119.86,119.86,119.82,119.82,15116
FB,201612161248,119.84,119.88,119.8,119.87,14355
FB,201612161249,119.88,119.97,119.88,119.93,24172
FB,201612161250,119.93,119.93,119.79,119.82,25963
FB,201612161251,119.82,119.85,119.7,119.71,16489
FB,201612161252,119.7,119.74,119.7,119.72,14448
FB,201612161253,119.72,119.78,119.72,119.75,13768
FB,201612161254,119.74,119.75,119.71,119.75,11549
FB,201612161255,119.75,119.84,119.74,119.81,26846
FB,201612161256,119.81,119.85,119.81,119.81,8128
FB,201612161257,119.81,119.81,119.78,119.78,12953
FB,201612161258,119.77,119.81,119.77,119.8,25499
FB,201612161259,119.8,119.8,119.74,119.74,7885
FB,201612161300,119.74,119.75,119.71,119.72,15997
FB,201612161301,119.71,119.72,119.65,119.66,20565
FB,201612161302,119.66,119.7,119.62,119.64,18018
FB,201612161303,119.65,119.65,119.56,119.56,23394
FB,201612161304,119.56,119.63,119.56,119.61,16157
FB,201612161305,119.61,119.68,119.61,119.67,20397
FB,201612161306,119.67,119.69,119.62,119.64,17466
FB,201612161307,119.64,119.64,119.59,119.59,14476
FB,201612161308,119.6,119.63,119.6,119.62,9929
FB,201612161309,119.62,119.66,119.61,119.64,12171
FB,201612161310,119.63,119.64,119.59,119.62,15755
FB,201612161311,119.63,119.65,119.61,119.65,29943
FB,201612161312,119.64,119.65,119.58,119.59,13926
FB,201612161313,119.59,119.64,119.58,119.59,28278
FB,201612161314,119.6,119.65,119.57,119.65,15771
FB,201612161315,119.65,119.65,119.6,119.6,11881
FB,201612161316,119.6,119.61,119.56,119.6,12661
FB,201612161317,119.61,119.62,119.6,119.6,19754
FB,201612161318,119.6,119.63,119.59,119.6,12946
FB,201612161319,119.61,119.62,119.58,119.6,10124
FB,201612161320,119.61,119.62,119.59,119.62,10833
FB,201612161321,119.6,119.64,119.58,119.64,30830
FB,201612161322,119.65,119.67,119.62,119.67,14418
FB,201612161323,119.68,119.77,119.67,119.72,30494
FB,201612161324,119.73,119.75,119.7,119.74,17850
FB,201612161325,119.74,119.78,119.74,119.76,24657
FB,201612161326,119.76,119.77,119.69,119.71,19262
FB,201612161327,119.7,119.72,119.68,119.69,13627
FB,201612161328,119.68,119.7,119.64,119.7,15478
FB,201612161329,119.71,119.71,119.68,119.7,7505
FB,201612161330,119.69,119.73,119.68,119.69,12399
FB,201612161331,119.68,119.72,119.68,119.72,11954
FB,201612161332,119.71,119.72,119.69,119.7,9650
FB,201612161333,119.72,119.73,119.68,119.68,11387
FB,201612161334,119.69,119.72,119.67,119.68,21106
FB,201612161335,119.68,119.68,119.65,119.67,9640
FB,201612161336,119.67,119.7,119.67,119.7,11846
FB,201612161337,119.71,119.78,119.71,119.76,29199
FB,201612161338,119.75,119.77,119.72,119.72,11953
FB,201612161339,119.72,119.74,119.71,119.71,11767
FB,201612161340,119.72,119.74,119.7,119.74,7750
FB,201612161341,119.75,119.79,119.75,119.76,9000
FB,201612161342,119.76,119.78,119.75,119.78,7675
FB,201612161343,119.79,119.8,119.77,119.77,8718
FB,201612161344,119.77,119.77,119.75,119.75,12392
FB,201612161345,119.76,119.81,119.75,119.81,20577
FB,201612161346,119.8,119.81,119.76,119.78,11533
FB,201612161347,119.8,119.8,119.75,119.8,17543
FB,201612161348,119.79,119.87,119.78,119.87,35240
FB,201612161349,119.88,119.9,119.82,119.85,28574
FB,201612161350,119.85,119.93,119.83,119.93,20435
FB,201612161351,119.92,119.99,119.92,119.94,32703
FB,201612161352,119.93,119.96,119.89,119.92,33546
FB,201612161353,119.91,119.91,119.89,119.89,6811
FB,201612161354,119.89,119.93,119.88,119.91,18504
FB,201612161355,119.92,119.92,119.89,119.9,4090
FB,201612161356,119.91,119.91,119.85,119.87,9495
FB,201612161357,119.86,119.87,119.82,119.85,17619
FB,201612161358,119.87,119.89,119.81,119.81,14824
FB,201612161359,119.82,119.85,119.81,119.84,8357
FB,201612161400,119.85,119.87,119.78,119.87,15439
FB,201612161401,119.87,119.87,119.85,119.86,6576
FB,201612161402,119.85,119.85,119.8,119.8,13733
FB,201612161403,119.81,119.82,119.76,119.79,15060
FB,201612161404,119.8,119.82,119.76,119.82,8238
FB,201612161405,119.82,119.82,119.75,119.8,21012
FB,201612161406,119.81,119.82,119.75,119.82,13192
FB,201612161407,119.81,119.85,119.8,119.84,15849
FB,201612161408,119.84,119.91,119.84,119.89,25154
FB,201612161409,119.89,120,119.1,119.96,46465
FB,201612161410,119.96,119.97,119.96,119.97,1400
FB,201612161411,119.91,119.96,119.91,119.91,20112
FB,201612161412,119.93,119.96,119.92,119.96,11029
FB,201612161413,119.95,119.95,119.89,119.93,16852
FB,201612161414,119.93,119.97,119.93,119.97,26467
FB,201612161415,119.98,119.98,119.89,119.92,13976
FB,201612161416,119.93,119.95,119.89,119.89,15916
FB,201612161417,119.9,119.92,119.82,119.86,44057
FB,201612161418,119.85,119.87,119.8,119.81,16416
FB,201612161419,119.8,119.81,119.77,119.78,24772
FB,201612161420,119.76,119.8,119.76,119.77,14595
FB,201612161421,119.78,119.81,119.76,119.78,19542
FB,201612161422,119.77,119.78,119.75,119.77,24487
FB,201612161423,119.78,119.79,119.76,119.76,9801
FB,201612161424,119.75,119.78,119.74,119.77,17972
FB,201612161425,119.76,119.76,119.74,119.76,12610
FB,201612161426,119.75,119.77,119.73,119.76,10077
FB,201612161427,119.76,119.82,119.76,119.76,38316
FB,201612161428,119.77,119.78,119.73,119.73,18572
FB,201612161429,119.74,119.75,119.71,119.74,15388
FB,201612161430,119.74,119.74,119.68,119.73,20352
FB,201612161431,119.75,119.78,119.74,119.77,11605
FB,201612161432,119.76,119.77,119.74,119.76,10731
FB,201612161433,119.75,119.83,119.73,119.83,13833
FB,201612161434,119.82,119.83,119.74,119.75,25652
FB,201612161435,119.74,119.78,119.73,119.77,19194
FB,201612161436,119.78,119.82,119.75,119.76,19561
FB,201612161437,119.77,119.8,119.77,119.79,10208
FB,201612161438,119.8,119.8,119.77,119.77,8337
FB,201612161439,119.78,119.78,119.75,119.76,19564
FB,201612161440,119.75,119.78,119.75,119.77,6650
FB,201612161441,119.78,119.82,119.77,119.81,13887
FB,201612161442,119.81,119.82,119.8,119.82,2331
FB,201612161443,119.84,119.85,119.81,119.84,16103
FB,201612161444,119.84,119.84,119.81,119.84,9492
FB,201612161445,119.84,119.89,119.83,119.89,19936
FB,201612161446,119.89,119.93,119.89,119.9,26278
FB,201612161447,119.9,119.9,119.83,119.86,16577
FB,201612161448,119.86,119.88,119.84,119.84,15558
FB,201612161449,119.83,119.84,119.82,119.82,10501
FB,201612161450,119.83,119.89,119.83,119.89,13413
FB,201612161451,119.89,119.91,119.85,119.85,31107
FB,201612161452,119.86,119.9,119.85,119.85,12263
FB,201612161453,119.85,119.87,119.82,119.83,14368
FB,201612161454,119.83,119.84,119.78,119.79,11590
FB,201612161455,119.79,119.81,119.77,119.81,12781
FB,201612161456,119.81,119.87,119.8,119.86,22605
FB,201612161457,119.85,119.89,119.84,119.88,12468
FB,201612161458,119.88,119.89,119.85,119.87,9097
FB,201612161459,119.87,119.88,119.85,119.88,10415
FB,201612161500,119.88,119.89,119.83,119.87,25687
FB,201612161501,119.87,119.91,119.86,119.86,20911
FB,201612161502,119.84,119.86,119.84,119.85,8610
FB,201612161503,119.84,119.84,119.79,119.79,10690
FB,201612161504,119.79,119.81,119.78,119.8,21086
FB,201612161505,119.8,119.8,119.73,119.74,23914
FB,201612161506,119.74,119.79,119.73,119.76,16133
FB,201612161507,119.76,119.76,119.69,119.72,28005
FB,201612161508,119.72,119.73,119.69,119.71,12157
FB,201612161509,119.7,119.7,119.62,119.64,32369
FB,201612161510,119.65,119.65,119.59,119.62,62860
FB,201612161511,119.62,119.65,119.6,119.61,40228
FB,201612161512,119.62,119.69,119.62,119.69,18554
FB,201612161513,119.69,119.76,119.69,119.72,17231
FB,201612161514,119.72,119.73,119.68,119.72,22499
FB,201612161515,119.72,119.72,119.69,119.71,8633
FB,201612161516,119.68,119.71,119.68,119.69,7817
FB,201612161517,119.69,119.72,119.68,119.68,23741
FB,201612161518,119.66,119.7,119.66,119.69,12476
FB,201612161519,119.7,119.74,119.69,119.72,17984
FB,201612161520,119.73,119.79,119.71,119.77,24003
FB,201612161521,119.76,119.79,119.76,119.79,8174
FB,201612161522,119.79,119.79,119.76,119.76,12100
FB,201612161523,119.76,119.81,119.75,119.8,24796
FB,201612161524,119.82,119.86,119.81,119.81,19512
FB,201612161525,119.81,119.81,119.77,119.8,23343
FB,201612161526,119.79,119.81,119.76,119.78,18588
FB,201612161527,119.78,119.8,119.76,119.8,17232
FB,201612161528,119.83,119.84,119.82,119.84,17409
FB,201612161529,119.83,119.92,119.83,119.92,76373
FB,201612161530,119.91,119.95,119.88,119.94,41258
FB,201612161531,119.93,119.94,119.88,119.89,38385
FB,201612161532,119.9,119.92,119.87,119.91,22221
FB,201612161533,119.91,119.97,119.9,119.91,73337
FB,201612161534,119.91,119.92,119.86,119.89,33407
FB,201612161535,119.88,119.92,119.87,119.89,35061
FB,201612161536,119.9,119.9,119.87,119.88,18109
FB,201612161537,119.88,119.88,119.83,119.85,31460
FB,201612161538,119.85,119.86,119.84,119.84,28105
FB,201612161539,119.84,119.86,119.82,119.84,23152
FB,201612161540,119.84,119.84,119.77,119.77,26092
FB,201612161541,119.77,119.79,119.73,119.75,47612
FB,201612161542,119.75,119.76,119.68,119.68,53231
FB,201612161543,119.68,119.69,119.61,119.62,40486
FB,201612161544,119.62,119.64,119.59,119.64,34630
FB,201612161545,119.63,119.73,119.62,119.72,59406
FB,201612161546,119.72,119.84,119.72,119.83,56713
FB,201612161547,119.83,119.84,119.79,119.81,42990
FB,201612161548,119.81,119.84,119.8,119.81,49313
FB,201612161549,119.82,119.86,119.8,119.83,41570
FB,201612161550,119.83,119.9,119.82,119.88,102074
FB,201612161551,119.89,119.91,119.88,119.9,88365
FB,201612161552,119.9,119.95,119.9,119.91,90168
FB,201612161553,119.91,119.92,119.89,119.91,99385
FB,201612161554,119.92,119.93,119.88,119.89,133220
FB,201612161555,119.9,119.9,119.76,119.78,136529
FB,201612161556,119.78,119.82,119.76,119.76,93673
FB,201612161557,119.76,119.81,119.76,119.76,93500
FB,201612161558,119.76,119.78,119.71,119.74,142030
FB,201612161559,119.75,119.87,119.74,119.87,407259
FB,201612161600,119.81,119.89,119.81,119.89,3928592
FB,201612161601,119.88,119.88,119.88,119.88,2800
FB,201612161602,119.88,119.89,119.88,119.89,700
FB,201612161603,119.9,119.92,119.9,119.92,2300
FB,201612161607,119.88,119.88,119.88,119.88,500
FB,201612161608,119.87,119.88,119.87,119.88,2515
FB,201612161609,119.89,119.89,119.89,119.89,400
FB,201612161611,119.88,119.88,119.88,119.88,300
FB,201612161615,119.88,119.88,119.88,119.88,500
FB,201612161616,119.88,119.88,119.88,119.88,500
FB,201612161618,119.89,119.89,119.89,119.89,300
FB,201612161619,119.87,119.88,119.87,119.88,3806
FB,201612161620,119.87,119.89,119.87,119.89,51483
FB,201612161621,119.87,119.88,119.87,119.88,873
FB,201612161622,119.89,119.89,119.89,119.89,800
FB,201612161623,119.9,119.9,119.9,119.9,750
FB,201612161624,119.87,119.89,119.87,119.89,217125
FB,201612161626,119.89,119.89,119.87,119.87,31687
FB,201612161628,119.87,119.87,119.87,119.87,27728
FB,201612161629,119.88,119.88,119.88,119.88,200
FB,201612161630,119.88,119.88,119.86,119.86,2200
FB,201612161632,119.87,119.87,119.87,119.87,600
FB,201612161634,119.87,119.87,119.87,119.87,2398
FB,201612161636,119.81,119.81,119.81,119.81,300
FB,201612161647,119.87,119.87,119.87,119.87,102
FB,201612161649,119.87,119.87,119.87,119.87,800
FB,201612161654,119.87,119.87,119.87,119.87,200
FB,201612161656,119.89,119.92,119.89,119.92,8160
