<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
NYT,201702060930,14.25,14.25,14.2,14.25,12878
NYT,201702060931,14.25,14.25,14.25,14.25,600
NYT,201702060932,14.15,14.15,14.1,14.15,1300
NYT,201702060933,14.17,14.18,14.17,14.18,200
NYT,201702060934,14.18,14.18,14.18,14.18,500
NYT,201702060937,14.15,14.15,14.15,14.15,200
NYT,201702060938,14.17,14.17,14.17,14.17,200
NYT,201702060940,14.15,14.17,14.15,14.15,4922
NYT,201702060941,14.15,14.2,14.15,14.15,2100
NYT,201702060942,14.15,14.15,14.15,14.15,100
NYT,201702060943,14.15,14.25,14.15,14.25,20365
NYT,201702060944,14.2,14.25,14.2,14.25,900
NYT,201702060945,14.25,14.25,14.2,14.2,600
NYT,201702060946,14.2,14.2,14.2,14.2,1000
NYT,201702060948,14.2,14.25,14.2,14.23,16141
NYT,201702060949,14.2,14.21,14.2,14.2,1500
NYT,201702060950,14.2,14.2,14.2,14.2,200
NYT,201702060951,14.22,14.22,14.22,14.22,248
NYT,201702060952,14.2,14.22,14.2,14.22,1800
NYT,201702060954,14.2,14.3,14.2,14.25,17806
NYT,201702060955,14.25,14.25,14.25,14.25,200
NYT,201702060956,14.25,14.25,14.25,14.25,200
NYT,201702060957,14.25,14.25,14.22,14.25,10252
NYT,201702060959,14.27,14.27,14.25,14.25,500
NYT,201702061000,14.27,14.27,14.25,14.27,600
NYT,201702061001,14.27,14.3,14.25,14.3,400
NYT,201702061002,14.25,14.25,14.25,14.25,200
NYT,201702061005,14.25,14.25,14.25,14.25,600
NYT,201702061006,14.3,14.3,14.27,14.27,500
NYT,201702061007,14.25,14.3,14.25,14.27,800
NYT,201702061008,14.25,14.25,14.25,14.25,200
NYT,201702061009,14.27,14.3,14.25,14.25,1200
NYT,201702061010,14.27,14.27,14.27,14.27,700
NYT,201702061011,14.27,14.27,14.27,14.27,200
NYT,201702061012,14.27,14.3,14.25,14.27,3768
NYT,201702061014,14.27,14.27,14.25,14.25,900
NYT,201702061016,14.27,14.3,14.26,14.26,700
NYT,201702061018,14.3,14.35,14.3,14.3,13738
NYT,201702061019,14.3,14.3,14.3,14.3,100
NYT,201702061020,14.3,14.35,14.3,14.35,300
NYT,201702061021,14.31,14.31,14.31,14.31,250
NYT,201702061023,14.3,14.37,14.3,14.35,14226
NYT,201702061024,14.37,14.4,14.35,14.35,3900
NYT,201702061025,14.4,14.42,14.35,14.35,16919
NYT,201702061026,14.37,14.37,14.37,14.37,100
NYT,201702061029,14.35,14.36,14.25,14.26,7205
NYT,201702061031,14.25,14.25,14.25,14.25,800
NYT,201702061032,14.25,14.25,14.25,14.25,100
NYT,201702061033,14.27,14.3,14.27,14.3,1000
NYT,201702061034,14.25,14.25,14.25,14.25,100
NYT,201702061035,14.25,14.27,14.25,14.27,1700
NYT,201702061037,14.27,14.27,14.27,14.27,180
NYT,201702061038,14.27,14.27,14.25,14.25,600
NYT,201702061039,14.27,14.27,14.27,14.27,500
NYT,201702061040,14.25,14.25,14.25,14.25,100
NYT,201702061041,14.25,14.27,14.25,14.27,600
NYT,201702061042,14.3,14.3,14.3,14.3,100
NYT,201702061043,14.25,14.27,14.25,14.25,1400
NYT,201702061044,14.27,14.3,14.27,14.3,900
NYT,201702061045,14.27,14.3,14.25,14.3,2100
NYT,201702061046,14.27,14.35,14.27,14.35,9098
NYT,201702061047,14.35,14.35,14.3,14.32,500
NYT,201702061048,14.35,14.35,14.32,14.35,600
NYT,201702061049,14.35,14.35,14.32,14.35,400
NYT,201702061050,14.35,14.35,14.3,14.35,900
NYT,201702061051,14.35,14.35,14.35,14.35,300
NYT,201702061052,14.35,14.4,14.35,14.4,9635
NYT,201702061053,14.37,14.4,14.37,14.4,500
NYT,201702061054,14.4,14.4,14.35,14.4,7100
NYT,201702061055,14.35,14.4,14.35,14.4,1200
NYT,201702061056,14.35,14.4,14.35,14.4,500
NYT,201702061057,14.35,14.35,14.3,14.32,21495
NYT,201702061058,14.32,14.4,14.32,14.35,11540
NYT,201702061059,14.35,14.37,14.35,14.35,5243
NYT,201702061101,14.35,14.35,14.35,14.35,100
NYT,201702061102,14.32,14.32,14.32,14.32,100
NYT,201702061103,14.32,14.32,14.32,14.32,100
NYT,201702061104,14.32,14.35,14.32,14.35,500
NYT,201702061105,14.32,14.32,14.32,14.32,100
NYT,201702061106,14.32,14.35,14.32,14.35,200
NYT,201702061108,14.35,14.35,14.32,14.32,800
NYT,201702061109,14.35,14.35,14.35,14.35,200
NYT,201702061110,14.35,14.35,14.35,14.35,200
NYT,201702061111,14.35,14.35,14.32,14.35,4200
NYT,201702061112,14.35,14.35,14.3,14.35,500
NYT,201702061113,14.35,14.35,14.31,14.35,1800
NYT,201702061114,14.35,14.35,14.35,14.35,300
NYT,201702061115,14.35,14.35,14.35,14.35,600
NYT,201702061116,14.35,14.35,14.35,14.35,300
NYT,201702061117,14.35,14.35,14.35,14.35,300
NYT,201702061118,14.35,14.35,14.35,14.35,300
NYT,201702061119,14.35,14.35,14.32,14.32,600
NYT,201702061120,14.35,14.35,14.3,14.35,1000
NYT,201702061121,14.35,14.35,14.35,14.35,300
NYT,201702061122,14.35,14.35,14.35,14.35,400
NYT,201702061123,14.35,14.4,14.35,14.4,8190
NYT,201702061124,14.4,14.4,14.4,14.4,200
NYT,201702061125,14.4,14.4,14.4,14.4,1700
NYT,201702061126,14.37,14.4,14.37,14.4,800
NYT,201702061127,14.38,14.4,14.37,14.4,1400
NYT,201702061128,14.4,14.4,14.4,14.4,500
NYT,201702061129,14.4,14.4,14.4,14.4,500
NYT,201702061130,14.4,14.4,14.4,14.4,200
NYT,201702061131,14.4,14.4,14.4,14.4,400
NYT,201702061132,14.4,14.4,14.35,14.4,4300
NYT,201702061133,14.4,14.4,14.37,14.4,4700
NYT,201702061134,14.4,14.4,14.35,14.4,600
