<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
BLK,201612090930,391.9,391.9,391.9,391.9,8422
BLK,201612090931,391.01,391.45,390.86,391.45,1900
BLK,201612090932,391.33,391.7,391.33,391.6,1430
BLK,201612090933,391.75,391.78,391.26,391.26,1961
BLK,201612090934,391.43,391.43,391.24,391.43,400
BLK,201612090935,391.42,391.5,390.9,391.34,3550
BLK,201612090936,390.64,390.69,390.51,390.69,500
BLK,201612090937,390.88,391,390.83,390.93,1200
BLK,201612090938,391.31,391.31,391.22,391.24,900
BLK,201612090939,391.38,391.58,391.38,391.4,1100
BLK,201612090940,391.55,391.59,391.04,391.27,4795
BLK,201612090941,391.32,391.7,391.29,391.38,2000
BLK,201612090942,391.51,391.58,391.08,391.08,900
BLK,201612090943,391.14,391.75,391.02,391.27,4420
BLK,201612090944,391.17,391.62,390.79,391.18,1200
BLK,201612090945,391.17,391.55,390.8,391.2,1615
BLK,201612090946,391.2,391.49,391.18,391.18,1900
BLK,201612090947,391.18,391.55,391.18,391.38,835
BLK,201612090948,391.38,391.75,391.38,391.75,2100
BLK,201612090949,391.43,391.48,391.27,391.48,500
BLK,201612090950,391.29,391.62,391.29,391.59,2100
BLK,201612090951,391.56,391.95,391.52,391.94,1750
BLK,201612090952,391.86,391.86,391.56,391.63,2100
BLK,201612090953,391.64,391.68,391.64,391.68,300
BLK,201612090954,391.66,391.74,391.43,391.74,300
BLK,201612090955,391.48,391.72,391.46,391.46,300
BLK,201612090956,391.53,391.6,391.07,391.07,1450
BLK,201612090957,391.34,391.38,391.17,391.38,300
BLK,201612090958,391.18,391.28,390.85,391.28,800
BLK,201612090959,391.35,391.35,391.05,391.21,800
BLK,201612091000,390.95,391.1,390.58,390.58,5694
BLK,201612091001,390.79,390.79,390.52,390.52,200
BLK,201612091002,390.62,390.8,390.38,390.6,2814
BLK,201612091003,390.56,390.56,390,390.31,6713
BLK,201612091004,390.32,390.52,390.24,390.3,2751
BLK,201612091005,390.45,390.53,390.3,390.36,3875
BLK,201612091006,390.44,390.73,390.44,390.48,1600
BLK,201612091007,390.38,390.46,390.17,390.4,2000
BLK,201612091008,390.17,390.21,389.58,389.58,1925
BLK,201612091009,389.58,390.16,389.56,390.09,2500
BLK,201612091010,390.09,390.09,389.65,389.78,700
BLK,201612091011,389.94,390.04,389.73,390,900
BLK,201612091012,390.21,390.22,390.12,390.21,600
BLK,201612091013,390.24,390.31,390.01,390.03,1900
BLK,201612091014,390.02,390.19,389.52,389.74,5994
BLK,201612091015,389.7,389.7,389.58,389.58,200
BLK,201612091016,389.71,389.71,389.12,389.24,900
BLK,201612091017,388.65,388.65,388.59,388.59,400
BLK,201612091018,388.6,388.65,388.25,388.39,5052
BLK,201612091019,388.11,388.26,388.08,388.09,1000
BLK,201612091020,387.92,388.19,387.8,387.96,600
BLK,201612091021,388.2,388.2,388.05,388.05,500
BLK,201612091022,388.05,388.05,387.65,387.65,800
BLK,201612091023,387.79,387.83,387.06,387.06,2600
BLK,201612091024,387.45,387.7,387.41,387.49,1834
BLK,201612091025,387.65,387.65,387.21,387.64,3078
BLK,201612091026,387.7,387.84,387.57,387.57,400
BLK,201612091027,387.83,388,387.76,387.87,1829
BLK,201612091028,387.79,387.79,387.53,387.62,1000
BLK,201612091029,387.45,387.45,387.34,387.36,600
BLK,201612091030,387.4,387.84,387.4,387.43,530
BLK,201612091031,387.68,387.94,387.68,387.75,450
BLK,201612091032,387.93,387.94,387.77,387.77,300
BLK,201612091033,387.88,388.04,387.59,388.04,1760
BLK,201612091034,388.32,388.4,388.02,388.39,3250
BLK,201612091035,388.24,388.32,388.01,388.01,10446
BLK,201612091036,387.68,388.05,387.68,387.89,800
BLK,201612091037,387.95,388.24,387.91,388.05,1997
BLK,201612091038,388.29,388.33,387.96,387.96,3900
BLK,201612091039,387.96,388.35,387.83,388.35,5057
BLK,201612091040,388.32,388.4,388,388.19,6705
BLK,201612091041,388.28,388.41,388.09,388.16,7195
BLK,201612091042,388.21,388.25,387.1,388.15,9900
BLK,201612091043,388.19,388.3,388.01,388.1,6538
BLK,201612091044,388.11,388.55,387.1,388.55,16300
BLK,201612091045,388.55,388.55,388.55,388.55,200
BLK,201612091046,388.56,388.58,388.56,388.57,300
BLK,201612091047,388.77,389.02,388.77,389.02,300
BLK,201612091048,389.28,389.28,389.05,389.17,500
BLK,201612091049,389.13,389.35,389.02,389.19,5606
BLK,201612091050,389.19,389.49,389.19,389.49,2960
BLK,201612091051,389.49,390.55,389.49,390.55,4496
BLK,201612091052,390.25,390.27,390.02,390.02,2500
BLK,201612091053,390.02,390.08,390,390.08,500
BLK,201612091054,390.08,390.08,390.08,390.08,100
BLK,201612091055,390.06,390.06,389.54,389.54,2511
BLK,201612091056,389.47,389.47,389.47,389.47,200
BLK,201612091057,389.26,389.4,388.95,389.36,5300
BLK,201612091058,389.32,389.46,389.13,389.46,8711
BLK,201612091059,389.37,389.37,389.36,389.36,400
BLK,201612091100,389.37,389.37,388.99,388.99,500
BLK,201612091101,389,389,388.95,388.95,600
BLK,201612091102,388.97,389.14,388.97,389.05,3112
BLK,201612091103,389.02,389.02,388.22,388.22,1200
BLK,201612091104,388.33,388.35,388,388,2500
BLK,201612091105,388.17,388.18,387.93,388.02,800
BLK,201612091106,387.99,388,387.99,388,300
BLK,201612091107,388.07,388.11,387.94,388.11,1300
BLK,201612091108,387.89,387.89,387.67,387.7,700
BLK,201612091109,387.39,387.75,387.38,387.64,1705
BLK,201612091110,387.73,387.83,387.33,387.44,3030
BLK,201612091111,387.44,387.44,387.25,387.25,644
BLK,201612091112,387.31,387.49,387.31,387.45,508
BLK,201612091113,387.43,387.49,387.43,387.49,620
BLK,201612091114,387.47,387.47,387.47,387.47,300
BLK,201612091115,387.47,387.49,387.47,387.47,600
BLK,201612091116,387.47,387.47,387.35,387.35,2400
BLK,201612091117,387.32,387.49,387.32,387.49,1700
BLK,201612091118,387.48,387.48,387.35,387.35,917
BLK,201612091119,387.26,387.26,387.15,387.15,500
BLK,201612091120,387.32,387.32,387.16,387.2,500
BLK,201612091121,387.18,387.42,387.18,387.21,5250
BLK,201612091122,387.3,387.3,386.92,386.92,1797
BLK,201612091124,387.15,387.27,387.02,387.02,587
BLK,201612091125,387.09,387.12,387.05,387.05,300
BLK,201612091126,386.94,387.05,386.75,386.94,1079
BLK,201612091127,386.87,387.14,386.87,387.14,600
BLK,201612091128,387.1,387.1,386.87,386.87,1900
BLK,201612091129,387,387.05,386.86,386.88,2280
BLK,201612091130,387.03,387.31,386.85,386.85,2504
BLK,201612091131,387,387,386.98,386.98,300
BLK,201612091132,387.17,387.17,387.1,387.15,300
BLK,201612091133,387.35,387.4,387.11,387.11,4100
BLK,201612091134,387.17,387.31,387.17,387.26,736
BLK,201612091135,387.38,387.59,387.38,387.59,700
BLK,201612091136,387.52,387.57,387.49,387.57,400
BLK,201612091137,387.56,387.66,387.15,387.15,2900
BLK,201612091138,387.42,387.42,387.42,387.42,100
BLK,201612091139,387.65,387.73,387.49,387.49,4207
BLK,201612091140,387.48,387.54,387.32,387.46,1100
BLK,201612091141,387.63,387.97,387.55,387.78,2723
BLK,201612091142,387.74,388,387.67,387.67,2560
BLK,201612091143,387.67,388.15,387.67,387.94,2061
BLK,201612091144,387.99,388.15,387.47,388.02,2200
BLK,201612091146,387.9,387.9,387.9,387.9,150
BLK,201612091147,387.88,388.1,387.83,388.04,800
BLK,201612091148,388.05,388.08,387.98,388,885
BLK,201612091149,388.01,388.25,388,388.08,1900
BLK,201612091150,388.02,388.11,388,388.08,800
BLK,201612091151,388.02,388.03,387.89,387.89,700
BLK,201612091152,387.88,387.95,387.88,387.95,300
BLK,201612091153,387.88,387.88,387.88,387.88,300
BLK,201612091154,387.71,387.92,387.63,387.63,3500
BLK,201612091155,387.61,387.61,387.53,387.53,600
