<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
LMT,201612230900,247.1,247.12,247,247.02,3894
LMT,201612230902,246.73,246.73,246.71,246.71,231
LMT,201612230903,246.73,246.73,246.7,246.7,1501
LMT,201612230904,246.75,246.75,246.75,246.75,400
LMT,201612230905,247.4,247.4,247.4,247.4,201
LMT,201612230907,247,247,247,247,100
LMT,201612230908,247.22,247.25,247.22,247.25,200
LMT,201612230909,247.33,247.33,247.33,247.33,100
LMT,201612230911,247.37,247.37,247.32,247.32,941
LMT,201612230912,247.37,247.45,247.36,247.45,700
LMT,201612230913,247.5,247.5,247.5,247.5,100
LMT,201612230916,247.37,247.37,247.37,247.37,300
LMT,201612230919,247.3,247.3,247.3,247.3,100
LMT,201612230920,247.29,247.45,247.22,247.45,800
LMT,201612230921,247.65,247.95,247.65,247.95,1500
LMT,201612230922,248.39,248.39,248.39,248.39,300
LMT,201612230923,248.29,248.39,248.29,248.34,575
LMT,201612230924,248.39,248.39,248.11,248.11,1155
LMT,201612230925,248.12,248.12,248.09,248.09,499
LMT,201612230926,248.09,248.11,248.09,248.09,466
LMT,201612230927,248.39,248.39,248.39,248.39,100
LMT,201612230928,248.39,248.39,248.34,248.34,200
LMT,201612230929,248.39,248.77,248.39,248.77,1100
LMT,201612230930,248.17,249.53,248.17,249.35,47471
LMT,201612230931,249.3,249.43,248.61,248.61,14482
LMT,201612230932,248.92,249.5,248.76,249.39,20725
LMT,201612230933,249.5,249.83,249.04,249.52,20639
LMT,201612230934,249.31,249.63,249.3,249.55,8373
LMT,201612230935,249.67,250.51,249.58,250.26,20213
LMT,201612230936,250.26,250.54,249.91,250.54,11762
LMT,201612230937,250.38,250.62,250.29,250.37,5567
LMT,201612230938,250.32,250.38,249.89,249.9,13122
LMT,201612230939,249.89,249.9,249.37,249.89,17372
LMT,201612230940,249.57,249.76,249.51,249.7,9509
LMT,201612230941,249.74,249.84,249.59,249.8,5877
LMT,201612230942,249.69,249.82,249.62,249.67,9202
LMT,201612230943,249.75,249.79,248.75,248.77,28351
LMT,201612230944,248.79,248.83,248.61,248.73,11950
LMT,201612230945,248.68,248.76,248.11,248.12,29510
LMT,201612230946,248.27,248.27,247.55,247.64,37571
LMT,201612230947,247.66,247.66,247.15,247.2,21762
LMT,201612230948,247.3,247.64,247.22,247.29,26962
LMT,201612230949,247.43,247.48,247.01,247.04,21392
LMT,201612230950,247.1,247.92,247.04,247.76,22194
LMT,201612230951,247.78,248.06,247.7,247.97,16458
LMT,201612230952,248.01,248.07,247.83,247.91,8789
LMT,201612230953,247.99,248.16,247.88,247.9,7398
LMT,201612230954,247.92,247.96,247.45,247.48,14545
LMT,201612230955,247.48,247.58,247.38,247.49,32598
LMT,201612230956,247.41,247.82,247.03,247.74,29086
LMT,201612230957,247.69,247.98,247.69,247.98,2700
LMT,201612230958,247.82,247.9,247.71,247.85,8780
LMT,201612230959,247.85,248.05,247.81,248.04,6760
LMT,201612231000,248.07,248.23,248.01,248.18,8102
LMT,201612231001,248.23,248.68,248.19,248.68,19648
LMT,201612231002,248.7,248.77,248.55,248.59,17245
LMT,201612231003,248.56,248.98,248.42,248.97,21138
LMT,201612231004,248.89,249.17,248.88,249.14,7928
LMT,201612231005,249.17,249.17,248.89,249.1,7143
LMT,201612231006,249.09,249.18,249.04,249.08,11480
LMT,201612231007,249.1,249.24,249.06,249.24,3742
LMT,201612231008,249.28,249.45,249.28,249.45,4874
LMT,201612231009,249.4,249.5,249.35,249.5,7794
LMT,201612231010,249.41,249.58,249.39,249.42,9989
LMT,201612231011,249.53,249.7,249.53,249.7,6969
LMT,201612231012,249.71,249.77,249.63,249.76,9174
LMT,201612231013,249.72,249.78,249.24,249.26,10339
LMT,201612231014,249.29,249.37,249.08,249.19,8689
LMT,201612231015,249.21,249.35,249.2,249.35,2176
LMT,201612231016,249.37,249.42,249.34,249.42,4976
LMT,201612231017,249.41,249.67,249.41,249.67,2670
LMT,201612231018,249.74,249.76,249.62,249.64,2400
LMT,201612231019,249.62,249.68,249.59,249.68,2200
LMT,201612231020,249.62,249.73,249.52,249.52,4663
LMT,201612231021,249.52,249.62,249.37,249.62,3235
LMT,201612231022,249.54,249.64,249.48,249.58,1589
LMT,201612231023,249.66,249.73,249.6,249.61,8092
LMT,201612231024,249.68,249.99,249.68,249.95,10370
LMT,201612231025,249.91,250.25,249.1,250.16,11163
LMT,201612231026,250.1,250.29,250.08,250.14,5753
LMT,201612231027,250.25,250.25,250.14,250.19,3138
LMT,201612231028,250.24,250.33,250.24,250.29,1840
LMT,201612231029,250.36,250.39,250.26,250.33,2835
LMT,201612231030,250.39,250.39,250.26,250.36,2693
LMT,201612231031,250.26,250.5,250.26,250.48,6522
LMT,201612231032,250.3,250.77,250.3,250.77,14335
LMT,201612231033,250.84,250.93,250.79,250.85,5377
LMT,201612231034,250.86,250.93,250.71,250.72,9079
LMT,201612231035,250.71,250.9,250.71,250.83,4875
LMT,201612231036,250.83,250.83,250.47,250.51,5630
LMT,201612231037,250.44,250.44,250.29,250.31,1628
LMT,201612231038,250.33,250.44,250.29,250.39,2856
LMT,201612231039,250.4,250.65,250.35,250.65,4065
LMT,201612231040,250.7,250.86,250.6,250.69,3800
LMT,201612231041,250.76,250.96,250.76,250.96,8921
LMT,201612231042,250.92,251.05,250.1,250.88,11114
LMT,201612231043,250.86,250.96,250.85,250.87,9771
LMT,201612231044,250.93,250.98,250.93,250.93,400
LMT,201612231045,251,251.08,250.91,251.01,7000
LMT,201612231046,251.02,251.25,251.02,251.16,5600
LMT,201612231047,251.2,251.66,251.2,251.54,21197
LMT,201612231048,251.56,251.88,251.55,251.7,8039
LMT,201612231049,251.67,251.71,251.52,251.61,7869
LMT,201612231050,251.53,251.59,251.25,251.35,4002
LMT,201612231051,251.36,251.57,251.36,251.46,7250
LMT,201612231052,251.46,251.46,251.04,251.04,12700
LMT,201612231053,251.05,251.08,250.75,250.88,11202
LMT,201612231054,250.8,250.8,250.67,250.76,2077
LMT,201612231055,250.67,250.83,250.67,250.73,1125
LMT,201612231056,250.86,251.34,250.86,251.28,6680
LMT,201612231057,251.21,251.6,251.21,251.53,8923
LMT,201612231058,251.53,251.55,251.45,251.46,4200
LMT,201612231059,251.54,251.54,251.41,251.41,3871
LMT,201612231100,251.44,251.44,251.26,251.26,1013
LMT,201612231101,251.32,251.32,251.19,251.25,1600
LMT,201612231102,251.26,251.31,251.2,251.25,1698
LMT,201612231103,251.33,251.33,251.22,251.26,600
LMT,201612231104,251.25,251.53,251.24,251.4,2916
LMT,201612231105,251.4,251.45,251.11,251.11,10505
LMT,201612231106,251.15,251.17,251.09,251.17,1452
LMT,201612231107,251.17,251.2,251.12,251.2,1786
LMT,201612231108,251.16,251.44,251.16,251.25,35034
LMT,201612231109,251.3,251.43,251.23,251.43,1520
LMT,201612231110,251.4,251.45,251.31,251.41,5123
LMT,201612231111,251.37,251.43,251.31,251.36,5224
LMT,201612231112,251.36,251.36,250.91,251.06,9666
LMT,201612231113,251.14,251.27,251.07,251.27,1450
LMT,201612231114,251.25,251.36,251.25,251.36,1157
LMT,201612231115,251.35,251.36,251.15,251.2,4500
LMT,201612231116,251.2,251.27,251.15,251.2,3401
LMT,201612231117,251.2,251.36,251.14,251.3,5700
LMT,201612231118,251.35,251.35,251.17,251.24,7026
LMT,201612231119,251.23,251.3,251.23,251.3,1396
LMT,201612231120,251.33,251.4,251.19,251.4,2696
LMT,201612231121,251.4,251.44,251.34,251.4,5183
LMT,201612231122,251.41,251.41,250.91,251.2,4690
LMT,201612231123,251.12,251.23,251.12,251.16,434
LMT,201612231124,251.1,251.23,251.1,251.19,1200
LMT,201612231125,251.24,251.28,251.2,251.28,1850
LMT,201612231126,251.29,251.38,251.2,251.23,1900
LMT,201612231127,251.16,251.22,251.15,251.15,700
LMT,201612231128,251.14,251.18,251.07,251.17,1600
LMT,201612231129,251.08,251.14,251.03,251.14,2004
LMT,201612231130,251.2,251.26,251.07,251.13,2416
LMT,201612231131,251.1,251.17,251.1,251.16,550
LMT,201612231132,251.15,251.17,250.97,251.05,3100
LMT,201612231133,251.18,251.18,251.11,251.11,400
LMT,201612231134,251.2,251.47,251.2,251.47,748
LMT,201612231135,251.43,251.48,251.34,251.34,3450
LMT,201612231136,251.43,251.46,251.32,251.46,2969
LMT,201612231137,251.43,251.43,251.3,251.35,3900
LMT,201612231138,251.24,251.35,251.17,251.17,1445
LMT,201612231139,251.09,251.24,250.93,251.14,6300
LMT,201612231140,251.1,251.18,251.03,251.03,1865
LMT,201612231141,251.07,251.17,251.04,251.17,1230
LMT,201612231142,251.14,251.14,251.06,251.08,4723
LMT,201612231143,251.05,251.13,251.03,251.06,914
LMT,201612231144,251.02,251.11,251.02,251.07,900
LMT,201612231145,251.02,251.02,250.66,250.75,2500
LMT,201612231146,250.77,250.78,250.77,250.78,400
LMT,201612231147,250.79,250.9,250.71,250.79,6166
LMT,201612231148,250.78,250.81,250.68,250.8,1716
LMT,201612231149,250.67,250.74,250.64,250.64,9600
LMT,201612231150,250.7,250.73,250.6,250.64,2800
LMT,201612231152,250.62,250.62,250.62,250.62,1000
LMT,201612231153,250.64,250.65,250.6,250.65,400
LMT,201612231154,250.69,250.72,250.56,250.56,3100
LMT,201612231155,250.51,250.59,250.32,250.34,5600
LMT,201612231156,250.41,250.44,250.33,250.44,1510
LMT,201612231157,250.42,250.42,250.42,250.42,167
LMT,201612231158,250.4,250.4,250.32,250.32,2033
LMT,201612231159,250.37,250.51,250.3,250.51,4156
LMT,201612231200,250.53,250.61,250.36,250.48,9540
LMT,201612231201,250.39,250.52,250.38,250.52,4644
LMT,201612231202,250.47,250.6,250.3,250.3,1980
LMT,201612231203,250.33,250.39,250.16,250.19,3425
LMT,201612231204,250.22,250.22,250.15,250.17,1100
LMT,201612231205,250.24,250.24,250.11,250.11,4520
LMT,201612231206,250.18,250.24,250.12,250.24,6895
LMT,201612231207,250.26,250.33,250.16,250.19,1670
LMT,201612231208,250.25,250.27,250.06,250.12,2200
LMT,201612231209,250.1,250.17,250.03,250.07,2268
LMT,201612231210,250.14,250.17,250.14,250.17,500
LMT,201612231211,250.14,250.21,250.14,250.16,1560
LMT,201612231212,250.19,250.19,250.1,250.13,871
LMT,201612231213,250.06,250.12,250.06,250.12,600
LMT,201612231214,250.1,250.16,250.1,250.11,3512
LMT,201612231215,250.14,250.19,250.14,250.19,700
LMT,201612231216,250.2,250.26,250.2,250.26,1360
LMT,201612231217,250.26,250.27,250.12,250.24,1625
LMT,201612231218,250.24,250.24,250.1,250.1,919
LMT,201612231219,250.06,250.14,250.06,250.07,2120
LMT,201612231220,250.05,250.22,250.04,250.17,3197
LMT,201612231221,250.14,250.24,250.14,250.23,893
LMT,201612231222,250.26,250.39,250.26,250.39,2200
LMT,201612231223,250.34,250.41,250.34,250.41,300
LMT,201612231224,250.32,250.41,250.32,250.37,1498
LMT,201612231225,250.41,250.47,250.41,250.47,300
LMT,201612231226,250.49,250.56,250.41,250.48,900
LMT,201612231227,250.49,250.49,250.41,250.44,900
LMT,201612231228,250.44,250.44,250.42,250.42,2408
LMT,201612231229,250.41,250.41,250.41,250.41,100
LMT,201612231230,250.41,250.45,250.37,250.42,1065
LMT,201612231231,250.4,250.43,250.3,250.33,900
LMT,201612231232,250.34,250.34,250.29,250.29,450
LMT,201612231233,250.36,250.36,250.28,250.28,261
LMT,201612231234,250.35,250.35,250.35,250.35,100
LMT,201612231235,250.32,250.32,250.27,250.31,300
LMT,201612231236,250.37,250.42,250.33,250.41,2490
LMT,201612231237,250.41,250.41,250.41,250.41,100
LMT,201612231238,250.4,250.4,250.31,250.37,2838
LMT,201612231239,250.37,250.41,250.37,250.41,383
LMT,201612231240,250.37,250.54,250.37,250.54,750
LMT,201612231241,250.54,250.54,250.48,250.48,200
LMT,201612231242,250.46,250.62,250.46,250.62,1200
LMT,201612231243,250.61,250.68,250.61,250.68,1647
LMT,201612231244,250.63,250.63,250.63,250.63,100
LMT,201612231245,250.6,250.62,250.5,250.56,2093
LMT,201612231246,250.62,250.62,250.62,250.62,100
LMT,201612231247,250.53,250.56,250.42,250.42,1217
LMT,201612231248,250.4,250.4,250.4,250.4,100
LMT,201612231250,250.44,250.46,250.35,250.38,2100
LMT,201612231251,250.4,250.45,250.34,250.37,1510
LMT,201612231252,250.4,250.46,250.38,250.39,1000
LMT,201612231253,250.43,250.46,250.36,250.36,800
LMT,201612231254,250.36,250.38,250.36,250.38,200
LMT,201612231255,250.34,250.34,250.16,250.2,1400
LMT,201612231256,250.24,250.27,250.2,250.24,450
LMT,201612231258,250.32,250.34,250.29,250.29,900
LMT,201612231259,250.34,250.38,250.25,250.3,1116
LMT,201612231300,250.25,250.3,250.25,250.3,800
LMT,201612231301,250.25,250.28,250.11,250.22,1903
LMT,201612231302,250.22,250.22,250.22,250.22,978
LMT,201612231304,250.29,250.29,250.17,250.17,1400
LMT,201612231305,250.18,250.18,250.04,250.04,700
LMT,201612231306,250.16,250.16,250.15,250.15,201
LMT,201612231307,250.14,250.15,250.14,250.15,805
LMT,201612231308,250.1,250.17,250.02,250.02,1224
LMT,201612231309,250.1,250.1,250.02,250.06,1200
LMT,201612231310,250.03,250.04,249.9,249.94,3930
LMT,201612231311,249.93,249.99,249.88,249.92,3060
LMT,201612231312,249.87,249.93,249.87,249.93,1000
LMT,201612231313,249.92,249.95,249.92,249.93,800
LMT,201612231314,249.95,250.01,249.1,250.01,2401
LMT,201612231315,250.03,250.06,250.02,250.02,2700
LMT,201612231316,250.06,250.06,249.98,250,1607
LMT,201612231317,249.93,249.95,249.93,249.95,300
LMT,201612231318,249.92,249.96,249.87,249.9,2369
LMT,201612231319,249.91,249.91,249.87,249.9,800
LMT,201612231320,249.91,249.94,249.82,249.82,3385
LMT,201612231321,249.81,249.91,249.76,249.91,2794
LMT,201612231322,249.1,249.98,249.1,249.94,600
LMT,201612231323,249.97,249.99,249.88,249.99,1800
LMT,201612231324,249.96,249.96,249.92,249.92,1694
