<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
FOXA,201701270929,31.1,31.12,31.1,31.12,382
FOXA,201701270930,31.14,31.14,31.01,31.04,77481
FOXA,201701270931,31.01,31.01,30.91,30.93,10183
FOXA,201701270932,30.95,31,30.88,30.95,18820
FOXA,201701270933,30.95,30.99,30.93,30.97,8223
FOXA,201701270934,30.98,30.98,30.93,30.94,16219
FOXA,201701270935,30.95,31.01,30.95,31.01,12277
FOXA,201701270936,31.02,31.02,30.96,31.01,24131
FOXA,201701270937,31,31,30.98,30.99,16457
FOXA,201701270938,30.99,31.01,30.99,31.01,11530
FOXA,201701270939,31.01,31.02,30.98,31,28369
FOXA,201701270940,30.98,31,30.96,31,11500
FOXA,201701270941,31.01,31.02,30.98,30.98,15990
FOXA,201701270942,30.99,31.01,30.96,30.97,9212
FOXA,201701270943,30.97,31.05,30.97,31.04,66167
FOXA,201701270944,31.04,31.05,31.01,31.01,10740
FOXA,201701270945,31.02,31.02,30.94,30.95,23147
FOXA,201701270946,30.95,30.99,30.95,30.99,9437
FOXA,201701270947,30.99,31,30.98,30.99,7100
FOXA,201701270948,30.98,30.98,30.96,30.97,6700
FOXA,201701270949,30.97,31,30.96,30.96,12096
FOXA,201701270950,30.96,31,30.96,31,9703
FOXA,201701270951,31,31,30.95,30.95,14156
FOXA,201701270952,30.95,30.95,30.92,30.93,15036
FOXA,201701270953,30.92,30.96,30.92,30.94,20727
FOXA,201701270954,30.94,30.97,30.94,30.97,18844
FOXA,201701270955,30.98,30.99,30.95,30.95,10900
FOXA,201701270956,30.95,30.95,30.93,30.94,32920
FOXA,201701270957,30.94,30.97,30.94,30.95,43092
FOXA,201701270958,30.96,31.01,30.95,31.01,44430
FOXA,201701270959,31,31.01,30.99,31,9527
FOXA,201701271000,31,31.03,30.1,31.01,32587
FOXA,201701271001,31.01,31.01,30.99,31,24350
FOXA,201701271002,31,31.01,30.98,31,16000
FOXA,201701271003,31,31,30.99,30.99,9976
FOXA,201701271004,30.99,31,30.98,30.98,16191
FOXA,201701271005,30.99,31,30.98,30.99,32480
FOXA,201701271006,30.99,31.01,30.99,30.99,22405
FOXA,201701271007,31,31,30.98,30.98,7291
FOXA,201701271008,30.98,31,30.98,30.99,13898
FOXA,201701271009,30.99,31,30.1,30.98,17750
FOXA,201701271010,30.98,30.99,30.96,30.99,15867
FOXA,201701271011,30.99,31,30.98,31,9520
FOXA,201701271012,31,31.01,30.99,31,16899
FOXA,201701271013,30.99,31.01,30.99,31,56610
FOXA,201701271014,31,31.01,30.99,31,10771
FOXA,201701271015,31,31,30.97,30.99,32638
FOXA,201701271016,30.99,31,30.98,30.99,12126
FOXA,201701271017,30.99,31.01,30.1,31,29416
FOXA,201701271018,31.01,31.01,31,31,1500
FOXA,201701271019,31.01,31.03,31,31.03,9981
FOXA,201701271020,31.02,31.02,31,31,4300
FOXA,201701271021,31.01,31.02,31,31.02,6600
FOXA,201701271022,31.02,31.04,31.02,31.04,5800
FOXA,201701271023,31.03,31.05,31.03,31.05,12959
FOXA,201701271024,31.06,31.09,31.05,31.09,9544
FOXA,201701271025,31.09,31.11,31.08,31.09,17821
FOXA,201701271026,31.09,31.11,31.09,31.1,15516
FOXA,201701271027,31.1,31.11,31.09,31.11,21689
FOXA,201701271028,31.1,31.1,31.07,31.08,11815
FOXA,201701271029,31.07,31.07,31.06,31.06,29100
FOXA,201701271030,31.06,31.07,31.06,31.07,49486
FOXA,201701271031,31.06,31.07,31.05,31.06,44331
FOXA,201701271032,31.07,31.09,31.06,31.09,54006
FOXA,201701271033,31.09,31.09,31.08,31.09,4404
FOXA,201701271034,31.09,31.09,31.05,31.06,28718
FOXA,201701271035,31.05,31.08,31.05,31.08,7506
FOXA,201701271036,31.07,31.09,31.07,31.08,6136
FOXA,201701271037,31.09,31.1,31.09,31.1,5822
FOXA,201701271038,31.1,31.13,31.09,31.12,16775
FOXA,201701271039,31.11,31.11,31.1,31.1,10003
FOXA,201701271040,31.1,31.11,31.1,31.11,21455
FOXA,201701271041,31.1,31.11,31.1,31.1,7002
FOXA,201701271042,31.1,31.14,31.1,31.14,15625
FOXA,201701271043,31.14,31.17,31.14,31.16,16014
FOXA,201701271044,31.16,31.16,31.15,31.16,13398
FOXA,201701271045,31.15,31.15,31.13,31.13,11836
FOXA,201701271046,31.13,31.14,31.13,31.13,4969
FOXA,201701271047,31.14,31.14,31.12,31.12,39866
FOXA,201701271048,31.11,31.13,31.11,31.11,17558
FOXA,201701271049,31.12,31.12,31.11,31.12,6511
FOXA,201701271050,31.12,31.12,31.11,31.12,6324
FOXA,201701271051,31.12,31.13,31.12,31.12,2355
FOXA,201701271052,31.12,31.14,31.12,31.14,7385
FOXA,201701271053,31.13,31.14,31.12,31.12,16500
FOXA,201701271054,31.12,31.12,31.11,31.11,23562
FOXA,201701271055,31.11,31.12,31.11,31.11,4652
FOXA,201701271056,31.11,31.12,31.1,31.1,10011
FOXA,201701271057,31.1,31.1,31.08,31.08,4967
FOXA,201701271058,31.08,31.09,31.07,31.07,4700
FOXA,201701271059,31.07,31.07,31.05,31.06,9848
FOXA,201701271100,31.06,31.07,31.06,31.06,4760
FOXA,201701271101,31.07,31.07,31.06,31.06,4665
FOXA,201701271102,31.06,31.06,31.04,31.05,30126
FOXA,201701271103,31.04,31.05,31.04,31.04,2850
FOXA,201701271104,31.04,31.06,31.04,31.05,14550
FOXA,201701271105,31.05,31.06,31.04,31.05,11534
FOXA,201701271106,31.05,31.06,31.05,31.05,5180
FOXA,201701271107,31.05,31.05,31.04,31.04,5699
FOXA,201701271108,31.04,31.05,31.04,31.04,9849
FOXA,201701271109,31.04,31.05,31.03,31.04,19106
FOXA,201701271110,31.05,31.05,31.04,31.05,7800
FOXA,201701271111,31.05,31.05,31.05,31.05,200
FOXA,201701271112,31.05,31.05,31.04,31.04,4900
FOXA,201701271113,31.05,31.07,31.04,31.07,49411
FOXA,201701271114,31.07,31.11,31.07,31.11,24308
FOXA,201701271115,31.11,31.12,31.1,31.1,24486
FOXA,201701271116,31.11,31.12,31.1,31.12,13525
FOXA,201701271117,31.12,31.13,31.12,31.13,3683
FOXA,201701271118,31.13,31.13,31.12,31.12,6431
FOXA,201701271119,31.12,31.15,31.12,31.13,16700
FOXA,201701271120,31.13,31.14,31.13,31.13,4283
FOXA,201701271121,31.13,31.14,31.13,31.14,9551
FOXA,201701271122,31.13,31.15,31.13,31.15,13948
FOXA,201701271123,31.15,31.15,31.14,31.14,11882
FOXA,201701271124,31.14,31.15,31.14,31.15,24828
FOXA,201701271125,31.15,31.15,31.14,31.15,11608
FOXA,201701271126,31.15,31.15,31.14,31.15,2600
FOXA,201701271127,31.15,31.16,31.14,31.16,37336
FOXA,201701271128,31.15,31.16,31.15,31.15,12300
FOXA,201701271129,31.15,31.17,31.15,31.17,8599
FOXA,201701271130,31.15,31.16,31.13,31.15,18349
FOXA,201701271131,31.13,31.15,31.13,31.15,19399
FOXA,201701271132,31.15,31.16,31.13,31.13,21506
FOXA,201701271133,31.14,31.16,31.14,31.16,11100
FOXA,201701271134,31.16,31.16,31.14,31.14,7181
FOXA,201701271135,31.14,31.15,31.13,31.13,2348
FOXA,201701271136,31.13,31.14,31.13,31.14,1000
FOXA,201701271137,31.14,31.15,31.13,31.15,9823
FOXA,201701271138,31.15,31.15,31.14,31.14,1500
FOXA,201701271139,31.14,31.15,31.14,31.15,5400
FOXA,201701271140,31.15,31.15,31.14,31.15,2675
FOXA,201701271141,31.15,31.15,31.15,31.15,3400
FOXA,201701271142,31.15,31.15,31.14,31.14,4907
FOXA,201701271143,31.15,31.15,31.14,31.15,3450
FOXA,201701271144,31.15,31.16,31.14,31.16,13097
FOXA,201701271145,31.15,31.16,31.15,31.16,1890
FOXA,201701271146,31.16,31.16,31.14,31.16,23559
FOXA,201701271147,31.17,31.17,31.15,31.17,11820
