<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
PNC,201612120930,114.69,115.03,114.5,115.03,30287
PNC,201612120931,114.83,114.95,114.66,114.76,5037
PNC,201612120932,114.76,114.83,114.5,114.83,5889
PNC,201612120933,114.71,114.82,114.66,114.81,1109
PNC,201612120934,114.67,114.73,114.62,114.71,2928
PNC,201612120935,114.71,114.99,114.71,114.83,6780
PNC,201612120936,114.91,114.93,114.86,114.92,3676
PNC,201612120937,114.93,115.05,114.9,114.91,5702
PNC,201612120938,114.96,115.02,114.94,114.94,2202
PNC,201612120939,115.01,115.06,114.97,115,19676
PNC,201612120940,115.06,115.08,114.96,114.97,7800
PNC,201612120941,115,115.07,114.98,115.04,15618
PNC,201612120942,115.04,115.08,115.02,115.02,4800
PNC,201612120943,115,115.03,114.97,115.03,3000
PNC,201612120944,115.01,115.07,114.99,115.04,7177
PNC,201612120945,115,115.07,114.98,115.01,2332
PNC,201612120946,115.03,115.06,114.98,115.05,2020
PNC,201612120947,114.99,115.02,114.93,114.96,8064
PNC,201612120948,114.99,115.08,114.97,115.05,5545
PNC,201612120949,115.07,115.1,115.03,115.04,5442
PNC,201612120950,115.03,115.07,114.96,114.96,8250
PNC,201612120951,114.97,115,114.94,115,5505
PNC,201612120952,115.01,115.02,114.91,114.99,17376
PNC,201612120953,115,115,114.92,114.94,24491
PNC,201612120954,114.93,115,114.93,114.98,8462
PNC,201612120955,115,115.18,114.97,115.18,15203
PNC,201612120956,115.22,115.31,115.21,115.24,6608
PNC,201612120957,115.2,115.22,115.18,115.22,2016
PNC,201612120958,115.22,115.31,115.21,115.27,6295
PNC,201612120959,115.26,115.27,115.15,115.19,11186
PNC,201612121000,115.2,115.21,115.09,115.11,4906
PNC,201612121001,115.12,115.22,115.07,115.2,5970
PNC,201612121002,115.23,115.23,115.1,115.18,9175
PNC,201612121003,115.21,115.24,115.17,115.24,3505
PNC,201612121004,115.27,115.29,115.22,115.22,4900
PNC,201612121005,115.23,115.23,115.15,115.15,1242
PNC,201612121006,115.12,115.18,115.12,115.17,1907
PNC,201612121007,115.19,115.22,115.07,115.07,4075
PNC,201612121008,115.04,115.04,114.96,115.01,10091
PNC,201612121009,115.02,115.06,114.99,115.06,8893
PNC,201612121010,115.06,115.07,114.98,114.98,4364
PNC,201612121011,114.98,115,114.1,114.99,1400
PNC,201612121012,114.98,115.02,114.95,114.98,16640
PNC,201612121013,114.98,115,114.93,114.98,4556
PNC,201612121014,115,115.01,114.97,114.99,3150
PNC,201612121015,114.95,115,114.91,115,14987
PNC,201612121016,114.97,114.97,114.83,114.94,22825
PNC,201612121017,114.95,115,114.9,114.96,17905
PNC,201612121018,114.97,115,114.88,114.97,6900
PNC,201612121019,114.97,114.97,114.93,114.96,2096
PNC,201612121020,114.97,115.02,114.95,115.01,3154
PNC,201612121021,115.01,115.01,114.94,114.94,4700
PNC,201612121022,114.96,114.99,114.94,114.97,3505
PNC,201612121023,114.98,114.98,114.94,114.95,9354
PNC,201612121024,114.95,115,114.95,115,13538
PNC,201612121025,115.01,115.01,114.96,115.01,3600
PNC,201612121026,115,115,114.97,114.99,800
PNC,201612121027,114.98,115,114.95,114.98,15383
PNC,201612121028,114.94,115,114.9,114.94,34546
PNC,201612121029,114.94,115,114.9,114.96,19706
PNC,201612121030,114.95,114.97,114.93,114.97,14745
PNC,201612121031,114.97,115,114.94,114.94,16970
PNC,201612121032,114.94,115.01,114.93,115.01,10377
PNC,201612121033,115.03,115.03,114.97,114.98,32278
PNC,201612121034,115,115,114.93,114.93,8309
PNC,201612121035,114.93,115,114.93,114.98,12413
PNC,201612121036,114.98,115,114.97,114.97,8126
PNC,201612121037,114.97,115,114.96,114.96,5401
PNC,201612121038,114.96,114.96,114.9,114.93,6802
PNC,201612121039,114.93,114.98,114.9,114.93,4850
PNC,201612121040,114.96,114.98,114.92,114.92,2072
PNC,201612121041,114.92,114.92,114.86,114.86,800
PNC,201612121042,114.83,114.84,114.82,114.83,3089
PNC,201612121043,114.82,114.82,114.76,114.77,20774
PNC,201612121044,114.76,114.78,114.69,114.69,4567
PNC,201612121045,114.71,114.73,114.69,114.71,1900
PNC,201612121046,114.67,114.71,114.67,114.68,1000
PNC,201612121047,114.68,114.69,114.62,114.62,2200
PNC,201612121048,114.61,114.63,114.59,114.62,4000
PNC,201612121049,114.61,114.61,114.52,114.52,900
PNC,201612121050,114.52,114.56,114.52,114.56,3300
PNC,201612121051,114.53,114.61,114.53,114.59,2223
PNC,201612121052,114.59,114.6,114.55,114.55,1900
PNC,201612121053,114.55,114.55,114.53,114.55,1143
PNC,201612121054,114.53,114.56,114.49,114.49,2140
PNC,201612121055,114.47,114.63,114.47,114.63,3584
PNC,201612121056,114.63,114.74,114.63,114.7,3096
PNC,201612121057,114.69,114.8,114.69,114.79,4048
PNC,201612121058,114.78,114.78,114.77,114.77,1100
PNC,201612121059,114.75,114.75,114.75,114.75,200
PNC,201612121100,114.75,114.77,114.73,114.76,8883
PNC,201612121101,114.75,114.75,114.71,114.71,2600
PNC,201612121102,114.73,114.75,114.73,114.75,731
