<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
PNC,201701181217,114.53,114.56,114.53,114.56,1500
PNC,201701181218,114.56,114.58,114.56,114.58,3719
PNC,201701181219,114.57,114.6,114.56,114.57,4128
PNC,201701181220,114.57,114.57,114.55,114.55,2298
PNC,201701181221,114.56,114.56,114.53,114.53,1350
PNC,201701181222,114.56,114.58,114.55,114.55,2300
PNC,201701181223,114.56,114.64,114.55,114.63,3243
PNC,201701181224,114.63,114.63,114.59,114.6,3638
PNC,201701181225,114.6,114.6,114.54,114.6,2829
PNC,201701181226,114.59,114.78,114.56,114.78,16898
PNC,201701181227,114.76,114.78,114.76,114.78,2831
PNC,201701181228,114.77,114.81,114.77,114.78,5081
PNC,201701181229,114.78,114.8,114.78,114.78,2406
PNC,201701181230,114.78,114.78,114.77,114.77,1200
PNC,201701181231,114.78,114.85,114.77,114.82,6399
PNC,201701181232,114.8,114.8,114.74,114.74,3388
PNC,201701181233,114.73,114.77,114.72,114.76,4616
PNC,201701181234,114.77,114.8,114.77,114.8,2320
PNC,201701181235,114.8,114.81,114.78,114.78,2300
PNC,201701181236,114.78,114.82,114.78,114.82,2842
PNC,201701181237,114.84,114.95,114.83,114.94,3437
PNC,201701181238,114.94,114.94,114.91,114.92,2246
PNC,201701181239,114.91,114.91,114.87,114.87,1829
PNC,201701181240,114.87,114.87,114.82,114.86,2925
PNC,201701181241,114.86,114.86,114.86,114.86,100
PNC,201701181242,114.87,114.95,114.87,114.94,1808
PNC,201701181243,114.95,114.96,114.95,114.96,802
PNC,201701181244,114.96,114.98,114.96,114.96,900
PNC,201701181245,114.96,114.98,114.95,114.97,2500
PNC,201701181246,114.97,115.02,114.97,115.02,5122
PNC,201701181247,115.01,115.02,114.96,115.02,5409
PNC,201701181248,115.01,115.03,115.01,115.03,700
PNC,201701181249,115.03,115.06,114.99,114.99,2993
PNC,201701181250,114.99,115,114.98,115,600
PNC,201701181251,114.99,115,114.99,114.99,2012
PNC,201701181252,114.98,114.98,114.87,114.89,7099
PNC,201701181253,114.89,114.92,114.88,114.92,2471
PNC,201701181254,114.92,114.97,114.92,114.94,4210
PNC,201701181255,114.94,114.94,114.9,114.9,1668
PNC,201701181256,114.92,115,114.92,114.99,1859
PNC,201701181257,114.99,115.03,114.98,115.03,1976
PNC,201701181258,115.05,115.06,115.02,115.06,6046
PNC,201701181259,115.06,115.11,115.06,115.11,2727
PNC,201701181300,115.1,115.12,115.09,115.12,1408
PNC,201701181301,115.12,115.15,115.12,115.14,5796
PNC,201701181302,115.15,115.16,115.13,115.13,3447
PNC,201701181303,115.14,115.2,115.14,115.19,7047
PNC,201701181304,115.2,115.2,115.17,115.17,5646
PNC,201701181305,115.16,115.26,115.16,115.26,1900
PNC,201701181306,115.28,115.29,115.27,115.27,2100
PNC,201701181307,115.3,115.39,115.3,115.39,3526
PNC,201701181308,115.37,115.39,115.35,115.35,2300
PNC,201701181309,115.35,115.43,115.35,115.4,3734
PNC,201701181310,115.41,115.41,115.33,115.33,1820
PNC,201701181311,115.33,115.34,115.3,115.3,1400
PNC,201701181312,115.32,115.34,115.31,115.34,3256
PNC,201701181313,115.35,115.35,115.32,115.32,1710
PNC,201701181314,115.32,115.33,115.32,115.33,1100
PNC,201701181315,115.34,115.36,115.33,115.36,600
PNC,201701181316,115.34,115.34,115.26,115.27,3922
PNC,201701181317,115.28,115.3,115.27,115.27,1266
PNC,201701181318,115.27,115.29,115.25,115.27,9617
PNC,201701181319,115.27,115.27,115.22,115.22,3499
PNC,201701181320,115.22,115.25,115.2,115.24,4261
PNC,201701181321,115.23,115.24,115.2,115.2,2560
PNC,201701181322,115.2,115.2,115.2,115.2,419
PNC,201701181323,115.2,115.22,115.2,115.2,2670
PNC,201701181324,115.19,115.19,115.12,115.14,4123
PNC,201701181325,115.13,115.15,115.13,115.13,5208
PNC,201701181326,115.13,115.13,115.11,115.11,7170
PNC,201701181327,115.11,115.14,115.11,115.14,1200
PNC,201701181328,115.13,115.14,115.12,115.14,3400
PNC,201701181329,115.14,115.15,115.1,115.11,6200
PNC,201701181330,115.1,115.11,115.1,115.11,900
PNC,201701181331,115.11,115.12,115.07,115.08,15389
PNC,201701181332,115.09,115.1,115.07,115.07,4590
PNC,201701181333,115.08,115.09,115.08,115.09,1985
PNC,201701181334,115.09,115.11,115.09,115.11,1004
PNC,201701181335,115.12,115.12,115.09,115.1,6182
PNC,201701181336,115.1,115.12,115.1,115.12,3277
PNC,201701181337,115.11,115.11,115.11,115.11,1732
PNC,201701181338,115.12,115.12,115.11,115.12,12625
PNC,201701181339,115.12,115.13,115.1,115.1,23727
PNC,201701181340,115.1,115.16,115.07,115.14,26620
PNC,201701181341,115.13,115.15,115.12,115.14,8888
PNC,201701181342,115.14,115.14,115.11,115.12,8891
PNC,201701181343,115.12,115.13,115.11,115.11,1085
PNC,201701181344,115.1,115.15,115.1,115.11,7254
PNC,201701181345,115.09,115.13,115.08,115.13,2368
PNC,201701181346,115.12,115.12,115.07,115.07,1600
PNC,201701181347,115.09,115.13,115.08,115.11,2805
PNC,201701181348,115.12,115.12,115.11,115.11,1700
PNC,201701181349,115.12,115.13,115.12,115.13,2811
PNC,201701181350,115.12,115.13,115.08,115.08,4551
PNC,201701181351,115.08,115.1,115.06,115.07,2221
PNC,201701181352,115.08,115.11,115.08,115.1,2809
PNC,201701181353,115.1,115.1,115.08,115.09,2472
PNC,201701181354,115.1,115.1,115.09,115.09,2038
PNC,201701181355,115.09,115.1,115.08,115.1,3312
PNC,201701181356,115.1,115.1,115.09,115.09,6750
PNC,201701181357,115.09,115.1,115.09,115.1,1700
PNC,201701181358,115.1,115.1,115.09,115.1,2524
PNC,201701181359,115.1,115.1,115.09,115.09,7643
PNC,201701181400,115.09,115.13,115.08,115.13,12775
PNC,201701181401,115.13,115.32,115.13,115.3,3800
PNC,201701181402,115.31,115.35,115.31,115.34,1264
PNC,201701181403,115.34,115.36,115.3,115.3,4091
PNC,201701181404,115.31,115.33,115.3,115.3,4700
PNC,201701181405,115.31,115.34,115.27,115.34,2400
PNC,201701181406,115.35,115.47,115.35,115.47,3388
PNC,201701181407,115.5,115.53,115.46,115.49,6036
PNC,201701181408,115.5,115.55,115.48,115.51,3220
PNC,201701181409,115.52,115.57,115.51,115.53,5520
PNC,201701181410,115.54,115.54,115.49,115.49,2099
PNC,201701181411,115.52,115.52,115.5,115.5,1504
PNC,201701181412,115.5,115.52,115.49,115.51,2291
PNC,201701181413,115.52,115.54,115.48,115.48,3475
PNC,201701181414,115.49,115.5,115.48,115.5,900
PNC,201701181415,115.49,115.61,115.48,115.6,8246
PNC,201701181416,115.58,115.6,115.56,115.56,5166
PNC,201701181417,115.55,115.56,115.51,115.51,1332
PNC,201701181418,115.51,115.62,115.51,115.62,4085
PNC,201701181419,115.61,115.66,115.6,115.65,3044
PNC,201701181420,115.64,115.64,115.59,115.64,3661
PNC,201701181421,115.64,115.7,115.62,115.62,6270
PNC,201701181422,115.61,115.61,115.6,115.6,700
PNC,201701181423,115.6,115.64,115.6,115.63,4500
PNC,201701181424,115.64,115.69,115.6,115.64,9340
PNC,201701181425,115.63,115.63,115.56,115.57,2117
PNC,201701181426,115.58,115.58,115.55,115.56,8000
PNC,201701181427,115.55,115.57,115.54,115.55,4930
PNC,201701181428,115.54,115.57,115.54,115.57,3994
PNC,201701181429,115.56,115.57,115.53,115.56,4765
PNC,201701181430,115.55,115.55,115.48,115.49,3000
PNC,201701181431,115.5,115.52,115.49,115.5,2600
PNC,201701181432,115.49,115.51,115.49,115.5,900
PNC,201701181433,115.5,115.54,115.5,115.51,2159
PNC,201701181434,115.52,115.52,115.51,115.51,1300
PNC,201701181435,115.52,115.52,115.43,115.51,10811
PNC,201701181436,115.52,115.54,115.51,115.54,722
PNC,201701181437,115.53,115.55,115.51,115.54,9779
PNC,201701181438,115.54,115.58,115.54,115.58,2805
PNC,201701181439,115.57,115.58,115.55,115.58,8012
PNC,201701181440,115.56,115.59,115.55,115.58,7400
PNC,201701181441,115.57,115.58,115.53,115.54,3549
PNC,201701181442,115.52,115.54,115.51,115.54,7300
PNC,201701181443,115.53,115.54,115.51,115.54,4714
PNC,201701181444,115.53,115.54,115.5,115.5,7046
PNC,201701181445,115.5,115.5,115.48,115.49,1646
PNC,201701181446,115.49,115.49,115.45,115.45,1757
PNC,201701181447,115.47,115.53,115.46,115.53,7164
PNC,201701181448,115.53,115.55,115.51,115.51,4341
PNC,201701181449,115.52,115.53,115.5,115.51,4571
PNC,201701181450,115.51,115.54,115.51,115.52,3878
PNC,201701181451,115.53,115.62,115.53,115.6,9527
PNC,201701181452,115.59,115.59,115.54,115.54,11572
PNC,201701181453,115.55,115.57,115.55,115.56,19110
PNC,201701181454,115.56,115.57,115.55,115.56,5962
PNC,201701181455,115.58,115.58,115.55,115.57,4662
PNC,201701181456,115.56,115.57,115.54,115.57,8959
PNC,201701181457,115.57,115.57,115.55,115.55,2775
PNC,201701181458,115.56,115.57,115.55,115.57,3475
PNC,201701181459,115.56,115.57,115.55,115.55,4878
PNC,201701181500,115.55,115.56,115.54,115.55,7523
PNC,201701181501,115.54,115.57,115.53,115.56,6319
PNC,201701181502,115.56,115.57,115.56,115.57,1200
PNC,201701181503,115.57,115.57,115.56,115.56,5055
