<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
GM,201612300918,35.25,35.25,35.25,35.25,700
GM,201612300924,35.19,35.19,35.19,35.19,100
GM,201612300930,35.21,35.25,35.18,35.21,86444
GM,201612300931,35.22,35.31,35.21,35.25,9157
GM,201612300932,35.23,35.25,35.21,35.21,3208
GM,201612300933,35.23,35.23,35.16,35.17,6424
GM,201612300934,35.16,35.17,35.07,35.1,68152
GM,201612300935,35.1,35.22,35.1,35.21,18514
GM,201612300936,35.21,35.22,35.18,35.19,12877
GM,201612300937,35.19,35.19,35.16,35.19,10942
GM,201612300938,35.2,35.22,35.14,35.16,14519
GM,201612300939,35.17,35.19,35.16,35.16,19565
GM,201612300940,35.16,35.18,35.15,35.16,21778
GM,201612300941,35.16,35.17,35.16,35.17,13830
GM,201612300942,35.17,35.2,35.17,35.19,38022
GM,201612300943,35.19,35.2,35.18,35.18,10777
GM,201612300944,35.19,35.19,35.16,35.16,5300
GM,201612300945,35.17,35.19,35.17,35.17,6931
GM,201612300946,35.17,35.2,35.17,35.19,3773
GM,201612300947,35.19,35.21,35.19,35.2,18703
GM,201612300948,35.21,35.23,35.2,35.23,21266
GM,201612300949,35.22,35.23,35.21,35.23,12713
GM,201612300950,35.23,35.24,35.2,35.21,19336
GM,201612300951,35.21,35.21,35.19,35.21,12385
GM,201612300952,35.21,35.23,35.19,35.2,8779
GM,201612300953,35.19,35.19,35.18,35.18,10912
GM,201612300954,35.17,35.18,35.15,35.17,9422
GM,201612300955,35.15,35.16,35.14,35.15,11575
GM,201612300956,35.15,35.15,35.12,35.12,8075
GM,201612300957,35.12,35.14,35.1,35.14,27838
GM,201612300958,35.13,35.18,35.13,35.18,12842
GM,201612300959,35.18,35.18,35.14,35.14,13546
GM,201612301000,35.14,35.17,35.13,35.15,16416
GM,201612301001,35.15,35.17,35.14,35.14,8422
GM,201612301002,35.14,35.14,35.13,35.14,6135
GM,201612301003,35.14,35.15,35.11,35.11,20851
GM,201612301004,35.12,35.16,35.12,35.12,23412
GM,201612301005,35.13,35.15,35.13,35.14,8842
GM,201612301006,35.14,35.14,35.12,35.12,2600
GM,201612301007,35.14,35.14,35.12,35.13,8300
GM,201612301008,35.13,35.16,35.13,35.16,2302
GM,201612301009,35.15,35.17,35.15,35.15,10424
GM,201612301010,35.16,35.16,35.15,35.16,2765
GM,201612301011,35.16,35.17,35.16,35.17,2927
GM,201612301012,35.18,35.18,35.18,35.18,5099
GM,201612301013,35.17,35.17,35.17,35.17,100
GM,201612301014,35.17,35.18,35.17,35.17,2230
GM,201612301015,35.18,35.18,35.16,35.16,5769
GM,201612301016,35.15,35.16,35.14,35.16,6546
GM,201612301017,35.15,35.15,35.15,35.15,2116
GM,201612301018,35.15,35.15,35.14,35.14,7197
GM,201612301019,35.14,35.14,35.13,35.13,3600
GM,201612301020,35.13,35.15,35.13,35.15,4501
GM,201612301021,35.14,35.15,35.14,35.15,2443
GM,201612301022,35.14,35.15,35.14,35.15,6661
GM,201612301023,35.14,35.14,35.1,35.1,21237
GM,201612301024,35.1,35.1,35.09,35.09,9856
GM,201612301025,35.1,35.12,35.1,35.12,30489
GM,201612301026,35.12,35.12,35.11,35.11,8261
GM,201612301027,35.12,35.12,35.11,35.12,1989
GM,201612301028,35.11,35.13,35.11,35.12,50412
GM,201612301029,35.13,35.13,35.1,35.12,19520
GM,201612301030,35.1,35.12,35.09,35.12,12713
GM,201612301031,35.11,35.13,35.11,35.12,4850
GM,201612301032,35.12,35.12,35.12,35.12,8700
GM,201612301033,35.13,35.13,35.09,35.09,16285
GM,201612301034,35.1,35.1,35.09,35.1,10700
GM,201612301035,35.1,35.1,35.08,35.09,8511
GM,201612301036,35.08,35.09,35.08,35.08,13732
GM,201612301037,35.08,35.08,35.07,35.08,9422
GM,201612301038,35.08,35.08,35.07,35.07,14372
GM,201612301039,35.07,35.07,35.07,35.07,211
GM,201612301040,35.07,35.09,35.06,35.07,25150
GM,201612301041,35.07,35.07,35.05,35.05,17005
GM,201612301042,35.06,35.07,35.06,35.06,3750
GM,201612301043,35.06,35.07,35.06,35.06,14619
GM,201612301044,35.06,35.09,35.06,35.08,11191
GM,201612301045,35.07,35.08,35.07,35.07,18058
GM,201612301046,35.08,35.08,35.05,35.05,5200
GM,201612301047,35.05,35.07,35.05,35.06,5017
GM,201612301048,35.07,35.07,35.05,35.06,18445
GM,201612301049,35.06,35.06,35.05,35.05,9129
GM,201612301050,35.06,35.08,35.05,35.08,9100
GM,201612301051,35.08,35.09,35.08,35.08,5500
GM,201612301052,35.06,35.06,35.05,35.06,8447
GM,201612301053,35.06,35.07,35.05,35.07,22573
GM,201612301054,35.06,35.07,35.06,35.07,8616
GM,201612301055,35.07,35.08,35.06,35.07,7699
GM,201612301056,35.07,35.08,35.07,35.08,6700
GM,201612301057,35.07,35.09,35.05,35.05,21280
GM,201612301058,35.06,35.07,35.06,35.07,7686
GM,201612301059,35.08,35.08,35.05,35.05,15361
GM,201612301100,35.05,35.06,35.04,35.05,8911
GM,201612301101,35.05,35.06,35.04,35.05,6803
GM,201612301102,35.06,35.06,35.05,35.05,2650
GM,201612301103,35.06,35.06,35.05,35.05,4136
GM,201612301104,35.06,35.06,35.05,35.05,2300
GM,201612301105,35.06,35.07,35.05,35.05,19323
GM,201612301106,35.05,35.06,35.05,35.05,3422
GM,201612301107,35.06,35.06,35.04,35.06,18789
GM,201612301108,35.05,35.06,35.05,35.05,5843
GM,201612301109,35.05,35.05,35.04,35.04,5392
GM,201612301110,35.04,35.05,35.03,35.03,17580
GM,201612301111,35.03,35.04,35.02,35.03,14243
GM,201612301112,35.03,35.04,35.02,35.02,7384
GM,201612301113,35.04,35.04,35.03,35.03,3073
GM,201612301114,35.03,35.04,35.02,35.03,13266
GM,201612301115,35.04,35.04,35.03,35.03,10722
GM,201612301116,35.03,35.03,35.02,35.03,16296
GM,201612301117,35.03,35.03,35.02,35.03,8561
GM,201612301118,35.02,35.03,35.02,35.03,8497
GM,201612301119,35.02,35.03,35.02,35.02,5176
GM,201612301120,35.03,35.03,35.02,35.02,4550
GM,201612301121,35.02,35.03,35.02,35.02,3123
GM,201612301122,35.03,35.04,35.03,35.03,14091
GM,201612301123,35.04,35.05,35.03,35.05,10915
GM,201612301124,35.05,35.06,35.05,35.05,4875
GM,201612301125,35.06,35.06,35.06,35.06,2702
GM,201612301126,35.05,35.08,35.05,35.07,18150
GM,201612301127,35.07,35.08,35.05,35.06,27633
GM,201612301128,35.05,35.06,35.04,35.05,7837
GM,201612301129,35.06,35.06,35.05,35.06,5740
GM,201612301130,35.05,35.05,35.03,35.05,10601
GM,201612301131,35.05,35.05,35.04,35.04,4167
GM,201612301132,35.04,35.05,35.04,35.05,3429
GM,201612301133,35.05,35.05,35.04,35.04,869
GM,201612301134,35.04,35.07,35.04,35.06,39956
GM,201612301135,35.05,35.05,35.04,35.04,10285
GM,201612301136,35.03,35.04,35.03,35.04,9963
GM,201612301137,35.03,35.04,35.02,35.02,4063
GM,201612301138,35.02,35.03,35.02,35.02,3804
GM,201612301139,35.02,35.04,35.02,35.04,4175
GM,201612301140,35.03,35.04,35.03,35.03,3900
GM,201612301141,35.03,35.04,35.03,35.04,1321
GM,201612301142,35.03,35.05,35.03,35.05,5113
GM,201612301143,35.05,35.05,35.04,35.04,7769
GM,201612301144,35.03,35.05,35.03,35.03,10233
GM,201612301145,35.04,35.04,35.03,35.04,850
GM,201612301146,35.03,35.05,35.03,35.05,5725
GM,201612301147,35.04,35.04,35.03,35.04,2087
GM,201612301148,35.03,35.04,35.03,35.03,2522
GM,201612301149,35.04,35.04,35.03,35.03,2192
GM,201612301150,35.03,35.04,35.03,35.04,5881
GM,201612301151,35.03,35.04,35.03,35.04,1000
GM,201612301152,35.04,35.04,35.03,35.03,5473
GM,201612301153,35.02,35.03,35.02,35.03,4719
GM,201612301154,35.04,35.04,35.02,35.02,2885
GM,201612301155,35.03,35.03,35.02,35.03,5271
GM,201612301156,35.03,35.03,35.02,35.03,2917
GM,201612301157,35.02,35.02,35.02,35.02,949
GM,201612301158,35.02,35.02,35.02,35.02,3083
GM,201612301159,35.01,35.02,35.01,35.01,2135
GM,201612301200,35.02,35.02,35.01,35.01,8548
GM,201612301201,35.02,35.02,35.01,35.01,500
