<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
XOM,201612131150,92.35,92.4,92.35,92.39,20214
XOM,201612131151,92.38,92.43,92.38,92.42,16041
XOM,201612131152,92.43,92.43,92.42,92.42,426
XOM,201612131153,92.44,92.44,92.37,92.44,23925
XOM,201612131154,92.4,92.41,92.38,92.39,23163
XOM,201612131155,92.38,92.4,92.38,92.39,29644
XOM,201612131156,92.4,92.44,92.39,92.43,30326
XOM,201612131157,92.44,92.46,92.43,92.44,29387
XOM,201612131158,92.44,92.47,92.44,92.47,41967
XOM,201612131159,92.46,92.51,92.46,92.48,42321
XOM,201612131200,92.49,92.52,92.48,92.49,22033
XOM,201612131201,92.5,92.52,92.45,92.47,35558
XOM,201612131202,92.47,92.49,92.46,92.48,9603
XOM,201612131203,92.47,92.48,92.42,92.43,15400
XOM,201612131204,92.43,92.45,92.41,92.43,15359
XOM,201612131205,92.45,92.45,92.44,92.44,300
XOM,201612131206,92.45,92.46,92.42,92.46,26506
XOM,201612131207,92.43,92.46,92.41,92.43,14145
XOM,201612131208,92.44,92.47,92.43,92.45,27089
XOM,201612131209,92.45,92.47,92.44,92.45,12879
XOM,201612131210,92.46,92.48,92.45,92.45,11713
XOM,201612131211,92.46,92.48,92.45,92.48,24870
XOM,201612131212,92.48,92.52,92.48,92.48,116881
XOM,201612131213,92.49,92.5,92.48,92.5,38393
XOM,201612131214,92.5,92.5,92.46,92.49,18911
XOM,201612131215,92.49,92.57,92.48,92.56,38852
XOM,201612131216,92.56,92.61,92.56,92.6,30357
XOM,201612131217,92.6,92.63,92.6,92.61,5184
XOM,201612131218,92.59,92.63,92.58,92.59,21476
XOM,201612131219,92.59,92.65,92.59,92.63,11011
XOM,201612131220,92.64,92.65,92.61,92.64,27228
XOM,201612131221,92.63,92.65,92.63,92.64,15119
XOM,201612131222,92.64,92.7,92.63,92.68,27818
XOM,201612131223,92.67,92.67,92.63,92.66,27003
XOM,201612131224,92.67,92.68,92.63,92.65,21453
XOM,201612131225,92.67,92.68,92.65,92.66,16147
XOM,201612131226,92.66,92.71,92.66,92.7,20808
XOM,201612131227,92.7,92.73,92.69,92.69,31825
XOM,201612131228,92.69,92.69,92.64,92.67,39744
XOM,201612131229,92.67,92.71,92.67,92.69,49425
XOM,201612131230,92.7,92.71,92.7,92.7,3580
XOM,201612131231,92.69,92.71,92.65,92.69,47338
XOM,201612131232,92.65,92.68,92.65,92.68,41495
XOM,201612131233,92.68,92.7,92.67,92.67,82892
XOM,201612131234,92.68,92.7,92.68,92.69,17973
XOM,201612131235,92.7,92.72,92.67,92.71,67842
XOM,201612131236,92.71,92.73,92.71,92.72,17174
XOM,201612131237,92.72,92.73,92.7,92.71,19625
XOM,201612131238,92.72,92.72,92.69,92.71,17130
XOM,201612131239,92.7,92.71,92.68,92.69,7293
XOM,201612131240,92.69,92.7,92.67,92.7,35152
XOM,201612131241,92.69,92.71,92.67,92.7,21683
XOM,201612131242,92.69,92.72,92.69,92.7,27516
XOM,201612131243,92.7,92.7,92.68,92.69,5402
XOM,201612131244,92.68,92.68,92.67,92.67,36085
XOM,201612131245,92.67,92.68,92.62,92.63,139351
XOM,201612131246,92.63,92.65,92.61,92.63,40621
