<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
ROK,201701270930,152.44,152.7,152,152.38,27555
ROK,201701270931,152.17,152.24,152.06,152.06,4550
ROK,201701270932,152.14,152.41,152.07,152.26,8816
ROK,201701270933,152.26,152.5,152.21,152.48,8968
ROK,201701270934,152.4,152.48,152.18,152.29,6880
ROK,201701270935,152.31,152.31,152.16,152.31,10500
ROK,201701270936,152.31,152.31,152.31,152.31,200
ROK,201701270937,152.27,152.33,152.04,152.04,10680
ROK,201701270938,152.21,152.21,151.96,152.05,7711
ROK,201701270939,152.11,152.11,151.95,151.99,3133
ROK,201701270940,151.9,152.06,151.9,151.97,4587
ROK,201701270941,152.01,152.01,152.01,152.01,207
ROK,201701270942,152,152.14,151.95,152.04,22270
ROK,201701270943,152.14,152.14,152.1,152.1,1300
ROK,201701270944,152.13,152.13,152.03,152.03,800
ROK,201701270945,152.02,152.05,151.95,151.95,1400
ROK,201701270946,151.91,152.03,151.9,152,8658
ROK,201701270947,151.97,152.05,151.95,152,2163
ROK,201701270948,151.93,152.01,151.93,152,1333
ROK,201701270949,151.96,151.97,151.96,151.97,300
ROK,201701270950,151.96,152.02,151.91,152.02,1386
ROK,201701270951,152.06,152.06,151.96,151.99,7934
ROK,201701270952,151.98,152.02,151.83,151.93,11172
ROK,201701270953,151.92,152.04,151.91,152.01,3108
ROK,201701270954,152.02,152.13,151.96,152.1,5394
ROK,201701270955,152.05,152.15,152.05,152.13,500
ROK,201701270956,152.05,152.06,151.89,151.96,8737
ROK,201701270957,152.02,152.02,152.02,152.02,100
ROK,201701270958,152.1,152.16,151.97,152.1,2600
ROK,201701270959,152.14,152.16,151.1,151.1,8570
ROK,201701271000,152,152.07,151.1,152,4200
ROK,201701271001,152,152.07,151.98,152.05,5649
ROK,201701271002,152.01,152.12,152,152.12,45000
ROK,201701271003,152.12,152.21,152.1,152.14,12000
ROK,201701271004,152.12,152.14,152.05,152.1,1467
ROK,201701271005,152.13,152.21,152.1,152.21,1910
ROK,201701271006,152.22,152.34,152.22,152.31,1200
ROK,201701271007,152.39,152.41,152.31,152.34,1000
ROK,201701271008,152.48,152.5,152.48,152.49,334
ROK,201701271009,152.49,152.5,152.44,152.45,3900
ROK,201701271010,152.5,152.64,152.48,152.64,5081
ROK,201701271011,152.62,152.7,152.62,152.66,6335
ROK,201701271012,152.68,152.68,152.58,152.61,3236
ROK,201701271013,152.63,152.67,152.61,152.62,1641
ROK,201701271014,152.64,152.65,152.63,152.64,3169
ROK,201701271015,152.62,152.63,152.6,152.6,2054
ROK,201701271016,152.64,152.64,152.57,152.58,4200
ROK,201701271017,152.6,152.6,152.48,152.48,1960
ROK,201701271018,152.46,152.46,152.39,152.39,700
ROK,201701271019,152.48,152.55,152.48,152.55,800
ROK,201701271020,152.6,152.6,152.55,152.6,1298
ROK,201701271021,152.62,152.63,152.59,152.59,2200
ROK,201701271022,152.59,152.59,152.47,152.47,2700
ROK,201701271023,152.45,152.48,152.44,152.44,4095
ROK,201701271024,152.42,152.44,152.38,152.44,4300
ROK,201701271025,152.43,152.45,152.37,152.37,2819
ROK,201701271026,152.36,152.37,152.29,152.29,2800
ROK,201701271027,152.29,152.29,152.24,152.24,5000
ROK,201701271028,152.24,152.24,152.19,152.2,2495
ROK,201701271029,152.19,152.19,152.09,152.09,900
ROK,201701271030,152.1,152.1,152.1,152.1,200
ROK,201701271031,152.1,152.16,152.1,152.16,1000
ROK,201701271032,152.18,152.2,152.15,152.15,2911
ROK,201701271033,152.13,152.13,152.08,152.13,3445
ROK,201701271034,152.11,152.11,152.01,152.11,3196
ROK,201701271035,152.11,152.11,152.11,152.11,481
ROK,201701271036,152.11,152.14,152.11,152.14,1200
ROK,201701271037,152.16,152.19,152.09,152.19,6370
ROK,201701271038,152.16,152.23,152.16,152.19,2893
ROK,201701271039,152.22,152.25,152.17,152.23,5417
ROK,201701271040,152.24,152.3,152.19,152.27,4494
ROK,201701271041,152.25,152.28,152.18,152.2,1590
ROK,201701271042,152.24,152.26,152.24,152.26,600
ROK,201701271043,152.23,152.23,152.19,152.23,5880
ROK,201701271044,152.23,152.25,152.2,152.23,10882
ROK,201701271045,152.2,152.23,152.18,152.2,2588
ROK,201701271046,152.2,152.2,152.2,152.2,400
ROK,201701271047,152.22,152.24,152.15,152.22,8088
ROK,201701271048,152.19,152.21,152.05,152.06,1601
ROK,201701271050,152.08,152.14,152.08,152.14,1378
ROK,201701271051,152.15,152.16,152.08,152.08,1485
ROK,201701271052,152.07,152.13,152.05,152.13,1600
ROK,201701271053,152.1,152.1,152.04,152.08,1950
ROK,201701271054,152.06,152.08,152.06,152.08,403
ROK,201701271055,152.06,152.06,152.05,152.05,400
ROK,201701271056,152.03,152.06,152,152.06,2300
ROK,201701271057,152.06,152.09,152.06,152.09,9133
ROK,201701271058,152.08,152.08,152.05,152.05,1100
ROK,201701271100,152.1,152.21,152.1,152.2,3323
ROK,201701271101,152.16,152.16,152.09,152.12,5300
ROK,201701271102,152.11,152.14,152.11,152.14,600
ROK,201701271103,152.12,152.15,152.09,152.09,1752
ROK,201701271104,152.1,152.15,152.09,152.15,3000
ROK,201701271105,152.14,152.15,152.11,152.14,3800
ROK,201701271106,152.11,152.12,152.06,152.1,2600
ROK,201701271108,152.1,152.13,152.09,152.13,403
ROK,201701271110,152.12,152.16,152.12,152.12,1000
ROK,201701271111,152.12,152.19,152.11,152.19,2962
ROK,201701271112,152.21,152.25,152.2,152.25,1000
ROK,201701271113,152.25,152.28,152.25,152.27,700
ROK,201701271114,152.27,152.29,152.27,152.29,700
ROK,201701271115,152.26,152.26,152.16,152.17,2899
ROK,201701271116,152.14,152.17,152.14,152.17,509
ROK,201701271117,152.17,152.24,152.17,152.2,1385
ROK,201701271118,152.21,152.23,152.2,152.23,1400
ROK,201701271119,152.18,152.19,152.01,152.12,12386
ROK,201701271120,152.11,152.11,152.1,152.11,500
ROK,201701271121,152.1,152.16,152.1,152.16,800
ROK,201701271122,152.2,152.2,152.2,152.2,100
ROK,201701271123,152.2,152.23,152.17,152.17,1157
ROK,201701271124,152.16,152.17,152.11,152.16,1000
ROK,201701271125,152.2,152.23,152.19,152.23,700
ROK,201701271126,152.24,152.3,152.24,152.3,500
ROK,201701271127,152.35,152.35,152.27,152.27,374
ROK,201701271128,152.29,152.32,152.27,152.27,1575
ROK,201701271129,152.29,152.35,152.29,152.35,1100
ROK,201701271130,152.31,152.31,152.24,152.24,1900
ROK,201701271131,152.27,152.29,152.27,152.29,400
ROK,201701271132,152.27,152.27,152.23,152.24,1500
ROK,201701271133,152.26,152.31,152.26,152.31,900
ROK,201701271134,152.3,152.3,152.29,152.29,200
ROK,201701271135,152.33,152.34,152.27,152.31,2235
ROK,201701271136,152.26,152.27,152.26,152.26,800
ROK,201701271137,152.28,152.3,152.28,152.29,1600
ROK,201701271138,152.28,152.28,152.21,152.21,2348
ROK,201701271139,152.21,152.21,152.13,152.13,960
ROK,201701271140,152.13,152.19,152.13,152.18,4500
ROK,201701271141,152.21,152.22,152.2,152.22,700
ROK,201701271142,152.22,152.22,152.15,152.15,3595
ROK,201701271143,152.16,152.16,152.13,152.14,2207
ROK,201701271144,152.12,152.14,152.12,152.12,2100
ROK,201701271145,152.13,152.13,152.09,152.1,7900
ROK,201701271146,152.09,152.09,152,152.03,7087
ROK,201701271147,152.03,152.03,151.99,152,4624
ROK,201701271148,152.01,152.05,151.99,152.03,2900
ROK,201701271149,152.1,152.1,152.07,152.1,1000
ROK,201701271150,152.15,152.2,152.09,152.11,1571
ROK,201701271151,152.26,152.26,152.26,152.26,100
ROK,201701271152,152.25,152.29,152.23,152.26,4600
ROK,201701271153,152.3,152.3,152.26,152.29,438
ROK,201701271154,152.28,152.28,152.14,152.17,5734
ROK,201701271155,152.17,152.18,152.04,152.11,10014
ROK,201701271156,152.11,152.23,152.11,152.23,2080
ROK,201701271157,152.36,152.36,152.35,152.35,400
ROK,201701271158,152.35,152.46,152.35,152.46,2432
ROK,201701271159,152.45,152.51,152.45,152.47,8824
ROK,201701271200,152.47,152.47,152.38,152.41,2700
ROK,201701271201,152.42,152.42,152.39,152.39,200
ROK,201701271202,152.41,152.46,152.41,152.46,1507
ROK,201701271203,152.46,152.46,152.4,152.4,500
ROK,201701271204,152.45,152.46,152.41,152.43,1500
ROK,201701271205,152.4,152.4,152.36,152.36,1200
ROK,201701271206,152.37,152.37,152.37,152.37,430
ROK,201701271207,152.33,152.33,152.33,152.33,100
ROK,201701271209,152.3,152.31,152.23,152.23,1200
ROK,201701271210,152.22,152.22,152.19,152.19,200
ROK,201701271212,152.22,152.31,152.22,152.31,2644
ROK,201701271213,152.34,152.35,152.34,152.35,300
ROK,201701271214,152.35,152.37,152.35,152.37,500
ROK,201701271215,152.38,152.39,152.38,152.38,664
ROK,201701271216,152.36,152.37,152.35,152.35,1751
ROK,201701271217,152.35,152.35,152.35,152.35,105
ROK,201701271218,152.36,152.38,152.35,152.35,2200
ROK,201701271219,152.36,152.39,152.36,152.36,2400
ROK,201701271220,152.37,152.37,152.33,152.33,949
ROK,201701271221,152.32,152.32,152.32,152.32,100
ROK,201701271223,152.37,152.46,152.37,152.46,2200
ROK,201701271224,152.43,152.43,152.38,152.38,1275
ROK,201701271226,152.4,152.4,152.34,152.34,815
ROK,201701271227,152.34,152.34,152.3,152.3,700
ROK,201701271229,152.28,152.28,152.25,152.26,1621
ROK,201701271230,152.3,152.39,152.29,152.39,3500
ROK,201701271231,152.37,152.37,152.37,152.37,113
ROK,201701271232,152.43,152.48,152.43,152.48,500
ROK,201701271233,152.48,152.48,152.48,152.48,100
ROK,201701271234,152.47,152.55,152.47,152.51,3008
ROK,201701271235,152.55,152.55,152.55,152.55,100
ROK,201701271238,152.48,152.48,152.43,152.43,1163
ROK,201701271239,152.42,152.42,152.42,152.42,113
ROK,201701271240,152.38,152.38,152.33,152.33,900
ROK,201701271241,152.3,152.34,152.27,152.28,1500
ROK,201701271242,152.26,152.28,152.21,152.21,1100
ROK,201701271243,152.21,152.21,152.21,152.21,200
ROK,201701271244,152.22,152.25,152.21,152.25,2100
ROK,201701271245,152.21,152.21,152.04,152.18,3939
ROK,201701271246,152.21,152.21,152.16,152.19,400
ROK,201701271247,152.1,152.1,152.1,152.1,100
ROK,201701271248,152.15,152.15,152.15,152.15,100
