<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
F,201701170900,12.64,12.64,12.64,12.64,3600
F,201701170902,12.64,12.64,12.64,12.64,1000
F,201701170903,12.63,12.63,12.63,12.63,730
F,201701170904,12.63,12.63,12.63,12.63,500
F,201701170908,12.63,12.63,12.63,12.63,107
F,201701170909,12.63,12.63,12.63,12.63,257
F,201701170910,12.63,12.63,12.63,12.63,1300
F,201701170911,12.63,12.63,12.63,12.63,1590
F,201701170913,12.63,12.63,12.63,12.63,1000
F,201701170917,12.63,12.63,12.63,12.63,4500
F,201701170918,12.63,12.63,12.63,12.63,245
F,201701170919,12.63,12.63,12.63,12.63,300
F,201701170920,12.63,12.63,12.63,12.63,11990
F,201701170921,12.63,12.63,12.63,12.63,1083
F,201701170922,12.65,12.65,12.65,12.65,1600
F,201701170924,12.66,12.66,12.66,12.66,200
F,201701170925,12.66,12.66,12.64,12.65,25600
F,201701170926,12.67,12.67,12.67,12.67,5000
F,201701170930,12.65,12.66,12.63,12.66,888345
F,201701170931,12.65,12.69,12.65,12.68,196892
F,201701170932,12.69,12.7,12.68,12.69,197977
F,201701170933,12.69,12.73,12.68,12.71,440423
F,201701170934,12.71,12.71,12.67,12.67,169044
F,201701170935,12.67,12.69,12.67,12.67,148122
F,201701170936,12.67,12.69,12.67,12.68,164206
F,201701170937,12.68,12.7,12.68,12.68,64271
F,201701170938,12.68,12.69,12.67,12.68,40865
F,201701170939,12.68,12.69,12.67,12.67,51301
F,201701170940,12.68,12.72,12.67,12.72,349118
F,201701170941,12.71,12.72,12.7,12.7,113469
F,201701170942,12.71,12.72,12.7,12.7,145991
F,201701170943,12.7,12.72,12.7,12.71,153917
F,201701170944,12.71,12.72,12.7,12.7,88652
F,201701170945,12.71,12.72,12.7,12.7,131511
F,201701170946,12.7,12.7,12.69,12.69,74192
F,201701170947,12.69,12.69,12.67,12.67,165642
F,201701170948,12.67,12.68,12.67,12.68,34698
F,201701170949,12.68,12.68,12.66,12.66,99970
F,201701170950,12.66,12.67,12.63,12.64,184113
F,201701170951,12.63,12.65,12.63,12.64,165734
F,201701170952,12.65,12.65,12.64,12.64,101578
F,201701170953,12.64,12.65,12.64,12.65,38945
F,201701170954,12.65,12.65,12.64,12.64,54776
F,201701170955,12.64,12.64,12.61,12.61,187165
F,201701170956,12.61,12.63,12.61,12.62,46943
F,201701170957,12.63,12.65,12.63,12.63,77308
F,201701170958,12.64,12.65,12.64,12.65,33313
F,201701170959,12.65,12.65,12.64,12.64,127817
F,201701171000,12.64,12.65,12.63,12.63,83560
F,201701171001,12.63,12.64,12.6,12.6,135612
F,201701171002,12.6,12.61,12.59,12.59,208774
F,201701171003,12.59,12.6,12.57,12.57,178473
F,201701171004,12.58,12.58,12.57,12.57,182220
F,201701171005,12.57,12.58,12.57,12.57,616385
