<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
LMT,201612120900,253.34,253.34,253.34,253.34,300
LMT,201612120903,253.32,253.32,253,253,1971
LMT,201612120904,253.01,253.01,252.94,253,3325
LMT,201612120905,252.94,252.94,252.94,252.94,370
LMT,201612120906,252.89,253.1,252.89,253,500
LMT,201612120907,252.88,252.88,252.88,252.88,2200
LMT,201612120908,252.53,252.53,252.51,252.51,300
LMT,201612120909,252.54,252.54,252.54,252.54,1700
LMT,201612120910,252.55,252.55,252.51,252.51,960
LMT,201612120911,252.2,252.5,252.18,252.5,2691
LMT,201612120912,252.4,252.4,252.01,252.3,2370
LMT,201612120913,252.54,252.83,252.5,252.5,300
LMT,201612120914,252.25,252.25,252.15,252.15,1200
LMT,201612120915,252.5,252.5,252.3,252.5,1700
LMT,201612120916,252.48,252.5,252.48,252.5,2500
LMT,201612120918,252.49,252.49,252.49,252.49,200
LMT,201612120919,252.49,252.49,252.49,252.49,100
LMT,201612120921,252.8,253,252.8,253,1400
LMT,201612120922,252.99,253.39,252.99,253.26,681
LMT,201612120923,253.26,253.26,253.25,253.25,800
LMT,201612120924,253.32,253.32,253.32,253.32,500
LMT,201612120925,253.34,253.34,253.34,253.34,500
LMT,201612120926,253.39,253.4,253.35,253.4,2100
LMT,201612120928,253.28,253.28,252.56,252.56,300
LMT,201612120929,252.5,252.5,252,252,2700
LMT,201612120930,251.78,252.33,251.64,251.64,3228
LMT,201612120931,251.41,251.84,250.4,250.4,11627
LMT,201612120932,250.37,250.39,247.1,247.2,145159
LMT,201612120933,247.1,248.18,246.18,247.96,105312
LMT,201612120934,248.18,249.23,247.76,249,36518
LMT,201612120935,249,249.78,248.83,249.42,39112
LMT,201612120936,249.52,249.88,249.12,249.57,46784
LMT,201612120937,249.52,249.77,248.25,248.99,44657
LMT,201612120938,248.8,248.89,248.25,248.43,32077
LMT,201612120939,248.27,249.82,248.24,248.91,34818
LMT,201612120940,248.66,248.98,248.28,248.86,31893
LMT,201612120941,248.79,250.78,248.66,250.61,35079
LMT,201612120942,250.94,250.95,250.49,250.9,39462
