<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
NYT,201702030930,13.7,13.7,13.7,13.7,9308
NYT,201702030931,13.7,13.7,13.65,13.7,4000
NYT,201702030932,13.7,13.7,13.7,13.7,900
NYT,201702030933,13.72,13.72,13.72,13.72,100
NYT,201702030934,13.75,13.75,13.75,13.75,110
NYT,201702030935,13.75,13.75,13.75,13.75,100
NYT,201702030936,13.75,13.75,13.72,13.72,397
NYT,201702030937,13.75,13.75,13.72,13.72,551
NYT,201702030938,13.72,13.75,13.7,13.7,400
NYT,201702030939,13.75,13.75,13.72,13.75,16513
NYT,201702030940,13.72,13.75,13.72,13.75,3725
NYT,201702030941,13.75,13.75,13.7,13.7,200
NYT,201702030943,13.75,13.75,13.72,13.72,200
NYT,201702030944,13.75,13.82,13.75,13.75,33759
NYT,201702030945,13.75,13.8,13.75,13.8,815
NYT,201702030947,13.8,13.8,13.8,13.8,100
NYT,201702030948,13.8,13.82,13.8,13.82,5433
NYT,201702030949,13.84,13.85,13.84,13.85,4000
NYT,201702030950,13.82,13.85,13.8,13.85,3429
NYT,201702030951,13.8,13.82,13.8,13.82,1481
NYT,201702030952,13.82,13.9,13.82,13.9,63687
NYT,201702030953,13.9,14,13.9,13.95,9700
NYT,201702030954,13.95,13.95,13.87,13.9,9689
NYT,201702030955,13.9,13.9,13.85,13.89,3200
NYT,201702030956,13.9,14,13.9,13.97,6278
NYT,201702030957,13.95,13.95,13.95,13.95,4683
NYT,201702030958,13.9,13.95,13.9,13.95,1896
NYT,201702030959,13.95,14,13.1,13.95,6200
NYT,201702031000,13.95,13.95,13.95,13.95,1977
NYT,201702031002,13.92,14,13.1,13.97,9700
NYT,201702031003,13.95,14,13.95,13.96,4830
NYT,201702031004,13.95,14,13.1,14,2905
NYT,201702031005,14,14,13.1,14,5895
NYT,201702031006,13.99,14,13.99,14,1900
NYT,201702031007,14,14.05,13.97,14,18832
NYT,201702031008,14.02,14.05,14,14.05,3172
NYT,201702031009,14.05,14.1,14.05,14.07,8900
NYT,201702031010,14.05,14.1,14.05,14.09,5270
NYT,201702031011,14.1,14.1,14.1,14.1,1000
NYT,201702031012,14.1,14.1,14.07,14.07,800
NYT,201702031013,14.07,14.1,14.05,14.05,500
NYT,201702031014,14.1,14.1,14.07,14.07,300
NYT,201702031015,14.1,14.1,14.07,14.08,897
NYT,201702031016,14.07,14.1,14.07,14.07,450
NYT,201702031017,14.1,14.1,14.1,14.1,100
NYT,201702031018,14.07,14.07,14,14,9739
NYT,201702031019,14.03,14.05,14,14.05,1343
NYT,201702031020,14,14.03,14,14,2400
NYT,201702031021,14.02,14.05,14.02,14.05,618
NYT,201702031022,14.02,14.02,14,14,300
NYT,201702031023,14.02,14.05,14,14.02,1200
NYT,201702031024,14.05,14.05,14,14,500
NYT,201702031025,14.05,14.1,14.05,14.1,6759
NYT,201702031026,14.07,14.07,14.07,14.07,100
NYT,201702031029,14.1,14.1,14.1,14.1,200
NYT,201702031030,14.08,14.08,14.08,14.08,100
NYT,201702031031,14.07,14.1,14.07,14.1,700
NYT,201702031032,14.07,14.07,14.05,14.05,300
NYT,201702031034,14.07,14.1,14.05,14.1,400
NYT,201702031035,14.05,14.05,14.05,14.05,100
NYT,201702031036,14.07,14.1,14.07,14.1,900
NYT,201702031037,14.1,14.1,14.1,14.1,300
NYT,201702031038,14.07,14.07,14.05,14.07,600
NYT,201702031039,14.1,14.1,14.05,14.07,600
NYT,201702031040,14.07,14.07,14.07,14.07,200
NYT,201702031041,14.1,14.1,14.05,14.07,1300
NYT,201702031042,14.07,14.1,14.07,14.1,880
NYT,201702031043,14.07,14.07,14.07,14.07,400
NYT,201702031044,14.07,14.1,14.07,14.1,1000
NYT,201702031045,14.1,14.15,14.1,14.15,15593
NYT,201702031046,14.15,14.2,14.15,14.15,14338
NYT,201702031047,14.17,14.2,14.15,14.15,3038
NYT,201702031048,14.2,14.2,14.17,14.19,1097
NYT,201702031049,14.2,14.2,14.17,14.2,2106
NYT,201702031050,14.2,14.25,14.2,14.2,8691
