<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
FB,201612190905,119.89,119.89,119.89,119.89,200
FB,201612190917,119.87,119.88,119.87,119.87,9429
FB,201612190918,119.87,119.87,119.87,119.87,200
FB,201612190920,119.95,119.95,119.95,119.95,223
FB,201612190925,119.95,119.97,119.95,119.97,2799
FB,201612190927,119.98,119.98,119.95,119.95,2376
FB,201612190928,119.9,119.9,119.85,119.85,800
FB,201612190929,119.88,119.97,119.88,119.88,1564
FB,201612190930,119.85,119.87,119.52,119.55,192537
FB,201612190931,119.3,119.64,119.24,119.32,109057
FB,201612190932,119.4,119.4,119.1,119.24,71826
FB,201612190933,119.26,119.26,119.07,119.12,159007
FB,201612190934,119.11,119.19,119.1,119.14,54163
FB,201612190935,119.14,119.14,119.03,119.03,123662
FB,201612190936,119.04,119.13,119.02,119.04,62362
FB,201612190937,119.03,119.03,118.82,118.82,242648
FB,201612190938,118.84,118.89,118.63,118.68,205975
FB,201612190939,118.67,118.71,118.53,118.54,146243
FB,201612190940,118.55,118.62,118.51,118.56,168129
FB,201612190941,118.56,118.78,118.55,118.72,125346
FB,201612190942,118.71,118.81,118.6,118.81,138214
FB,201612190943,118.81,118.87,118.72,118.87,104941
FB,201612190944,118.87,118.97,118.84,118.9,114286
FB,201612190945,118.94,118.98,118.88,118.95,68326
FB,201612190946,118.95,119.1,118.92,119.08,69641
FB,201612190947,119.09,119.2,119.04,119.15,85458
FB,201612190948,119.14,119.24,119.05,119.23,71459
FB,201612190949,119.23,119.35,119.17,119.34,92285
FB,201612190950,119.32,119.48,119.25,119.48,199807
FB,201612190951,119.49,119.53,119.37,119.41,71246
FB,201612190952,119.41,119.42,119.33,119.41,78650
FB,201612190953,119.41,119.56,119.39,119.48,74894
FB,201612190954,119.49,119.63,119.45,119.47,65338
FB,201612190955,119.5,119.62,119.48,119.53,85336
FB,201612190956,119.52,119.71,119.51,119.64,53982
FB,201612190957,119.59,119.59,119.43,119.48,91199
FB,201612190958,119.49,119.49,119.33,119.38,58764
FB,201612190959,119.37,119.44,119.26,119.37,78494
FB,201612191000,119.38,119.39,119.17,119.26,75703
FB,201612191001,119.26,119.39,119.22,119.39,74393
FB,201612191002,119.39,119.61,119.38,119.6,80612
FB,201612191003,119.62,119.69,119.57,119.66,58496
FB,201612191004,119.66,119.75,119.61,119.67,54432
FB,201612191005,119.66,119.74,119.64,119.69,35603
FB,201612191006,119.69,119.74,119.53,119.56,63752
FB,201612191007,119.56,119.57,119.43,119.49,53519
FB,201612191008,119.49,119.55,119.39,119.39,60957
FB,201612191009,119.4,119.45,119.36,119.37,30767
FB,201612191010,119.37,119.38,119.28,119.35,36213
FB,201612191011,119.35,119.4,119.34,119.38,42575
FB,201612191012,119.38,119.49,119.38,119.49,28222
FB,201612191013,119.48,119.49,119.44,119.49,15943
FB,201612191014,119.48,119.53,119.36,119.37,40863
FB,201612191015,119.37,119.42,119.36,119.38,38833
FB,201612191016,119.39,119.4,119.35,119.36,36872
FB,201612191017,119.38,119.38,119.35,119.37,32576
FB,201612191018,119.36,119.44,119.36,119.39,26247
FB,201612191019,119.39,119.47,119.38,119.46,24582
FB,201612191020,119.45,119.45,119.35,119.37,34620
FB,201612191021,119.37,119.46,119.35,119.37,48675
FB,201612191022,119.37,119.37,119.24,119.28,71536
FB,201612191023,119.27,119.38,119.27,119.3,44167
FB,201612191024,119.28,119.3,119.21,119.21,48629
FB,201612191025,119.24,119.25,119.17,119.23,46680
FB,201612191026,119.23,119.23,119.17,119.18,42490
FB,201612191027,119.18,119.19,119.12,119.14,54188
FB,201612191028,119.15,119.15,119.05,119.06,44288
FB,201612191029,119.05,119.1,119.05,119.1,33482
FB,201612191030,119.09,119.23,119.07,119.21,45202
FB,201612191031,119.38,119.4,119.22,119.38,51758
FB,201612191032,119.41,119.42,119.32,119.32,35674
FB,201612191033,119.32,119.32,119.16,119.28,64034
FB,201612191034,119.27,119.44,119.25,119.42,69734
FB,201612191035,119.42,119.5,119.37,119.4,208255
FB,201612191036,119.4,119.5,119.35,119.5,44155
FB,201612191037,119.5,119.52,119.47,119.49,47612
FB,201612191038,119.49,119.68,119.49,119.66,42513
FB,201612191039,119.65,119.66,119.54,119.61,53235
FB,201612191040,119.6,119.69,119.6,119.64,37598
FB,201612191041,119.64,119.65,119.55,119.62,51935
FB,201612191042,119.63,119.84,119.62,119.81,108815
FB,201612191043,119.87,119.93,119.81,119.87,75693
FB,201612191044,119.92,119.93,119.81,119.84,45962
FB,201612191045,119.85,119.87,119.76,119.85,55447
FB,201612191046,119.85,119.91,119.78,119.8,48838
FB,201612191047,119.81,119.88,119.76,119.76,37987
FB,201612191048,119.76,119.77,119.7,119.72,45101
FB,201612191049,119.73,119.9,119.7,119.89,39887
FB,201612191050,119.88,120.09,119.1,119.94,258509
FB,201612191051,119.92,119.99,119.9,119.93,64653
FB,201612191052,119.93,119.94,119.86,119.9,40267
FB,201612191053,119.9,119.92,119.85,119.89,31038
FB,201612191054,119.88,119.89,119.78,119.82,40140
FB,201612191055,119.81,119.87,119.81,119.86,31261
FB,201612191056,119.84,119.87,119.82,119.84,21127
FB,201612191057,119.84,119.86,119.78,119.84,28349
FB,201612191058,119.85,119.86,119.8,119.85,15935
FB,201612191059,119.85,119.85,119.77,119.8,26031
FB,201612191100,119.8,119.82,119.77,119.8,23319
FB,201612191101,119.81,119.92,119.8,119.91,31290
FB,201612191102,119.91,120.07,119.1,120.04,75432
FB,201612191103,120.05,120.15,119.99,120.14,90302
FB,201612191104,120.15,120.36,120.14,120.21,130299
