<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
LMT,201612090925,259.99,259.99,259.99,259.99,280
LMT,201612090930,258.6,259,258.5,258.83,27861
LMT,201612090931,259,259.24,258.91,259.24,4788
LMT,201612090932,259.23,259.25,259.03,259.03,648
LMT,201612090933,259.11,259.34,259.07,259.34,2878
LMT,201612090934,259.08,259.15,259.07,259.1,1500
LMT,201612090935,259.07,259.27,259.07,259.27,928
LMT,201612090936,259.25,259.25,259.01,259.1,4475
LMT,201612090937,259.19,259.34,259.1,259.21,4840
LMT,201612090938,259.1,259.11,259.1,259.11,200
LMT,201612090939,259.09,259.5,259.09,259.5,8399
LMT,201612090940,259.52,259.52,259.31,259.31,795
LMT,201612090941,259.44,259.44,259.23,259.34,5100
LMT,201612090942,259.34,259.35,259.16,259.16,2442
LMT,201612090943,259.15,259.21,259.09,259.12,2785
LMT,201612090944,259.1,259.12,258.85,258.87,9698
LMT,201612090945,258.89,258.89,258.62,258.62,3000
LMT,201612090946,258.6,258.6,258.27,258.27,3970
LMT,201612090947,258.34,258.41,258.31,258.33,3700
LMT,201612090948,258.28,258.35,258.21,258.24,4140
LMT,201612090949,258.22,258.31,258.06,258.27,6208
LMT,201612090950,258.22,258.58,258.22,258.48,7124
LMT,201612090951,258.55,258.96,258.45,258.96,8694
LMT,201612090952,258.88,259,258.77,259,5292
LMT,201612090953,259.04,259.21,258.96,259.17,6686
LMT,201612090954,259.17,259.17,258.84,259,17840
LMT,201612090955,259,259,258.68,258.92,11314
LMT,201612090956,258.85,258.95,258.85,258.95,1100
LMT,201612090957,258.83,258.86,258.66,258.86,6342
LMT,201612090958,258.89,258.97,258.84,258.84,2588
LMT,201612090959,258.91,259.08,258.82,258.82,8165
LMT,201612091000,258.88,258.99,258.88,258.91,2659
LMT,201612091001,258.91,259,258.9,258.92,5259
LMT,201612091002,258.87,259.02,258.1,258.86,10280
LMT,201612091003,258.74,258.93,258.74,258.93,2856
LMT,201612091004,258.84,259.01,258.81,259,3590
LMT,201612091005,259,259.02,258.91,258.98,8292
LMT,201612091006,259,259.08,258.74,258.9,25521
LMT,201612091007,258.88,259.16,258.88,258.98,18639
LMT,201612091008,258.96,259.14,258.91,259.09,4180
LMT,201612091009,259.15,259.15,258.89,258.99,3800
LMT,201612091010,259,259.14,259,259.14,3034
LMT,201612091011,259.13,259.16,259.05,259.09,8817
LMT,201612091012,259.14,259.45,259.14,259.45,7800
LMT,201612091013,259.44,259.67,259.29,259.56,8997
LMT,201612091014,259.48,259.59,259.46,259.52,3588
LMT,201612091015,259.56,259.65,259.46,259.61,11311
LMT,201612091016,259.62,259.65,259.34,259.34,12617
LMT,201612091017,259.37,259.37,259.24,259.28,896
LMT,201612091018,259.29,259.29,259.13,259.13,2650
LMT,201612091019,259.15,259.15,258.95,258.99,1617
LMT,201612091020,258.91,259.01,258.75,258.93,3447
LMT,201612091021,258.77,258.77,258.71,258.71,700
LMT,201612091022,258.69,258.72,258.62,258.62,1292
LMT,201612091023,258.7,258.7,258.5,258.5,1400
LMT,201612091024,258.5,258.65,258.5,258.64,2900
LMT,201612091025,258.58,258.73,258.58,258.73,4365
LMT,201612091026,258.87,258.87,258.71,258.71,215
LMT,201612091027,258.81,258.81,258.6,258.6,1977
LMT,201612091028,258.68,258.93,258.62,258.81,3731
LMT,201612091029,258.81,258.82,258.74,258.77,5100
LMT,201612091030,258.85,258.85,258.85,258.85,100
LMT,201612091031,258.86,259.01,258.86,259.01,1900
LMT,201612091032,259.04,259.17,259.04,259.14,1600
LMT,201612091033,259.04,259.09,259,259.03,3989
LMT,201612091034,259.02,259.02,258.91,258.99,1000
LMT,201612091035,258.9,258.92,258.77,258.77,4074
LMT,201612091036,258.75,258.82,258.73,258.73,869
LMT,201612091037,258.73,258.82,258.73,258.73,300
LMT,201612091038,258.73,259.05,258.71,259.05,5316
LMT,201612091039,259.05,259.1,258.99,259.1,3555
LMT,201612091040,259.05,259.05,258.98,258.98,3248
LMT,201612091041,258.97,259.06,258.91,258.91,1100
LMT,201612091042,258.89,258.89,258.6,258.6,1200
LMT,201612091043,258.73,258.75,258.4,258.51,10897
LMT,201612091044,258.47,258.59,258.35,258.35,3360
LMT,201612091045,258.43,258.45,258.34,258.4,800
LMT,201612091046,258.48,258.65,258.47,258.57,8795
